,,Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max Ch=1,Intensity Max Ch=2,Intensity Mean Ch=1,Intensity Mean Ch=2,Intensity Median Ch=1,Intensity Median Ch=2,Intensity Min Ch=1,Intensity Min Ch=2,Intensity StdDev Ch=1,Intensity StdDev Ch=2,Intensity Sum Ch=1,Intensity Sum Ch=2,Number of Vertices,Position,,,Sphericity,Volume
2539,Puncta 10-20 from Soma Center,5.13,64.10,56.51,0.57,0.27,12922.00,29644.00,5145.90,17026.20,4865.81,15793.00,498.00,10783.00,3149.50,4398.59,252149.00,834282.00,166.00,55.95,25.17,18.56,0.46,0.34
2540,Puncta 10-20 from Soma Center,1.17,58.93,56.53,0.47,0.36,26939.00,24050.00,16851.20,17941.70,14667.30,16180.30,8014.00,13875.00,6123.09,3288.75,151661.00,161475.00,36.00,50.96,22.58,19.15,0.60,0.05
2541,Puncta 10-20 from Soma Center,2.58,59.25,51.27,0.32,0.49,16493.00,22949.00,5545.59,12758.70,4114.88,11607.90,649.00,8717.00,4042.84,3108.41,149731.00,344486.00,86.00,51.35,22.43,19.26,0.49,0.13
2542,Puncta 20-30 from Soma Center,1.02,59.46,51.07,0.66,0.22,12579.00,15735.00,5563.46,11877.80,4764.51,11037.70,2050.00,9406.00,2667.20,1697.51,72325.00,154412.00,50.00,51.22,22.58,20.04,0.55,0.04
2543,Puncta 10-20 from Soma Center,4.67,63.44,55.73,0.36,0.44,20575.00,33241.00,7332.29,18389.30,6580.70,17447.70,672.00,12613.00,4793.47,3965.29,373947.00,937855.00,154.00,54.98,25.20,19.14,0.47,0.31
2544,Puncta 10-20 from Soma Center,0.51,63.74,55.73,0.04,0.53,13130.00,21034.00,8634.75,14935.30,7064.98,12909.50,6523.00,11580.00,2634.29,3640.78,34539.00,59741.00,18.00,55.47,25.33,18.56,0.53,0.01
2545,Puncta 10-20 from Soma Center,0.50,73.42,57.51,0.76,0.10,6643.00,11943.00,2709.00,10278.00,1938.25,9804.23,739.00,9531.00,2023.30,814.21,16254.00,61668.00,26.00,69.59,17.75,15.25,0.70,0.02
2546,Puncta 10-20 from Soma Center,0.32,73.54,55.82,0.13,0.45,6060.00,19340.00,2986.33,14664.00,861.00,10972.00,861.00,10972.00,2225.89,3486.36,8959.00,43992.00,14.00,68.73,20.94,15.68,0.72,0.01
2547,Puncta 10-20 from Soma Center,2.73,72.67,55.22,0.34,0.51,9453.00,26276.00,4105.11,14333.70,3428.30,12430.80,1025.00,9478.00,2337.72,4116.68,151889.00,530346.00,104.00,68.35,19.20,15.51,0.67,0.23
2548,Puncta 10-20 from Soma Center,0.61,72.13,50.81,0.18,0.71,7824.00,16865.00,4848.50,12592.70,3690.47,12444.10,2856.00,10088.00,1727.34,2201.01,29091.00,75556.00,22.00,67.51,19.74,15.94,0.72,0.03
2549,Puncta 10-20 from Soma Center,1.94,61.04,50.98,0.36,0.52,13715.00,18762.00,5864.15,12742.70,4752.40,11033.90,604.00,9645.00,3492.50,2802.33,117283.00,254854.00,74.00,32.58,49.86,13.34,0.55,0.10
2550,Puncta 10-20 from Soma Center,0.17,61.24,50.78,0.39,0.47,9963.00,11743.00,6814.33,10226.00,5023.00,9220.00,5023.00,9220.00,2233.48,1091.55,20443.00,30678.00,14.00,32.94,49.99,12.88,0.73,0.00
2551,Puncta 10-20 from Soma Center,6.46,61.60,51.67,0.31,0.34,28055.00,23566.00,9271.02,14090.40,8195.14,13013.70,721.00,10059.00,5176.23,3194.86,584074.00,887693.00,206.00,34.29,49.42,13.27,0.40,0.39
2552,Puncta 10-20 from Soma Center,0.58,62.45,52.31,0.05,0.00,11706.00,16567.00,7240.40,13260.60,6277.50,11960.10,4468.00,11004.00,2408.44,1882.29,36202.00,66303.00,22.00,34.19,50.61,13.04,0.54,0.02
2553,Puncta 10-20 from Soma Center,2.46,62.48,52.83,0.23,0.42,10250.00,24478.00,4301.19,13479.80,2706.25,11957.10,594.00,8531.00,3010.96,4330.76,111831.00,350474.00,92.00,34.61,50.30,13.26,0.54,0.15
2554,Puncta 10-20 from Soma Center,5.45,112.14,51.86,0.22,0.70,11134.00,24931.00,4741.60,13916.70,4223.48,12369.10,666.00,9011.00,2789.38,3866.05,293979.00,862833.00,182.00,104.14,38.90,14.68,0.48,0.40
2555,Puncta 10-20 from Soma Center,0.21,112.38,52.58,0.13,0.45,6032.00,11449.00,3566.00,9862.67,1404.00,9004.00,1404.00,9004.00,1901.56,1122.98,10698.00,29588.00,14.00,104.37,38.72,15.41,0.56,0.00
2556,Puncta 10-20 from Soma Center,5.17,62.20,51.13,0.42,0.43,12644.00,26747.00,4731.10,14180.00,4092.59,12882.00,482.00,9600.00,2775.01,3572.55,274404.00,822442.00,182.00,33.58,50.66,13.19,0.49,0.38
2557,Puncta 10-20 from Soma Center,1.52,61.52,52.45,0.31,0.51,16553.00,19071.00,10144.00,12626.10,9235.94,11689.10,405.00,10672.00,5258.29,2133.46,152160.00,189392.00,56.00,33.39,50.03,12.92,0.49,0.06
2558,Puncta 10-20 from Soma Center,0.50,89.87,55.18,0.12,0.21,3863.00,22885.00,2347.60,12870.40,1933.25,10518.40,1207.00,9527.00,905.40,5026.75,11738.00,64352.00,22.00,33.28,82.38,13.48,0.61,0.02
2559,Puncta 10-20 from Soma Center,7.97,89.49,53.12,0.51,0.21,12468.00,45737.00,4168.78,16795.10,3450.77,14530.10,630.00,8751.00,2414.32,7111.57,400203.00,1612330.00,282.00,33.03,82.09,13.38,0.45,0.64
2560,Puncta 10-20 from Soma Center,0.16,88.38,54.97,0.13,0.45,2592.00,12056.00,1728.33,10739.70,672.00,9978.00,672.00,9978.00,795.59,934.61,5185.00,32219.00,14.00,25.06,83.62,13.84,0.53,0.00
2561,Puncta 10-20 from Soma Center,0.66,89.35,54.40,0.20,0.50,8138.00,14406.00,4562.50,11784.00,3714.98,11180.00,2361.00,10256.00,1855.75,1332.81,27375.00,70704.00,26.00,33.33,81.64,14.40,0.64,0.03
2562,Puncta 10-20 from Soma Center,1.00,89.58,51.63,0.31,0.35,8774.00,15447.00,2327.82,10931.60,1221.50,10166.90,718.00,8821.00,2204.16,1897.23,25606.00,120248.00,42.00,33.53,81.78,14.56,0.67,0.05
2563,Puncta 10-20 from Soma Center,4.19,88.86,57.32,0.19,0.53,30510.00,25507.00,10585.70,15940.80,8852.54,14450.50,1783.00,10040.00,6687.51,4153.77,508113.00,765160.00,140.00,24.91,84.04,14.63,0.51,0.29
2564,Puncta 10-20 from Soma Center,0.57,89.53,57.43,0.34,0.18,14161.00,17492.00,9760.50,14445.30,9005.80,13735.90,3518.00,10995.00,4043.89,2393.22,39042.00,57781.00,22.00,26.30,83.89,16.91,0.64,0.02
2565,Puncta 10-20 from Soma Center,0.40,90.13,56.41,0.39,0.47,12235.00,18025.00,10066.70,17513.00,7743.00,17153.00,7743.00,17153.00,1837.14,371.84,30200.00,52539.00,16.00,26.38,84.52,16.83,0.77,0.02
2566,Puncta 10-20 from Soma Center,15.78,89.37,55.82,0.35,0.54,35969.00,55859.00,11608.70,19712.80,10287.90,17719.60,623.00,11276.00,7126.33,6985.41,2461050.00,4179100.00,540.00,27.28,83.32,17.37,0.38,1.40
2567,Puncta 10-20 from Soma Center,0.44,89.36,57.16,0.22,0.45,11798.00,20687.00,6819.00,15876.00,5569.43,14136.50,3179.00,13234.00,3144.32,2886.82,27276.00,63504.00,18.00,28.86,82.63,18.00,0.69,0.02
2568,Puncta 10-20 from Soma Center,2.69,89.53,52.45,0.20,0.64,20246.00,19480.00,10706.10,13176.80,9854.75,13134.00,3620.00,9752.00,4374.75,2392.50,278359.00,342596.00,94.00,28.58,82.95,17.83,0.48,0.14
2569,Puncta 10-20 from Soma Center,0.32,89.60,52.58,0.39,0.47,5967.00,13917.00,4105.00,12295.00,3037.00,11193.00,3037.00,11193.00,1321.38,1171.28,12315.00,36885.00,14.00,28.28,83.22,17.40,0.72,0.01
2570,Puncta 10-20 from Soma Center,5.90,87.40,51.48,0.26,0.69,32951.00,41506.00,7591.05,18309.60,5895.05,15964.30,585.00,10070.00,5432.53,6765.29,607284.00,1464770.00,212.00,24.75,81.79,18.37,0.54,0.54
2571,Puncta 10-20 from Soma Center,0.34,87.78,58.55,0.47,0.32,5403.00,14940.00,3870.25,10762.00,3865.04,9187.77,1856.00,8855.00,1287.81,2451.36,15481.00,43048.00,18.00,25.30,81.96,18.65,0.71,0.01
2572,Puncta 10-20 from Soma Center,2.07,87.46,53.35,0.18,0.59,19769.00,23799.00,10544.60,13583.80,9955.63,12320.00,737.00,9671.00,5129.44,3655.32,210892.00,271677.00,74.00,24.90,81.55,19.46,0.48,0.09
2573,Puncta 10-20 from Soma Center,0.42,87.59,53.87,0.20,0.48,14660.00,15201.00,8751.25,13212.30,7924.58,12148.80,3607.00,12063.00,3937.01,1267.71,35005.00,52849.00,18.00,24.74,81.59,20.08,0.71,0.02
2574,Puncta 10-20 from Soma Center,4.64,89.67,58.71,0.36,0.45,19509.00,20246.00,8416.88,13156.30,7463.97,12524.40,707.00,9078.00,4457.82,2680.07,420844.00,657817.00,162.00,29.18,82.70,18.73,0.45,0.29
2575,Puncta 10-20 from Soma Center,3.98,89.68,57.72,0.19,0.81,23665.00,39193.00,9983.81,17915.00,9619.52,16361.50,616.00,10957.00,4906.48,6362.10,569077.00,1021160.00,134.00,28.90,82.88,18.40,0.65,0.39
2576,Puncta 10-20 from Soma Center,0.40,90.96,58.49,0.50,0.10,8080.00,14634.00,5649.60,11913.80,5022.16,11186.10,3062.00,9939.00,1647.80,1551.63,28248.00,59569.00,22.00,29.56,84.00,18.55,0.53,0.01
2577,Puncta 10-20 from Soma Center,1.34,89.14,53.62,0.27,0.69,18093.00,19277.00,12953.60,13954.10,11613.30,13628.50,8826.00,10351.00,2979.01,2619.72,155443.00,167449.00,48.00,31.05,81.39,18.93,0.55,0.06
2578,Puncta 10-20 from Soma Center,0.54,87.18,54.03,0.22,0.45,6084.00,19332.00,3692.75,14415.00,3535.17,11854.50,1584.00,11675.00,1597.25,3090.95,14771.00,57660.00,18.00,23.67,81.68,19.19,0.65,0.02
2579,Puncta 10-20 from Soma Center,0.37,86.76,54.28,0.15,0.35,17105.00,13741.00,6856.00,10895.80,1790.30,9884.16,971.00,9191.00,6430.12,1734.69,27424.00,43583.00,18.00,23.91,81.16,19.19,0.58,0.01
2580,Puncta 10-20 from Soma Center,0.22,87.86,58.40,0.13,0.45,13138.00,12127.00,7793.33,10939.30,4930.00,10249.00,4930.00,10249.00,3782.47,843.50,23380.00,32818.00,14.00,23.92,82.50,18.48,0.54,0.00
2581,Puncta 10-20 from Soma Center,1.78,87.87,58.53,0.14,0.54,24408.00,17964.00,9877.68,11812.00,8171.25,11327.10,2759.00,9511.00,5165.56,1956.92,187676.00,224428.00,68.00,24.17,82.32,19.02,0.55,0.09
2582,Puncta 10-20 from Soma Center,0.73,88.35,58.89,0.22,0.65,14825.00,19953.00,11397.20,13913.80,9464.09,11090.40,7823.00,9914.00,2885.09,3757.19,68383.00,83483.00,26.00,23.27,83.10,18.94,0.64,0.03
2583,Puncta <10 from Soma Center,2.04,88.34,59.13,0.06,0.86,31303.00,18346.00,15328.20,13244.60,12129.00,12520.60,2765.00,9416.00,8161.78,2342.05,260580.00,225158.00,64.00,23.76,82.98,18.81,0.50,0.10
2584,Puncta 10-20 from Soma Center,1.48,90.60,58.99,0.26,0.53,23478.00,16817.00,12949.60,12924.40,12392.80,12478.20,8221.00,10470.00,3719.70,1948.50,181294.00,180942.00,54.00,29.19,83.65,18.95,0.51,0.06
2585,Puncta <10 from Soma Center,0.41,88.10,59.57,0.25,0.50,19338.00,17020.00,9911.00,13114.30,5809.42,11326.60,5649.00,11071.00,5589.66,2377.99,39644.00,52457.00,18.00,26.72,81.65,19.54,0.71,0.02
2586,Puncta <10 from Soma Center,0.27,89.68,59.49,0.07,0.96,7902.00,14406.00,5370.75,11075.50,5274.71,9803.46,2389.00,9693.00,1975.20,1940.98,21483.00,44302.00,18.00,30.94,81.91,19.41,0.56,0.01
2587,Puncta 10-20 from Soma Center,5.54,89.74,53.11,0.40,0.16,27945.00,21971.00,10954.60,13674.20,8122.15,13203.70,1095.00,9839.00,7140.51,2846.34,602505.00,752079.00,182.00,31.03,81.68,20.45,0.41,0.32
2588,Puncta 10-20 from Soma Center,0.36,88.02,53.21,0.39,0.47,10835.00,15619.00,8187.00,13378.30,5583.00,10716.00,5583.00,10716.00,2144.35,2023.73,24561.00,40135.00,14.00,25.05,82.28,18.69,0.70,0.01
2589,Puncta 10-20 from Soma Center,0.43,87.98,53.07,0.13,0.45,9440.00,14236.00,7066.00,12949.30,5078.00,11136.00,5078.00,11136.00,1801.57,1319.23,21198.00,38848.00,14.00,24.83,82.17,19.28,0.65,0.01
2590,Puncta 10-20 from Soma Center,0.22,88.32,54.03,0.39,0.47,13457.00,13933.00,8133.33,12200.70,4169.00,10825.00,4169.00,10825.00,3911.74,1293.66,24400.00,36602.00,14.00,24.86,82.50,19.40,0.80,0.01
2591,Puncta 10-20 from Soma Center,4.01,88.42,50.61,0.24,0.66,12992.00,45691.00,3426.67,14406.80,2351.22,11987.10,610.00,7848.00,2751.44,6856.56,209027.00,878812.00,152.00,25.27,82.49,19.37,0.64,0.39
2592,Puncta 10-20 from Soma Center,0.37,89.61,50.62,0.20,0.48,5501.00,11252.00,3671.75,9631.00,3057.84,8858.45,1275.00,8801.00,1643.87,987.73,14687.00,38524.00,18.00,29.34,82.38,19.54,0.66,0.01
2593,Puncta 10-20 from Soma Center,1.68,89.54,50.23,0.28,0.63,12448.00,13724.00,4080.06,9987.35,2829.02,9293.47,722.00,7352.00,2679.47,1955.38,69361.00,169785.00,62.00,34.68,81.43,13.53,0.46,0.06
2594,Puncta 10-20 from Soma Center,0.24,89.56,50.61,0.22,0.61,8000.00,10261.00,5498.50,9067.75,5303.75,8731.94,810.00,8274.00,2908.24,736.66,21994.00,36271.00,18.00,34.09,81.56,14.37,0.80,0.01
2595,Puncta 10-20 from Soma Center,2.13,89.39,53.61,0.33,0.46,21175.00,26479.00,9744.50,13889.40,6965.09,12667.90,1077.00,9562.00,5990.31,3791.88,233868.00,333345.00,78.00,33.96,81.26,15.30,0.59,0.13
2596,Puncta 10-20 from Soma Center,0.17,134.43,52.77,0.39,0.47,3278.00,10642.00,2097.67,8942.00,1295.00,8077.00,1295.00,8077.00,852.47,1202.15,6293.00,26826.00,14.00,111.21,74.51,12.41,0.72,0.00
2597,Puncta 10-20 from Soma Center,0.62,134.67,52.34,0.30,0.24,6670.00,12371.00,2725.25,9920.00,1712.78,9748.74,598.00,8149.00,1819.78,1333.81,21802.00,79360.00,32.00,111.58,74.37,12.45,0.59,0.02
2598,Puncta 10-20 from Soma Center,1.17,133.74,51.32,0.63,0.24,10309.00,13754.00,4623.64,9567.00,4109.78,8735.33,806.00,8119.00,2451.25,1656.32,64731.00,133938.00,58.00,110.26,74.60,12.75,0.46,0.04
2599,Puncta 10-20 from Soma Center,0.37,134.25,52.15,0.13,0.45,3628.00,12130.00,2958.33,10821.30,1810.00,9390.00,1810.00,9390.00,815.73,1121.96,8875.00,32464.00,14.00,110.69,74.94,12.45,0.65,0.01
2600,Puncta 10-20 from Soma Center,0.19,134.21,51.98,0.13,0.45,3357.00,9113.00,2298.00,8725.33,892.00,8476.00,892.00,8476.00,1035.81,277.85,6894.00,26176.00,14.00,110.81,74.58,13.10,0.58,0.00
2601,Puncta 10-20 from Soma Center,0.72,127.96,53.28,0.27,0.48,10868.00,14423.00,7003.43,11771.10,4891.70,10622.30,3882.00,9509.00,2522.80,1717.24,49024.00,82398.00,30.00,104.03,73.38,12.90,0.67,0.03
2602,Puncta 10-20 from Soma Center,0.58,128.09,53.01,0.26,0.53,5987.00,16694.00,3668.43,10781.30,1946.19,9506.26,736.00,8995.00,1967.67,2493.76,25679.00,75469.00,28.00,104.37,73.10,13.06,0.70,0.02
2603,Puncta 10-20 from Soma Center,0.34,128.00,52.71,0.25,0.50,7843.00,13378.00,4809.75,10895.30,1977.88,9363.26,1813.00,9131.00,2913.64,1751.94,19239.00,43581.00,18.00,104.11,73.17,13.80,0.72,0.01
2604,Puncta 10-20 from Soma Center,1.48,127.97,51.79,0.17,0.59,8365.00,16104.00,3358.06,10577.60,2618.59,9386.63,663.00,8427.00,2023.80,2326.39,53729.00,169241.00,64.00,103.91,73.28,14.47,0.47,0.05
2605,Puncta <10 from Soma Center,2.61,133.51,60.52,0.34,0.57,37517.00,43378.00,17577.80,18472.70,15834.10,15557.10,7018.00,10557.00,6857.28,7443.66,650379.00,683489.00,106.00,110.64,73.56,13.14,0.66,0.21
2606,Puncta 10-20 from Soma Center,2.74,133.87,54.40,0.21,0.70,25850.00,25927.00,8213.00,13512.10,6293.89,12073.40,1309.00,8958.00,5992.18,4189.97,188899.00,310778.00,86.00,110.98,73.62,13.62,0.44,0.13
2607,Puncta 10-20 from Soma Center,0.20,132.60,54.36,0.39,0.47,19996.00,16170.00,11816.70,12484.30,4739.00,10345.00,4739.00,10345.00,6277.17,2617.38,35450.00,37453.00,14.00,108.97,74.49,12.63,0.76,0.01
2608,Puncta 10-20 from Soma Center,0.43,132.30,60.48,0.20,0.48,6301.00,12315.00,3019.00,10622.30,1908.52,9774.96,593.00,9765.00,2117.94,1038.20,12076.00,42489.00,18.00,108.91,73.92,13.38,0.74,0.02
2609,Puncta 10-20 from Soma Center,0.32,140.74,60.50,0.39,0.47,4356.00,12840.00,2917.00,11248.00,1279.00,9985.00,1279.00,9985.00,1264.04,1188.54,8751.00,33744.00,14.00,112.73,82.00,19.35,0.76,0.01
2610,Puncta 10-20 from Soma Center,0.34,140.79,60.33,0.13,0.45,2722.00,20865.00,1656.33,12887.30,667.00,8219.00,667.00,8219.00,840.68,5668.28,4969.00,38662.00,14.00,112.53,82.37,19.30,0.68,0.01
2611,Puncta 10-20 from Soma Center,0.31,141.03,60.46,0.13,0.45,3935.00,11655.00,2600.33,10552.00,894.00,9324.00,894.00,9324.00,1269.00,955.72,7801.00,31656.00,14.00,113.12,81.83,19.95,0.52,0.01
2612,Puncta 10-20 from Soma Center,3.56,141.37,60.61,0.43,0.30,8378.00,20519.00,2866.71,10097.50,2341.15,9396.11,612.00,7576.00,1755.46,2532.70,100335.00,353414.00,134.00,113.64,81.53,20.58,0.37,0.14
2613,Puncta 10-20 from Soma Center,0.45,141.15,60.96,0.05,0.00,2562.00,10986.00,1147.00,10234.80,702.63,10875.40,562.00,8154.00,820.10,1201.88,4588.00,40939.00,18.00,113.22,81.72,20.67,0.64,0.01
2614,Puncta 10-20 from Soma Center,5.43,141.32,60.73,0.42,0.32,8298.00,24790.00,1620.89,12817.70,1293.59,11981.20,569.00,8637.00,1203.65,3262.52,98874.00,781882.00,182.00,113.49,81.75,20.19,0.46,0.37
2615,Puncta 10-20 from Soma Center,0.36,141.08,60.97,0.00,1.92,1574.00,13752.00,1208.33,12420.30,744.00,11421.00,744.00,11421.00,345.95,980.22,3625.00,37261.00,14.00,113.02,81.93,20.39,0.68,0.01
2616,Puncta 10-20 from Soma Center,1.44,142.18,60.67,0.38,0.33,4459.00,23018.00,2220.00,13599.40,1799.17,10799.30,655.00,9418.00,1293.39,3961.26,28860.00,176792.00,46.00,113.21,83.77,19.55,0.63,0.08
2617,Puncta 10-20 from Soma Center,2.30,89.56,60.55,0.26,0.69,6954.00,21375.00,2912.78,11521.00,2286.59,10918.90,632.00,8506.00,1759.38,2761.35,66994.00,264983.00,90.00,24.62,85.09,13.20,0.51,0.12
2618,Puncta 30-40 from Soma Center,1.76,90.27,34.64,0.30,0.38,4108.00,26222.00,1881.21,12123.60,1067.86,10755.70,649.00,9229.00,1176.23,3874.28,35743.00,230348.00,72.00,24.84,85.61,14.18,0.56,0.09
2619,Puncta 30-40 from Soma Center,4.35,89.41,33.05,0.54,0.22,8411.00,22178.00,3355.93,12940.70,2990.38,12330.80,571.00,8327.00,1983.32,3472.69,154373.00,595270.00,148.00,23.29,84.27,18.71,0.44,0.25
2620,Puncta 30-40 from Soma Center,0.20,89.69,32.93,0.13,0.45,3233.00,10844.00,2297.67,8865.33,889.00,7544.00,889.00,7544.00,1013.78,1425.15,6893.00,26596.00,14.00,23.49,84.51,18.73,0.61,0.00
2621,Puncta 30-40 from Soma Center,0.82,107.25,34.26,0.29,0.22,2497.00,18987.00,1382.33,12075.80,1093.23,10281.20,635.00,9169.00,594.82,3134.13,12441.00,108682.00,36.00,42.95,96.83,16.80,0.62,0.03
2622,Puncta 30-40 from Soma Center,7.47,110.36,33.69,0.31,0.44,13554.00,30069.00,4995.41,14134.30,4321.79,13159.70,639.00,8745.00,2955.97,3911.45,364665.00,1031810.00,242.00,43.51,100.06,16.53,0.38,0.46
2623,Puncta 30-40 from Soma Center,0.21,107.46,32.94,0.12,0.93,2191.00,11228.00,1806.00,10082.30,1187.00,8785.00,1187.00,8785.00,442.02,1003.10,5418.00,30247.00,14.00,43.36,96.85,17.01,0.55,0.00
2624,Puncta 30-40 from Soma Center,0.25,107.48,33.33,0.09,0.93,4531.00,11135.00,3414.00,9863.50,3969.65,9475.47,1026.00,9159.00,1393.57,757.26,13656.00,39454.00,18.00,42.62,97.09,17.62,0.65,0.01
2625,Puncta 30-40 from Soma Center,0.14,106.85,33.65,0.39,0.47,6460.00,10029.00,3924.33,9605.00,1950.00,9097.00,1950.00,9097.00,1883.50,385.10,11773.00,28815.00,14.00,42.44,96.31,18.41,0.75,0.00
2626,Puncta 30-40 from Soma Center,5.97,107.00,33.32,0.25,0.71,12980.00,41207.00,3579.51,17754.90,3112.30,15757.10,536.00,9580.00,2486.87,7476.04,329315.00,1633450.00,218.00,42.33,96.40,19.10,0.57,0.59
2627,Puncta 30-40 from Soma Center,1.06,106.39,34.75,0.43,0.32,8234.00,13818.00,3970.00,12067.60,3308.63,12240.50,1306.00,9331.00,2087.67,1389.53,35730.00,108608.00,34.00,42.81,95.59,18.65,0.67,0.06
2628,Puncta 20-30 from Soma Center,0.70,106.13,38.19,0.02,0.83,6736.00,17024.00,3649.33,11222.80,3009.81,9555.05,1024.00,8526.00,2013.51,3193.14,21896.00,67337.00,26.00,41.93,95.71,18.57,0.59,0.02
2629,Puncta 20-30 from Soma Center,2.66,104.84,37.62,0.35,0.39,8141.00,15134.00,2969.14,10055.20,2522.68,9283.89,531.00,7720.00,1967.38,2075.48,83136.00,281546.00,108.00,41.16,94.57,18.79,0.46,0.13
2630,Puncta 20-30 from Soma Center,0.22,115.64,37.99,0.39,0.47,4861.00,10910.00,2374.67,9988.67,688.00,8977.00,688.00,8977.00,1795.01,791.72,7124.00,29966.00,14.00,43.75,106.22,13.24,0.84,0.01
2631,Puncta 30-40 from Soma Center,1.68,115.00,34.75,0.24,0.61,14343.00,23694.00,6333.94,12112.90,6110.02,11261.10,657.00,9357.00,3863.02,3289.60,101343.00,193806.00,60.00,43.49,105.53,14.06,0.55,0.08
2632,Puncta 20-30 from Soma Center,0.42,115.18,39.93,0.20,0.48,5913.00,13621.00,3670.75,11769.00,2153.73,11718.70,794.00,8893.00,2242.89,1790.07,14683.00,47076.00,18.00,43.63,105.64,14.27,0.76,0.02
2633,Puncta 20-30 from Soma Center,0.52,115.98,40.28,0.42,0.15,2894.00,15358.00,1816.75,12864.00,1554.35,12471.50,1089.00,8452.00,664.51,2787.18,7267.00,51456.00,18.00,44.09,106.36,14.04,0.65,0.02
2634,Puncta 20-30 from Soma Center,7.18,115.88,38.78,0.51,0.34,11719.00,22452.00,4919.03,12746.00,4313.23,12009.20,632.00,8156.00,2865.28,3254.21,364008.00,943207.00,230.00,44.15,106.11,14.83,0.42,0.49
2635,Puncta 30-40 from Soma Center,0.36,117.30,35.56,0.39,0.47,3557.00,16164.00,2555.00,12046.30,1940.00,9650.00,1940.00,9650.00,714.61,2924.64,7665.00,36139.00,14.00,44.84,107.45,14.23,0.78,0.01
2636,Puncta 30-40 from Soma Center,5.73,117.57,34.94,0.30,0.62,23195.00,26932.00,6180.21,14262.30,5416.71,13766.30,552.00,9193.00,3652.28,3775.07,389353.00,898528.00,194.00,45.45,107.41,14.84,0.46,0.41
2637,Puncta 30-40 from Soma Center,0.41,114.27,35.54,0.13,0.45,7768.00,12359.00,5045.67,12235.30,2977.00,12166.00,2977.00,12166.00,2009.79,87.69,15137.00,36706.00,14.00,44.19,104.47,13.79,0.70,0.01
2638,Puncta 20-30 from Soma Center,2.20,114.13,40.73,0.45,0.34,6530.00,18309.00,2429.19,12096.20,2312.58,11246.30,694.00,8429.00,1473.36,2707.85,63159.00,314502.00,84.00,43.97,104.37,14.12,0.63,0.15
2639,Puncta 20-30 from Soma Center,1.53,114.68,43.06,0.27,0.69,15825.00,17539.00,6331.60,11098.00,6083.04,9753.16,1492.00,8396.00,3674.35,2707.60,94974.00,166470.00,56.00,43.49,105.10,14.59,0.59,0.08
2640,Puncta 20-30 from Soma Center,0.24,114.91,42.97,0.13,0.45,14697.00,11921.00,12230.70,10012.00,10363.00,8742.00,10363.00,8742.00,1819.28,1374.23,36692.00,30036.00,14.00,43.83,105.20,14.71,0.57,0.00
2641,Puncta 20-30 from Soma Center,0.73,114.74,41.12,0.15,0.80,6965.00,12656.00,4161.50,10440.30,3337.84,9786.96,691.00,8459.00,2305.15,1606.76,33292.00,83522.00,32.00,44.07,104.87,15.03,0.68,0.03
2642,Puncta 30-40 from Soma Center,0.55,115.10,37.04,0.18,0.27,8149.00,11175.00,4401.33,9711.17,3094.34,9123.98,1547.00,8258.00,2561.09,1036.76,26408.00,58267.00,26.00,44.07,105.19,15.51,0.68,0.02
2643,Puncta 30-40 from Soma Center,0.32,115.40,36.75,0.39,0.47,3639.00,11668.00,2340.67,10928.00,1402.00,10205.00,1402.00,10205.00,948.00,597.39,7022.00,32784.00,14.00,43.42,105.93,14.49,0.76,0.01
2644,Puncta 30-40 from Soma Center,0.62,115.37,36.11,0.09,0.52,9959.00,12969.00,5315.83,11321.50,4519.46,10863.00,737.00,9535.00,3038.83,1170.60,31895.00,67929.00,26.00,43.58,105.78,14.89,0.57,0.02
2645,Puncta 30-40 from Soma Center,0.83,118.03,36.63,0.52,0.25,13438.00,14588.00,5456.71,12635.00,3967.57,12668.70,1495.00,10201.00,3601.08,1531.87,38197.00,88445.00,28.00,45.74,107.73,15.30,0.67,0.04
2646,Puncta 30-40 from Soma Center,2.08,112.93,36.06,0.24,0.63,9076.00,22372.00,4261.86,13003.20,3342.17,10592.60,783.00,9029.00,2383.36,4217.41,89499.00,273067.00,74.00,44.04,102.81,15.64,0.56,0.12
2647,Puncta 30-40 from Soma Center,0.45,112.55,37.17,0.20,0.48,8042.00,13011.00,4884.50,11158.00,3795.00,10366.30,3795.00,9787.00,1823.46,1225.81,19538.00,44632.00,18.00,43.69,102.56,15.49,0.67,0.02
2648,Puncta 30-40 from Soma Center,0.63,112.17,37.25,0.34,0.23,4019.00,10670.00,2357.83,9355.83,1848.19,9007.04,1063.00,8552.00,1026.92,730.11,14147.00,56135.00,26.00,43.24,102.24,16.12,0.49,0.02
2649,Puncta 20-30 from Soma Center,0.45,118.34,43.84,0.13,0.45,6975.00,16922.00,4162.00,14649.00,2019.00,10362.00,2019.00,10362.00,2078.01,3033.21,12486.00,43947.00,14.00,46.16,107.88,15.30,0.72,0.02
2650,Puncta 20-30 from Soma Center,0.12,119.06,44.43,0.39,0.47,7260.00,11391.00,4529.67,10572.70,2278.00,9940.00,2278.00,9940.00,2061.86,606.74,13589.00,31718.00,14.00,46.87,108.26,16.11,0.78,0.00
