,,Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max Ch=1,Intensity Max Ch=2,Intensity Mean Ch=1,Intensity Mean Ch=2,Intensity Median Ch=1,Intensity Median Ch=2,Intensity Min Ch=1,Intensity Min Ch=2,Intensity StdDev Ch=1,Intensity StdDev Ch=2,Intensity Sum Ch=1,Intensity Sum Ch=2,Number of Vertices,Position,,,Sphericity,Volume
916,Puncta <10 from Soma Center,10.53,76.97,56.14,0.42,0.44,14296,39992.00,4710.37,17315.10,4106.98,15715.50,495.00,10951.00,2639.80,4975.72,565244.00,2077810.00,366.00,35.00,65.73,19.45,0.40,0.81
917,Puncta <10 from Soma Center,0.26,83.47,56.13,0.00,1.92,4406,14119.00,3235.67,13281.70,1558.00,11835.00,1558.00,11835.00,1216.78,1027.17,9707.00,39845.00,14.00,73.95,33.30,19.72,0.67,0.01
918,Puncta <10 from Soma Center,1.65,83.01,56.61,0.40,0.29,11818,23648.00,5846.13,16268.30,4900.56,15448.60,610.00,12993.00,3486.56,2801.84,87692.00,244024.00,52.00,74.05,31.73,19.99,0.61,0.10
919,Puncta <10 from Soma Center,0.61,83.16,57.01,0.50,0.23,12913,19463.00,5840.40,14423.00,3248.98,11768.20,2430.00,11738.00,3713.39,3033.49,29202.00,72115.00,22.00,73.90,32.37,20.15,0.59,0.02
920,Puncta <10 from Soma Center,5.25,82.86,55.44,0.42,0.44,13192,37324.00,5451.63,18037.60,5352.72,16648.20,880.00,10726.00,2498.33,5767.67,354356.00,1172440.00,184.00,73.74,31.81,20.42,0.55,0.46
921,Puncta <10 from Soma Center,2.50,82.72,57.93,0.19,0.64,16352,30661.00,8903.80,17822.30,8765.23,16721.50,2278.00,11578.00,3738.34,4120.70,222595.00,445558.00,82.00,74.40,29.66,20.68,0.60,0.17
922,Puncta <10 from Soma Center,0.29,82.83,57.97,0.39,0.47,16661,18484.00,15363.70,15190.70,14179.00,13252.00,14179.00,13252.00,1016.40,2340.91,46091.00,45572.00,14.00,74.82,28.87,20.72,0.73,0.01
923,Puncta <10 from Soma Center,0.56,82.55,56.37,0.08,0.67,23033,16881.00,10244.50,13759.70,7987.20,11646.20,4152.00,11029.00,6005.61,2429.25,61467.00,82558.00,26.00,75.03,27.18,21.13,0.60,0.02
924,Puncta <10 from Soma Center,1.56,82.65,55.35,0.39,0.42,10822,26000.00,5200.68,15626.20,4458.34,14262.80,1125.00,12404.00,2953.69,3614.07,98813.00,296898.00,58.00,75.11,26.88,21.63,0.69,0.10
925,Puncta <10 from Soma Center,1.03,83.02,54.90,0.10,0.70,10259,19714.00,5478.88,15718.40,5350.73,16105.40,882.00,11681.00,2573.63,2335.96,43831.00,125747.00,32.00,75.31,27.32,21.76,0.61,0.05
926,Puncta <10 from Soma Center,6.10,82.95,54.46,0.29,0.33,12858,26168.00,5184.84,15665.80,4537.75,14810.30,1282.00,10865.00,2757.48,3842.16,300721.00,908618.00,206.00,74.98,28.25,21.48,0.39,0.35
927,Puncta <10 from Soma Center,5.08,83.34,54.79,0.27,0.52,18190,30777.00,6021.86,18018.30,6037.15,17354.40,613.00,12000.00,3259.85,4431.68,301093.00,900913.00,168.00,75.30,28.16,21.96,0.45,0.33
928,Puncta <10 from Soma Center,0.16,84.32,55.26,0.39,0.47,5299,13137.00,3525.67,12235.70,1416.00,11735.00,1416.00,11735.00,1602.97,638.64,10577.00,36707.00,14.00,76.36,28.08,22.15,0.80,0.00
929,Puncta <10 from Soma Center,4.47,70.18,55.82,0.30,0.49,24303,27856.00,10655.30,16083.30,9734.50,15206.50,4570.00,10539.00,4363.81,3768.09,490144.00,739833.00,152.00,49.26,45.99,19.59,0.48,0.30
930,Puncta <10 from Soma Center,1.43,70.56,57.05,0.26,0.52,10997,21356.00,7552.60,16005.90,7133.00,15623.40,3269.00,13248.00,2366.48,2086.41,113289.00,240089.00,54.00,49.68,45.88,20.11,0.64,0.08
931,Puncta <10 from Soma Center,1.00,71.02,57.06,0.23,0.66,13600,15239.00,6265.90,12063.20,5703.07,11451.40,3338.00,9882.00,2688.65,1859.80,62659.00,120632.00,40.00,50.32,45.51,20.98,0.60,0.04
932,Puncta <10 from Soma Center,0.62,70.73,57.16,0.19,0.50,8993,19575.00,5686.20,16612.40,4606.63,14845.10,1195.00,12616.00,2726.69,2550.94,28431.00,83062.00,20.00,50.31,44.86,21.42,0.68,0.03
933,Puncta <10 from Soma Center,0.28,71.07,57.20,0.07,0.96,13647,13219.00,8953.00,11102.80,7467.95,10257.40,6424.00,9979.00,2786.49,1271.26,35812.00,44411.00,18.00,50.81,44.90,21.28,0.57,0.01
934,Puncta <10 from Soma Center,2.02,71.11,55.86,0.34,0.46,15666,21597.00,6553.76,15083.70,5477.72,14593.20,1176.00,11233.00,3501.18,2757.88,137629.00,316757.00,74.00,50.93,44.56,21.84,0.55,0.11
935,Puncta <10 from Soma Center,0.27,71.04,56.66,0.13,0.45,10192,13524.00,9802.33,12359.30,9490.00,11047.00,9490.00,11047.00,291.77,1016.61,29407.00,37078.00,14.00,50.67,44.73,21.85,0.62,0.01
936,Puncta <10 from Soma Center,3.07,71.47,59.31,0.33,0.40,19589,23567.00,8630.42,14825.70,7952.14,13390.40,1643.00,10541.00,3784.89,3339.42,267543.00,459598.00,102.00,50.82,45.10,22.16,0.45,0.15
937,Puncta <10 from Soma Center,2.46,71.52,54.57,0.22,0.70,14696,22532.00,4830.77,16094.40,3867.95,16070.20,1682.00,10800.00,2736.57,3453.85,125600.00,418454.00,84.00,50.85,44.45,23.53,0.57,0.16
938,Puncta <10 from Soma Center,0.25,71.86,55.00,0.39,0.47,9806,15048.00,8236.33,14214.70,6966.00,12838.00,6966.00,12838.00,1178.59,980.62,24709.00,42644.00,14.00,51.36,44.07,24.18,0.75,0.01
939,Puncta <10 from Soma Center,1.63,72.38,55.17,0.26,0.57,12580,29806.00,6040.65,16312.50,4842.40,15197.90,575.00,13111.00,2992.58,3700.82,102691.00,277313.00,52.00,53.92,40.94,25.61,0.65,0.10
940,Puncta <10 from Soma Center,0.43,71.97,57.01,0.42,0.15,6218,12903.00,4881.50,12458.50,3861.34,12619.10,3725.00,11671.00,1102.32,468.17,19526.00,49834.00,18.00,52.84,41.88,25.15,0.68,0.01
941,Puncta <10 from Soma Center,0.84,72.06,57.22,0.16,0.67,8390,17366.00,5572.13,13762.40,6031.46,13579.20,1755.00,9909.00,2345.26,2543.15,44577.00,110099.00,32.00,52.84,42.23,24.84,0.63,0.04
942,Puncta <10 from Soma Center,0.16,72.18,57.06,0.39,0.47,5556,12104.00,4514.33,10719.70,3191.00,9950.00,3191.00,9950.00,985.84,980.91,13543.00,32159.00,14.00,52.66,42.62,24.90,0.79,0.00
943,Puncta <10 from Soma Center,0.87,72.22,57.23,0.29,0.46,9575,21949.00,5311.00,16294.30,3887.14,14659.00,2221.00,12229.00,2440.83,3064.54,37177.00,114060.00,28.00,52.23,43.39,24.61,0.72,0.05
944,Puncta <10 from Soma Center,0.31,69.88,57.50,0.42,0.15,6907,12215.00,4622.00,11166.50,3194.50,10590.80,2587.00,10235.00,1781.94,790.93,18488.00,44666.00,18.00,54.04,36.00,25.85,0.59,0.01
945,Puncta <10 from Soma Center,0.15,71.60,57.12,0.13,0.45,4293,11747.00,2481.67,10611.70,1425.00,9922.00,1425.00,9922.00,1286.73,808.95,7445.00,31835.00,14.00,53.17,40.34,25.92,0.54,0.00
946,Puncta <10 from Soma Center,2.70,71.53,57.41,0.34,0.51,14212,20856.00,6365.04,13420.40,5575.89,12670.30,1506.00,10482.00,3491.71,2250.60,171856.00,362351.00,100.00,53.46,39.73,26.07,0.47,0.13
947,Puncta <10 from Soma Center,1.31,72.03,57.47,0.48,0.23,11799,13821.00,6599.36,10909.40,5583.04,9874.16,3554.00,9428.00,2607.97,1482.68,92391.00,152732.00,54.00,53.45,40.52,26.26,0.47,0.04
948,Puncta <10 from Soma Center,0.51,73.04,57.38,0.23,0.21,7998,18286.00,4105.80,13858.60,3007.22,12251.70,2538.00,11296.00,1986.45,2399.73,20529.00,69293.00,22.00,54.93,40.66,25.78,0.61,0.02
949,Puncta <10 from Soma Center,0.49,71.75,57.69,0.20,0.00,14143,19748.00,9490.00,14146.00,6665.00,12789.70,4224.00,11866.00,3556.89,2840.49,47450.00,70730.00,22.00,55.95,34.17,29.15,0.63,0.02
950,Puncta <10 from Soma Center,0.65,70.79,58.00,0.40,0.48,8481,15247.00,6089.43,11650.70,5551.48,10584.10,2283.00,9424.00,2027.50,1824.45,42626.00,81555.00,30.00,54.83,35.91,26.74,0.59,0.02
951,Puncta <10 from Soma Center,0.10,71.51,58.31,0.39,0.47,6087,10219.00,3262.67,9561.00,1518.00,8814.00,1518.00,8814.00,2015.47,577.03,9788.00,28683.00,14.00,54.99,37.39,26.31,0.74,0.00
952,Puncta <10 from Soma Center,0.35,71.54,57.89,0.39,0.47,9484,19845.00,6211.00,14000.30,3519.00,10232.00,3519.00,10232.00,2469.61,4190.13,18633.00,42001.00,14.00,55.22,37.38,25.93,0.79,0.01
953,Puncta <10 from Soma Center,2.01,71.36,56.28,0.29,0.42,22479,16953.00,8785.43,13306.30,8885.64,12954.70,2009.00,10037.00,4466.37,1833.45,184494.00,279433.00,80.00,54.41,38.13,26.04,0.49,0.09
954,Puncta <10 from Soma Center,5.98,71.52,55.48,0.58,0.26,14727,33431.00,7438.30,15584.00,7012.31,14203.20,2067.00,11554.00,3191.03,4212.74,498366.00,1044130.00,202.00,54.22,38.25,26.68,0.42,0.38
955,Puncta <10 from Soma Center,0.82,71.13,55.30,0.59,0.25,10538,21855.00,7140.14,17960.40,6153.59,15914.50,1970.00,12582.00,2889.61,3426.76,49981.00,125723.00,28.00,53.68,38.77,25.98,0.74,0.04
956,Puncta <10 from Soma Center,1.27,71.33,62.28,0.26,0.40,15983,23280.00,8697.60,15800.40,8279.88,14822.50,2383.00,9997.00,3872.32,3619.84,86976.00,158004.00,40.00,53.89,38.57,26.37,0.61,0.06
957,Puncta <10 from Soma Center,1.20,71.81,55.71,0.14,0.73,14804,22425.00,10556.60,15584.10,9299.41,13280.30,6315.00,11832.00,3103.58,3962.19,95009.00,140257.00,38.00,55.43,36.95,26.82,0.54,0.05
958,Puncta <10 from Soma Center,0.71,71.51,55.97,0.20,0.46,15784,20246.00,9452.50,15659.30,7691.34,14361.70,5214.00,13890.00,3614.78,2260.41,56715.00,93956.00,26.00,55.29,36.04,27.53,0.61,0.03
959,Puncta <10 from Soma Center,2.10,71.46,53.97,0.35,0.56,5544,26320.00,2758.05,15157.90,2106.94,13187.20,985.00,9079.00,1311.73,4683.50,52403.00,288001.00,66.00,55.34,35.51,28.00,0.60,0.13
960,Puncta <10 from Soma Center,4.91,71.45,55.12,0.21,0.65,16335,44056.00,7613.93,18334.60,7213.71,16078.20,768.00,11500.00,3435.97,6542.47,426380.00,1026740.00,168.00,55.03,35.61,28.44,0.49,0.35
961,Puncta <10 from Soma Center,2.30,71.55,55.73,0.34,0.53,31944,26230.00,15137.90,15440.50,12892.80,13970.30,5438.00,11700.00,6625.31,3450.05,317895.00,324251.00,82.00,55.54,34.67,28.84,0.43,0.09
962,Puncta <10 from Soma Center,6.97,71.54,54.92,0.29,0.59,30674,62001.00,10422.10,23006.70,9415.25,19790.50,2329.00,11741.00,5063.03,10622.40,958836.00,2116620.00,230.00,55.50,35.12,28.36,0.52,0.65
963,Puncta <10 from Soma Center,0.43,113.94,55.61,0.25,0.50,22826,16722.00,11155.00,14358.00,8138.84,12977.80,4574.00,12518.00,6944.34,1702.45,44620.00,57432.00,18.00,95.21,55.21,29.47,0.58,0.01
964,Puncta <10 from Soma Center,0.52,111.90,54.96,0.20,0.48,6319,22106.00,4162.00,16425.50,3207.20,14418.80,2414.00,13872.00,1491.42,3317.70,16648.00,65702.00,18.00,93.82,53.44,29.38,0.72,0.02
965,Puncta <10 from Soma Center,6.36,113.70,54.70,0.30,0.33,17931,35794.00,7072.01,16179.20,6837.97,14895.90,720.00,10439.00,3627.87,4658.60,551617.00,1261980.00,220.00,94.88,54.78,30.42,0.46,0.47
966,Puncta <10 from Soma Center,1.03,114.36,57.66,0.25,0.41,15583,15994.00,6582.55,13359.90,4223.16,12107.60,2243.00,10243.00,3845.35,1843.87,72408.00,146959.00,40.00,95.37,55.04,30.88,0.61,0.05
967,Puncta <10 from Soma Center,1.03,115.04,57.71,0.11,0.85,13757,19426.00,6953.27,13090.50,5251.98,11560.40,3535.00,8772.00,3427.34,2963.14,76486.00,143996.00,44.00,95.46,55.46,32.32,0.60,0.05
968,Puncta <10 from Soma Center,0.33,116.55,58.12,0.20,0.48,8571,14748.00,4434.00,12393.50,3044.28,11464.40,2866.00,11012.00,2392.08,1440.83,17736.00,49574.00,18.00,96.80,56.84,31.37,0.67,0.01
969,Puncta <10 from Soma Center,0.88,115.20,58.00,0.33,0.48,10046,17319.00,5617.50,13918.00,4542.65,13016.10,2512.00,10643.00,2458.45,2117.50,44940.00,111344.00,34.00,95.89,55.47,31.62,0.62,0.04
970,Puncta <10 from Soma Center,0.45,115.72,58.25,0.22,0.45,10346,15169.00,7757.00,12724.30,6652.98,11755.60,4400.00,11215.00,2375.78,1514.22,31028.00,50897.00,18.00,96.30,55.82,31.65,0.66,0.01
971,Puncta <10 from Soma Center,0.61,117.49,58.44,0.40,0.27,11775,16346.00,6502.88,12515.60,5487.84,11536.40,3687.00,10922.00,2394.27,1793.92,52023.00,100125.00,34.00,98.50,55.60,31.81,0.45,0.01
972,Puncta <10 from Soma Center,0.45,117.50,58.84,0.17,0.31,10026,11273.00,6258.50,10219.50,4998.45,9568.26,3955.00,9447.00,2017.88,723.19,37551.00,61317.00,26.00,98.24,55.64,32.56,0.45,0.01
973,Puncta <10 from Soma Center,0.33,116.31,56.30,0.14,0.00,7691,17283.00,5663.33,13583.70,4024.00,11185.00,4024.00,11185.00,1522.02,2653.95,16990.00,40751.00,14.00,96.95,55.80,31.87,0.61,0.01
974,Puncta <10 from Soma Center,0.36,116.99,57.21,0.13,0.45,9021,14093.00,6888.33,13325.30,4539.00,12728.00,4539.00,12728.00,1836.17,570.14,20665.00,39976.00,14.00,97.61,55.81,32.34,0.69,0.01
975,Puncta <10 from Soma Center,0.41,108.59,61.38,0.13,0.45,7221,19172.00,5775.00,15716.30,4021.00,13439.00,4021.00,13439.00,1324.42,2484.38,17325.00,47149.00,14.00,61.25,84.29,30.59,0.68,0.01
976,Puncta <10 from Soma Center,4.59,108.75,61.37,0.44,0.42,20426,31544.00,8194.78,16547.70,7205.05,15511.70,2423.00,12803.00,3806.17,3704.84,450713.00,910125.00,166.00,61.59,84.41,30.13,0.48,0.31
977,Puncta <10 from Soma Center,0.32,108.21,63.26,0.13,0.45,8197,15485.00,7127.33,13744.70,5960.00,11832.00,5960.00,11832.00,915.86,1496.30,21382.00,41234.00,14.00,61.75,83.44,30.56,0.57,0.01
978,Puncta <10 from Soma Center,1.41,125.73,64.04,0.10,0.70,15581,23639.00,8331.43,15137.40,7745.63,13657.70,2640.00,11529.00,3623.28,3151.84,116640.00,211923.00,54.00,94.66,78.39,26.48,0.54,0.06
979,Puncta <10 from Soma Center,0.53,126.27,65.49,0.15,0.57,12579,14479.00,9712.80,13188.20,6445.27,12507.80,5692.00,11628.00,2993.48,1032.74,48564.00,65941.00,22.00,94.70,79.09,26.84,0.66,0.02
980,Puncta <10 from Soma Center,5.78,126.94,54.84,0.16,0.54,16453,27014.00,7006.03,15987.30,6087.91,15512.90,564.00,9995.00,3698.31,3250.09,406350.00,927262.00,178.00,94.53,80.13,27.51,0.44,0.39
981,Puncta <10 from Soma Center,0.06,126.98,57.51,0.39,0.47,5023,11407.00,4726.67,11046.00,4404.00,10619.00,4404.00,10619.00,253.39,325.07,14180.00,33138.00,14.00,94.03,80.61,28.00,0.79,0.00
982,Puncta <10 from Soma Center,0.45,127.23,57.35,0.49,0.25,5700,15878.00,3846.20,12625.40,2854.63,11633.70,2404.00,9875.00,1298.20,2039.59,19231.00,63127.00,22.00,93.98,81.20,27.59,0.79,0.02
983,Puncta <10 from Soma Center,1.39,127.80,57.99,0.23,0.38,12058,16137.00,7525.13,13523.30,6633.81,13478.20,2415.00,10735.00,2702.42,1488.12,112877.00,202849.00,48.00,94.73,81.12,27.90,0.62,0.08
984,Puncta <10 from Soma Center,1.47,127.81,58.35,0.50,0.33,14143,17806.00,5660.75,12941.00,5082.28,11663.90,2487.00,10424.00,2681.73,2407.35,90572.00,207056.00,54.00,94.49,81.51,27.62,0.62,0.08
985,Puncta <10 from Soma Center,3.52,127.96,58.72,0.28,0.46,13102,21998.00,7277.63,14726.00,7224.08,14148.50,768.00,10645.00,3091.04,3290.34,298383.00,603767.00,126.00,94.32,81.90,27.77,0.54,0.25
986,Puncta <10 from Soma Center,0.25,127.56,58.63,0.07,0.96,10306,15648.00,7783.75,12030.50,6590.25,10501.70,4962.00,10420.00,2116.91,2133.31,31135.00,48122.00,18.00,94.59,80.86,28.03,0.66,0.01
987,Puncta <10 from Soma Center,0.27,128.51,59.63,0.25,0.50,6361,12271.00,4089.75,11143.80,3133.86,10872.00,2933.00,9801.00,1361.80,919.49,16359.00,44575.00,18.00,94.43,82.57,27.96,0.67,0.01
988,Puncta <10 from Soma Center,2.77,129.03,58.50,0.63,0.24,17186,17981.00,9533.38,13453.00,8778.05,12615.90,2134.00,10714.00,3136.57,2237.55,305068.00,430495.00,108.00,94.45,83.23,28.27,0.49,0.15
989,Puncta <10 from Soma Center,0.19,129.56,57.59,0.13,0.45,8710,13529.00,6723.00,10820.30,4323.00,9078.00,4323.00,9078.00,1814.64,1941.34,20169.00,32461.00,14.00,94.36,84.13,28.37,0.63,0.00
990,Puncta <10 from Soma Center,1.26,129.49,59.41,0.12,0.55,14511,17691.00,8194.92,14529.20,7356.19,13973.20,3274.00,11346.00,3689.18,1965.21,98339.00,174350.00,46.00,94.24,84.02,28.75,0.55,0.05
991,Puncta <10 from Soma Center,0.61,129.79,59.72,0.16,0.27,15948,16385.00,8395.67,13579.80,7135.56,13177.50,3484.00,11253.00,4102.27,1538.39,50374.00,81479.00,26.00,94.54,84.10,28.91,0.57,0.02
992,Puncta <10 from Soma Center,0.83,109.92,59.41,0.66,0.12,12926,20347.00,10457.00,15208.30,10128.10,15808.30,7055.00,11866.00,1756.28,2655.44,83656.00,121666.00,34.00,58.58,87.48,31.57,0.59,0.03
993,Puncta <10 from Soma Center,0.48,109.00,56.78,0.34,0.18,12797,15248.00,10864.80,13637.30,10422.90,13599.00,9615.00,11445.00,1177.73,1394.94,43459.00,54549.00,18.00,60.44,85.23,31.04,0.62,0.02
994,Puncta <10 from Soma Center,1.22,108.93,57.15,0.32,0.43,17421,16843.00,10533.70,12615.20,9310.63,11239.40,4525.00,10012.00,3891.66,2590.07,126404.00,151382.00,46.00,59.90,85.39,31.40,0.56,0.05
995,Puncta <10 from Soma Center,0.71,109.78,56.60,0.39,0.23,15244,22141.00,10682.00,14708.50,9300.70,13559.20,7749.00,11265.00,2686.32,3639.04,64092.00,88251.00,24.00,59.76,86.65,31.17,0.60,0.03
996,Puncta <10 from Soma Center,1.58,109.55,60.91,0.26,0.68,12431,19489.00,7383.93,12675.00,5792.62,11419.30,3716.00,9969.00,2812.89,2720.89,110759.00,190125.00,56.00,59.66,86.41,31.25,0.55,0.08
997,Puncta <10 from Soma Center,4.12,110.01,61.14,0.47,0.29,13970,17714.00,8221.47,13282.30,7798.27,12652.60,693.00,9461.00,3063.48,1820.26,369966.00,597705.00,148.00,60.25,86.44,31.63,0.41,0.21
998,Puncta <10 from Soma Center,0.27,110.24,60.92,0.47,0.32,17888,13067.00,10951.00,12039.30,9997.86,11864.30,3763.00,10852.00,5049.51,807.40,43804.00,48157.00,18.00,60.15,86.70,31.89,0.78,0.01
999,Puncta <10 from Soma Center,1.89,109.51,61.41,0.26,0.71,11445,17888.00,6836.15,13772.60,6433.09,13858.50,1870.00,9953.00,2812.78,2228.88,136723.00,275452.00,76.00,59.36,86.50,31.42,0.55,0.10
1000,Puncta <10 from Soma Center,0.29,110.02,63.01,0.07,0.41,7987,13640.00,6530.50,12390.30,5910.79,11831.90,5666.00,11010.00,901.84,1029.33,26122.00,49561.00,18.00,59.53,86.90,31.74,0.59,0.01
1001,Puncta <10 from Soma Center,0.58,109.71,62.60,0.41,0.40,9039,16778.00,6104.00,13647.70,6116.86,13300.10,2176.00,11282.00,2334.47,1852.72,36624.00,81886.00,24.00,58.93,86.96,31.64,0.74,0.03
1002,Puncta <10 from Soma Center,5.90,109.91,55.28,0.23,0.63,24872,37040.00,10240.10,17830.40,9402.22,16429.00,1299.00,11794.00,4943.34,4796.91,727050.00,1265960.00,212.00,57.85,87.92,31.67,0.47,0.44
1003,Puncta <10 from Soma Center,0.22,109.94,63.95,0.13,0.45,6144,13190.00,4207.67,12883.70,1660.00,12645.00,1660.00,12645.00,1880.93,227.55,12623.00,38651.00,14.00,56.86,88.63,31.60,0.65,0.01
1004,Puncta <10 from Soma Center,0.39,109.96,63.57,0.22,0.61,7439,18276.00,5388.00,15312.50,4577.32,13478.80,2316.00,12256.00,2099.49,2505.01,21552.00,61250.00,18.00,55.98,89.19,31.67,0.77,0.02
1005,Puncta <10 from Soma Center,2.51,110.32,64.03,0.66,0.17,13860,22088.00,7631.96,15277.10,6958.13,13326.40,1590.00,12420.00,3617.55,3064.07,183167.00,366650.00,88.00,55.85,89.69,31.74,0.44,0.11
1006,Puncta <10 from Soma Center,0.32,110.29,64.42,0.20,0.48,16152,15363.00,10369.30,13393.30,7592.31,12569.50,3412.00,12491.00,5126.05,1164.28,41477.00,53573.00,18.00,55.39,89.96,31.64,0.69,0.01
1007,Puncta <10 from Soma Center,0.81,110.00,64.65,0.18,0.12,20979,17908.00,10110.70,14260.60,6027.34,12786.30,2665.00,12705.00,5987.92,1705.18,70775.00,99824.00,30.00,57.26,88.34,31.90,0.50,0.02
1008,Puncta <10 from Soma Center,0.58,110.34,64.83,0.12,0.21,8983,16906.00,5431.40,13733.20,4862.78,13287.40,1555.00,10561.00,2412.61,2024.14,27157.00,68666.00,22.00,54.60,90.65,31.25,0.57,0.02
1009,Puncta <10 from Soma Center,0.64,110.67,64.12,0.04,0.91,10081,18237.00,7669.00,14792.40,7671.08,12535.00,4421.00,12535.00,1831.89,2326.43,38345.00,73962.00,22.00,54.80,90.67,31.99,0.61,0.02
1010,Puncta <10 from Soma Center,0.34,119.43,65.08,0.39,0.47,11293,20692.00,7368.33,16137.70,3320.00,13358.00,3320.00,13358.00,3256.14,3246.43,22105.00,48413.00,14.00,76.91,86.07,30.65,0.74,0.01
1011,Puncta <10 from Soma Center,2.59,119.83,65.71,0.37,0.49,13783,19161.00,6868.14,14212.10,6013.33,14163.40,1505.00,9890.00,3663.19,2257.28,192308.00,397939.00,96.00,77.05,86.46,30.76,0.48,0.13
1012,Puncta <10 from Soma Center,4.62,120.24,65.48,0.52,0.33,20785,23173.00,9265.42,15841.00,8906.88,15047.00,1780.00,11743.00,3583.14,2758.50,444740.00,760366.00,176.00,77.18,86.73,31.31,0.40,0.24
1013,Puncta <10 from Soma Center,0.58,122.26,58.90,0.35,0.38,12256,18294.00,8239.43,12358.40,6870.54,10661.10,4639.00,9979.00,2800.70,2816.99,57676.00,86509.00,26.00,77.93,89.02,30.83,0.74,0.03
1014,Puncta <10 from Soma Center,8.80,121.02,59.38,0.50,0.36,16519,26961.00,8376.31,16143.50,8453.01,14969.20,1556.00,10367.00,3316.96,3458.18,820878.00,1582060.00,290.00,77.29,87.68,31.37,0.38,0.57
1015,Puncta <10 from Soma Center,3.87,121.91,59.75,0.31,0.53,17471,28146.00,7588.08,15931.90,6706.86,14994.00,2162.00,11722.00,3454.13,3409.51,280759.00,589482.00,136.00,77.73,88.77,30.64,0.42,0.19
1016,Puncta <10 from Soma Center,0.41,121.92,60.36,0.05,0.57,7977,17120.00,6639.00,14369.50,7331.55,12392.90,3256.00,12260.00,1969.85,2099.96,26556.00,57478.00,18.00,78.04,88.31,31.22,0.54,0.01
1017,Puncta <10 from Soma Center,0.42,121.89,60.57,0.13,0.45,16172,18205.00,10562.00,17695.30,6060.00,16712.00,6060.00,16712.00,4201.90,695.47,31686.00,53086.00,14.00,77.74,88.47,31.45,0.63,0.01
1018,Puncta <10 from Soma Center,0.40,122.42,60.13,0.16,0.00,11498,17059.00,6356.60,14455.60,2935.56,12720.40,483.00,12544.00,4045.98,1935.12,31783.00,72278.00,22.00,78.03,88.88,31.60,0.69,0.01
1019,Puncta <10 from Soma Center,2.40,123.89,56.62,0.32,0.36,26963,24108.00,11602.70,15168.30,11767.90,12869.30,2498.00,11865.00,5811.97,3570.07,243657.00,318534.00,74.00,78.66,90.30,31.74,0.51,0.13
1020,Puncta <10 from Soma Center,2.59,124.00,60.60,0.32,0.47,14835,25392.00,7509.55,15946.20,6556.80,14378.60,2369.00,11365.00,3487.54,3591.43,217777.00,462439.00,96.00,78.37,90.66,31.87,0.57,0.17
1021,Puncta <10 from Soma Center,0.37,124.62,60.39,0.23,0.21,13527,14918.00,6991.40,12630.20,3759.79,11838.60,1788.00,11752.00,4109.63,1169.24,34957.00,63151.00,22.00,78.27,91.62,31.78,0.53,0.01
1022,Puncta <10 from Soma Center,4.24,125.13,61.53,0.40,0.42,12733,22002.00,6628.44,14171.10,6311.71,13595.40,1774.00,10242.00,2578.13,2728.97,285023.00,609359.00,146.00,78.17,92.30,32.04,0.42,0.22
1023,Puncta <10 from Soma Center,0.50,125.36,56.00,0.18,0.31,15175,15165.00,8708.75,13893.80,5487.97,13458.00,5135.00,11928.00,4024.87,1315.25,34835.00,55575.00,16.00,77.84,92.77,32.42,0.58,0.01
1024,Puncta <10 from Soma Center,1.45,125.72,56.03,0.56,0.15,16483,20423.00,10779.10,16193.20,8133.04,15387.80,4198.00,12316.00,3850.10,2538.18,118570.00,178125.00,46.00,77.84,93.20,32.57,0.53,0.06
1025,Puncta <10 from Soma Center,0.51,131.70,62.61,0.85,0.08,7343,13856.00,4603.33,12618.00,4208.26,12963.90,3097.00,10890.00,1314.75,1051.56,27620.00,75708.00,26.00,93.50,88.36,28.21,0.60,0.02
1026,Puncta <10 from Soma Center,0.50,130.66,62.91,0.36,0.31,15997,21441.00,8610.83,14824.80,7487.50,11952.60,4285.00,11445.00,3903.10,3821.06,51665.00,88949.00,24.00,93.37,86.74,28.85,0.78,0.02
1027,Puncta <10 from Soma Center,0.50,130.44,63.41,0.46,0.24,20001,18726.00,10079.60,14549.80,6462.84,13428.90,5855.00,12906.00,5154.64,2119.56,50398.00,72749.00,22.00,94.53,85.02,29.15,0.63,0.02
1028,Puncta <10 from Soma Center,1.57,131.12,63.24,0.21,0.51,12160,19149.00,6103.93,14129.30,5729.22,13998.40,3014.00,12060.00,2483.17,1789.15,91559.00,211940.00,56.00,94.09,86.50,29.29,0.49,0.06
1029,Puncta <10 from Soma Center,0.29,130.56,63.77,0.13,0.45,5419,17433.00,3495.00,13776.30,1212.00,11774.00,1212.00,11774.00,1736.16,2589.56,10485.00,41329.00,14.00,94.03,85.83,28.98,0.61,0.01
1030,Puncta <10 from Soma Center,2.20,130.77,63.02,0.52,0.20,21038,21116.00,10979.20,15240.50,10606.40,14067.80,6202.00,12605.00,3468.30,2304.28,230563.00,320051.00,76.00,94.42,85.57,29.36,0.46,0.10
1031,Puncta <10 from Soma Center,0.54,131.08,65.91,0.12,0.47,12912,19366.00,7003.50,13544.80,3783.32,12543.90,3134.00,11243.00,3734.04,2674.76,42021.00,81269.00,26.00,94.39,86.03,29.52,0.55,0.02
