,,Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max Ch=1,Intensity Max Ch=2,Intensity Mean Ch=1,Intensity Mean Ch=2,Intensity Median Ch=1,Intensity Median Ch=2,Intensity Min Ch=1,Intensity Min Ch=2,Intensity StdDev Ch=1,Intensity StdDev Ch=2,Intensity Sum Ch=1,Intensity Sum Ch=2,Number of Vertices,Position,,,Sphericity,Volume
535,30-40 microns from soma center,0.44,201.93,94.90,0.40,0.34,6706.00,7779.00,4317.75,6894.50,3647.30,6496.84,2563.00,6238.00,1517.57,590.91,17271.00,27578.00,18.00,136.05,148.37,15.96,0.67,0.02
536,20-30 microns from soma center,0.91,207.71,91.18,0.24,0.56,10746.00,10793.00,5995.29,8135.86,4387.75,7718.75,3730.00,6694.00,2307.09,1186.35,41967.00,56951.00,30.00,141.56,151.22,15.35,0.77,0.06
537,30-40 microns from soma center,0.74,210.52,93.26,0.11,0.58,7045.00,11686.00,5547.60,7897.60,5011.00,7118.44,4333.00,6222.00,981.85,1931.70,27738.00,39488.00,22.00,140.23,156.19,16.10,0.69,0.03
538,10-20 microns from soma center,6.65,199.95,91.15,0.26,0.48,15040.00,29096.00,6405.88,12301.70,5894.22,10121.90,1960.00,7017.00,2640.04,4856.16,461223.00,885725.00,198.00,136.90,144.81,16.37,0.60,0.75
539,10-20 microns from soma center,0.40,201.23,91.32,0.39,0.44,4897.00,11801.00,2972.67,9587.00,1093.00,7834.00,1093.00,7834.00,1553.30,1652.00,8918.00,28761.00,14.00,136.55,146.87,16.58,0.79,0.02
540,10-20 microns from soma center,0.69,206.41,90.95,0.36,0.52,4951.00,10223.00,2856.50,8612.33,2019.65,8632.53,805.00,7091.00,1368.66,1114.97,17139.00,51674.00,22.00,137.61,152.95,16.60,0.69,0.03
541,< 10 microns from soma center,0.51,205.93,74.90,0.24,0.65,9436.00,9096.00,7553.80,7777.20,5747.88,7233.02,4940.00,6735.00,1852.99,830.88,37769.00,38886.00,22.00,137.17,152.70,16.62,0.76,0.02
542,< 10 microns from soma center,0.55,200.98,73.54,0.39,0.44,3102.00,13750.00,2079.67,11449.00,1257.00,9987.00,1257.00,9987.00,766.34,1646.81,6239.00,34347.00,14.00,137.62,145.51,16.80,0.80,0.03
543,< 10 microns from soma center,0.10,201.38,78.28,0.39,0.47,8006.00,6368.00,6137.33,6168.67,3852.00,5926.00,3852.00,5926.00,1721.27,183.03,18412.00,18506.00,14.00,137.50,146.18,16.69,0.67,0.00
544,< 10 microns from soma center,0.71,202.13,76.39,0.13,0.54,3410.00,10425.00,2271.33,8780.50,2131.81,8184.13,1243.00,7667.00,792.93,1072.02,13628.00,52683.00,26.00,136.25,148.35,16.81,0.70,0.03
545,< 10 microns from soma center,0.14,208.71,73.64,0.00,1.94,4537.00,6927.00,3524.33,6841.67,2976.00,6709.00,2976.00,6709.00,716.88,95.10,10573.00,20525.00,14.00,138.50,155.16,17.41,0.55,0.00
546,40-50 microns from soma center,4.39,204.82,39.05,0.16,0.79,3992.00,19930.00,1728.98,11428.60,1627.69,9654.71,648.00,7344.00,838.88,3470.63,74346.00,491431.00,130.00,135.99,152.11,17.82,0.64,0.45
547,> 50 microns from soma center,2.85,198.90,38.13,0.20,0.83,5066.00,14000.00,2695.52,9260.41,2476.20,8864.15,1096.00,7326.00,1165.97,1491.73,72779.00,250031.00,94.00,138.49,141.65,17.89,0.56,0.19
548,40-50 microns from soma center,0.33,209.88,39.68,0.10,0.94,4615.00,9830.00,2877.67,9392.67,1226.00,8746.00,1226.00,8746.00,1384.88,466.64,8633.00,28178.00,14.00,139.22,156.06,17.81,0.67,0.01
549,40-50 microns from soma center,2.54,200.57,39.34,0.31,0.53,6875.00,17047.00,3383.83,10550.70,2996.77,9927.99,1594.00,7980.00,1575.68,2138.86,60909.00,189912.00,68.00,138.52,143.95,17.89,0.58,0.17
550,40-50 microns from soma center,0.56,202.31,39.95,0.58,0.27,4210.00,12198.00,2514.80,9891.60,2008.45,8299.56,1564.00,8206.00,901.59,1739.56,12574.00,49458.00,22.00,136.14,148.57,17.98,0.68,0.02
551,40-50 microns from soma center,4.24,205.16,39.70,0.39,0.44,5615.00,19418.00,2474.76,12234.70,2158.60,11515.00,644.00,7517.00,1429.75,2973.35,91566.00,452685.00,116.00,135.71,152.79,18.10,0.64,0.42
552,40-50 microns from soma center,0.70,208.65,40.63,0.35,0.53,4289.00,9443.00,2759.50,8829.33,2587.63,8805.29,1497.00,7858.00,902.92,493.12,16557.00,52976.00,24.00,137.79,155.62,18.24,0.75,0.04
553,40-50 microns from soma center,2.99,197.73,39.55,0.49,0.36,4558.00,15784.00,2481.27,10707.70,2325.66,9691.38,1052.00,7575.00,1075.36,2242.61,54588.00,235569.00,78.00,137.76,140.66,18.27,0.59,0.22
554,40-50 microns from soma center,0.51,206.63,42.01,0.41,0.39,4614.00,9658.00,2542.60,7986.20,1052.23,7317.66,1010.00,7172.00,1362.42,910.30,12713.00,39931.00,22.00,137.59,153.09,18.20,0.73,0.02
555,40-50 microns from soma center,0.36,197.06,42.19,0.69,0.20,3576.00,8287.00,2612.75,7616.25,2252.30,7467.16,1255.00,7121.00,929.27,423.50,10451.00,30465.00,18.00,135.18,142.15,18.84,0.80,0.01
556,40-50 microns from soma center,0.48,199.10,42.64,0.42,0.36,5500.00,9188.00,3705.20,7725.60,3363.33,6752.52,1418.00,6704.00,1336.54,969.85,18526.00,38628.00,22.00,139.10,141.17,19.06,0.77,0.02
557,40-50 microns from soma center,3.10,208.54,43.01,0.44,0.41,8934.00,14565.00,3036.88,9453.73,2782.75,8867.34,646.00,7085.00,1903.92,2011.16,78959.00,245797.00,90.00,137.40,155.68,19.36,0.64,0.26
558,40-50 microns from soma center,0.34,199.45,32.45,0.39,0.44,4037.00,10737.00,2691.00,9231.00,697.00,8325.00,697.00,8325.00,1438.48,1072.21,8073.00,27693.00,14.00,139.97,140.71,19.70,0.82,0.01
559,40-50 microns from soma center,4.40,201.54,31.85,0.26,0.54,10598.00,22634.00,4188.24,12394.30,3248.00,11289.40,998.00,7186.00,2350.72,3706.10,171718.00,508165.00,114.00,133.94,149.30,19.74,0.69,0.50
560,40-50 microns from soma center,0.43,202.66,31.81,0.39,0.47,2265.00,13480.00,1896.33,11025.30,1245.00,7884.00,1245.00,7884.00,461.90,2335.59,5689.00,33076.00,14.00,134.06,150.70,19.70,0.82,0.02
561,30-40 microns from soma center,1.49,209.40,37.02,0.24,0.54,3865.00,19330.00,2096.00,11043.90,1831.90,8814.47,1223.00,6632.00,725.91,3938.82,20960.00,110439.00,40.00,138.00,156.26,19.74,0.74,0.11
562,40-50 microns from soma center,1.00,197.04,32.26,0.38,0.48,3411.00,13733.00,1398.29,10610.70,1004.48,9216.51,585.00,8684.00,871.59,1946.17,9788.00,74275.00,28.00,134.72,142.41,19.80,0.75,0.06
563,40-50 microns from soma center,0.88,197.60,32.73,0.72,0.18,5824.00,10721.00,2549.50,9062.63,1633.06,8355.63,641.00,7956.00,1943.76,1080.82,20396.00,72501.00,32.00,134.07,143.80,19.84,0.76,0.05
564,40-50 microns from soma center,0.26,206.01,33.84,0.39,0.47,2527.00,7893.00,1791.67,7438.67,1398.00,6996.00,1398.00,6996.00,520.39,366.29,5375.00,22316.00,14.00,141.50,148.88,15.97,0.82,0.01
565,40-50 microns from soma center,0.67,210.92,32.43,0.43,0.23,2505.00,11505.00,1385.17,9186.33,727.27,8329.57,655.00,7634.00,775.27,1423.83,8311.00,55118.00,24.00,140.61,156.27,17.16,0.79,0.04
566,40-50 microns from soma center,0.87,204.54,29.25,0.57,0.25,6138.00,11250.00,2532.00,8732.00,1771.34,7670.32,685.00,7213.00,1673.22,1428.06,17724.00,61124.00,30.00,142.66,145.49,17.87,0.72,0.05
567,40-50 microns from soma center,0.17,204.56,34.33,0.49,0.00,5527.00,7457.00,4181.00,7254.00,3090.00,6981.00,3090.00,6981.00,1011.11,200.53,12543.00,21762.00,14.00,142.47,145.74,17.54,0.71,0.00
568,40-50 microns from soma center,0.76,208.61,31.75,0.51,0.25,4220.00,13739.00,2410.00,9805.60,1246.25,8599.04,1048.00,8018.00,1167.85,2030.85,12050.00,49028.00,20.00,143.78,150.08,17.89,0.81,0.05
569,> 50 microns from soma center,0.68,212.43,27.90,0.74,0.17,5238.00,17559.00,3247.40,10899.40,2375.39,8620.59,1002.00,8181.00,1521.89,3419.51,16237.00,54497.00,22.00,142.26,156.71,18.20,0.63,0.03
570,> 50 microns from soma center,0.38,212.67,28.35,0.20,0.60,4253.00,9075.00,2771.00,8449.75,2301.89,8120.16,1908.00,7620.00,891.60,605.19,11084.00,33799.00,18.00,143.14,156.28,17.74,0.66,0.01
571,40-50 microns from soma center,0.36,212.74,35.79,0.39,0.44,4839.00,9493.00,3028.67,7991.33,2060.00,7136.00,2060.00,7136.00,1281.15,1065.26,9086.00,23974.00,14.00,143.16,156.28,18.45,0.78,0.01
572,40-50 microns from soma center,0.56,203.94,32.45,0.12,0.93,5584.00,11280.00,4289.00,10936.70,3372.00,10343.00,3372.00,10343.00,941.77,421.49,12867.00,32810.00,14.00,142.06,145.13,18.69,0.80,0.03
573,40-50 microns from soma center,0.77,205.91,32.83,0.40,0.39,6830.00,11623.00,4021.00,9044.71,2746.41,7277.55,2121.00,6869.00,1790.70,1825.24,28147.00,63313.00,30.00,143.29,146.71,18.43,0.80,0.05
574,40-50 microns from soma center,0.77,201.35,30.55,0.17,0.62,4400.00,9858.00,1963.00,8590.14,874.46,8263.31,746.00,7914.00,1243.11,640.53,13741.00,60131.00,30.00,141.37,142.12,18.96,0.67,0.03
575,40-50 microns from soma center,0.14,213.98,30.76,0.39,0.47,3855.00,8402.00,2727.33,7998.00,1675.00,7698.00,1675.00,7698.00,891.57,296.67,8182.00,23994.00,14.00,146.61,154.69,19.04,0.71,0.00
576,40-50 microns from soma center,0.69,202.57,30.01,0.64,0.23,2267.00,15321.00,1469.20,10311.20,1028.19,8925.96,832.00,8556.00,508.74,2529.51,7346.00,51556.00,22.00,142.39,142.73,19.65,0.78,0.04
577,40-50 microns from soma center,0.89,208.55,28.82,0.21,0.80,6379.00,9136.00,3704.13,7627.75,3170.05,7332.38,2078.00,6680.00,1477.75,870.13,29633.00,61022.00,34.00,145.62,147.99,19.70,0.57,0.03
578,40-50 microns from soma center,0.68,208.20,33.82,0.54,0.30,2578.00,10169.00,1387.00,7399.43,868.89,6554.38,659.00,6281.00,662.91,1298.43,9709.00,51796.00,30.00,145.52,147.50,20.39,0.59,0.02
579,40-50 microns from soma center,0.83,214.11,29.62,0.22,0.70,4646.00,13834.00,2274.57,10444.30,1716.58,9594.38,915.00,8616.00,1116.99,1727.08,15922.00,73110.00,28.00,146.61,154.79,19.72,0.77,0.05
580,40-50 microns from soma center,0.61,215.29,29.68,0.18,0.75,5426.00,10459.00,3042.20,8977.20,1963.27,8542.20,1936.00,7655.00,1280.62,912.54,15211.00,44886.00,22.00,144.29,158.56,19.70,0.77,0.03
581,30-40 microns from soma center,0.67,211.12,37.40,0.32,0.38,3793.00,9322.00,1439.50,7906.83,728.05,7327.25,667.00,7149.00,1148.37,900.00,8637.00,47441.00,26.00,145.56,151.65,19.71,0.67,0.03
582,30-40 microns from soma center,1.07,214.04,37.73,0.37,0.40,7148.00,12793.00,4946.00,9065.00,4512.34,7677.22,2983.00,7148.00,1425.35,1974.17,39568.00,72520.00,32.00,145.73,155.52,19.73,0.75,0.07
583,40-50 microns from soma center,0.43,203.44,35.56,0.39,0.44,3577.00,10854.00,2364.00,9254.00,1102.00,7591.00,1102.00,7591.00,1011.01,1332.86,7092.00,27762.00,14.00,134.31,151.46,20.23,0.78,0.02
584,40-50 microns from soma center,0.46,208.37,31.85,0.35,0.53,4502.00,10097.00,3046.50,8365.75,2918.39,7845.50,1667.00,7665.00,1004.62,1002.40,12186.00,33463.00,18.00,137.11,155.63,20.03,0.79,0.02
585,40-50 microns from soma center,0.73,201.63,31.44,0.74,0.17,3435.00,12434.00,1757.60,9947.80,1193.30,7980.21,918.00,7703.00,912.45,2048.18,8788.00,49739.00,22.00,133.84,149.44,20.24,0.73,0.04
586,30-40 microns from soma center,0.41,200.80,37.56,0.39,0.44,3924.00,9718.00,3532.33,9045.67,3260.00,8002.00,3260.00,8002.00,283.91,748.14,10597.00,27137.00,14.00,134.43,147.73,20.54,0.82,0.02
587,40-50 microns from soma center,0.74,207.79,34.20,0.58,0.00,3977.00,11556.00,2982.80,9543.00,2246.69,8998.03,2017.00,7276.00,765.78,1398.85,14914.00,47715.00,22.00,137.13,154.76,20.53,0.76,0.04
588,40-50 microns from soma center,1.92,209.06,32.73,0.23,0.51,6517.00,14274.00,2763.59,9354.00,2121.77,7905.75,1582.00,6996.00,1359.99,2263.13,46981.00,159018.00,68.00,137.50,156.13,20.58,0.62,0.12
589,40-50 microns from soma center,0.33,196.94,29.76,0.39,0.44,3372.00,9706.00,3191.00,9102.00,2970.00,8135.00,2970.00,8135.00,166.54,690.82,9573.00,27306.00,14.00,134.69,142.16,20.83,0.79,0.01
590,> 50 microns from soma center,0.28,206.05,28.40,0.47,0.32,2962.00,9171.00,1872.00,8624.25,1502.00,8561.81,626.00,8088.00,887.25,384.76,7488.00,34497.00,18.00,135.54,153.89,20.11,0.80,0.01
591,30-40 microns from soma center,0.91,206.04,36.29,0.48,0.32,8993.00,16583.00,5850.71,9553.14,4934.71,8123.21,4292.00,7445.00,1652.95,2939.80,40955.00,66872.00,28.00,135.45,153.80,21.26,0.73,0.05
592,40-50 microns from soma center,0.43,199.67,34.70,0.35,0.53,6922.00,9966.00,2625.25,8006.50,955.40,7545.89,932.00,6929.00,2499.13,1160.82,10501.00,32026.00,18.00,134.54,146.00,21.20,0.75,0.02
593,40-50 microns from soma center,0.24,197.92,35.29,0.49,0.00,3218.00,8580.00,1547.33,7358.67,688.00,6729.00,688.00,6729.00,1181.50,863.75,4642.00,22076.00,14.00,134.16,143.94,21.33,0.74,0.01
594,40-50 microns from soma center,1.13,203.98,34.77,0.55,0.23,3490.00,11406.00,1874.92,7961.17,1504.35,7353.89,697.00,6816.00,947.23,1301.11,22499.00,95534.00,46.00,134.68,151.70,21.40,0.58,0.05
595,40-50 microns from soma center,1.18,201.25,30.46,0.55,0.31,2807.00,14195.00,1679.50,10757.60,1379.27,10527.20,682.00,9227.00,763.59,1437.43,13436.00,86061.00,30.00,133.93,148.69,21.38,0.73,0.08
596,40-50 microns from soma center,0.31,202.55,28.76,0.39,0.44,2628.00,11662.00,2466.67,9313.67,2307.00,7699.00,2307.00,7699.00,131.05,1699.03,7400.00,27941.00,14.00,134.47,149.91,21.69,0.80,0.01
597,40-50 microns from soma center,0.38,201.06,35.83,0.20,0.60,4379.00,7515.00,2888.25,7292.50,2166.91,7194.09,1630.00,7026.00,1067.68,193.38,11553.00,29170.00,18.00,133.94,148.28,22.31,0.69,0.01
598,40-50 microns from soma center,0.35,202.61,34.23,0.39,0.47,855.00,9100.00,750.33,8506.67,667.00,8097.00,667.00,8097.00,78.22,429.57,2251.00,25520.00,14.00,134.46,149.92,22.28,0.84,0.01
599,40-50 microns from soma center,1.71,203.94,32.46,0.33,0.58,5168.00,12962.00,2657.93,9618.00,2669.26,8300.98,566.00,7280.00,1236.91,1851.82,39869.00,144270.00,56.00,134.49,151.66,22.42,0.75,0.14
600,30-40 microns from soma center,0.75,206.94,37.33,0.34,0.54,5930.00,12968.00,4440.29,8834.43,3908.95,7391.64,2592.00,6995.00,1075.43,1900.48,31082.00,61841.00,28.00,136.14,154.20,22.62,0.78,0.04
601,40-50 microns from soma center,0.43,200.77,29.71,0.40,0.34,6005.00,13959.00,3827.75,9978.00,3138.92,8625.25,1883.00,8048.00,1514.01,2338.30,15311.00,39912.00,18.00,133.92,147.82,22.88,0.83,0.02
602,30-40 microns from soma center,1.89,199.64,38.70,0.32,0.58,5940.00,18963.00,3113.81,10615.10,2706.11,9101.74,1315.00,7540.00,1399.27,3181.42,49821.00,169842.00,54.00,134.03,146.15,23.02,0.75,0.16
603,30-40 microns from soma center,0.58,204.01,38.42,0.23,0.70,2291.00,8936.00,1404.60,8266.60,668.61,7884.69,623.00,7424.00,666.19,558.86,7023.00,41333.00,22.00,134.32,151.79,23.15,0.75,0.03
604,30-40 microns from soma center,1.95,207.33,36.26,0.45,0.38,7355.00,13691.00,3306.35,8927.82,2267.19,8233.16,875.00,7162.00,1838.25,1578.30,56208.00,151773.00,62.00,136.95,153.93,23.16,0.66,0.14
605,30-40 microns from soma center,1.36,200.99,40.10,0.50,0.22,3209.00,13252.00,2510.20,8968.80,2518.58,8120.07,943.00,7413.00,621.82,1762.01,25102.00,89688.00,42.00,140.54,141.78,23.34,0.62,0.07
606,30-40 microns from soma center,0.15,198.10,39.59,0.12,0.93,2645.00,7914.00,1859.33,7684.67,1322.00,7233.00,1322.00,7233.00,567.94,319.39,5578.00,23054.00,14.00,134.48,143.57,23.36,0.67,0.00
607,30-40 microns from soma center,0.54,209.12,39.73,0.30,0.42,5668.00,11114.00,2461.00,9385.50,1248.90,8915.29,854.00,8496.00,1903.08,1016.64,9844.00,37542.00,18.00,138.47,154.95,23.36,0.71,0.02
608,30-40 microns from soma center,0.19,198.97,39.20,0.30,0.42,3631.00,7687.00,2917.25,6646.25,2577.19,6320.38,1996.00,6179.00,665.61,605.90,11669.00,26585.00,18.00,135.49,143.75,23.89,0.64,0.00
609,30-40 microns from soma center,0.38,206.75,36.45,0.20,0.60,5631.00,7797.00,3095.50,7253.25,2113.13,6871.97,1556.00,6785.00,1561.93,432.91,12382.00,29013.00,18.00,144.27,146.75,19.89,0.58,0.01
610,> 50 microns from soma center,1.79,209.26,18.28,0.38,0.48,9105.00,11304.00,3679.73,9068.67,3118.29,8453.89,1772.00,7423.00,1726.55,1205.78,55196.00,136030.00,54.00,145.99,148.57,20.04,0.66,0.12
611,> 50 microns from soma center,0.32,213.25,18.28,0.22,0.51,5898.00,9618.00,3080.50,7851.00,1655.05,7183.03,1113.00,6884.00,1878.37,1062.26,12322.00,31404.00,18.00,141.78,158.00,20.27,0.61,0.01
612,> 50 microns from soma center,2.09,214.94,26.23,0.40,0.45,7147.00,17008.00,3690.72,10841.20,3624.93,10116.60,1136.00,8007.00,1633.14,2199.85,66433.00,195142.00,68.00,143.62,158.64,20.13,0.64,0.15
613,> 50 microns from soma center,0.23,214.31,26.38,0.20,0.60,7957.00,9575.00,6448.25,8799.25,5897.32,8597.42,5694.00,8411.00,892.80,454.88,25793.00,35197.00,18.00,142.00,159.25,20.06,0.64,0.01
614,> 50 microns from soma center,1.44,203.71,27.18,0.62,0.25,3399.00,20186.00,1980.50,12203.90,1700.88,11273.80,929.00,8947.00,763.45,3103.52,19805.00,122039.00,40.00,143.10,143.56,20.27,0.73,0.10
615,> 50 microns from soma center,0.76,205.41,26.85,0.41,0.39,3926.00,10249.00,2611.00,9577.00,2098.79,9549.00,1927.00,8457.00,727.68,604.73,13055.00,47885.00,22.00,143.99,145.07,20.33,0.74,0.04
616,> 50 microns from soma center,0.26,208.83,27.24,0.12,0.93,2419.00,10338.00,1747.67,9256.33,649.00,8430.00,649.00,8430.00,783.23,799.59,5243.00,27769.00,14.00,145.93,148.00,20.32,0.72,0.01
617,> 50 microns from soma center,5.97,212.36,27.03,0.29,0.63,8074.00,23475.00,3258.84,13101.60,3124.74,11941.40,621.00,8712.00,1593.88,3096.46,182495.00,733690.00,162.00,140.82,157.65,20.31,0.58,0.61
618,> 50 microns from soma center,0.27,212.40,27.19,0.39,0.44,1571.00,11147.00,1115.00,9907.33,760.00,9106.00,760.00,9106.00,338.70,889.02,3345.00,29722.00,14.00,140.94,157.54,20.72,0.82,0.01
619,> 50 microns from soma center,0.68,215.77,26.59,0.40,0.43,2988.00,11194.00,2021.67,9164.67,2034.20,8691.07,706.00,8444.00,815.82,931.44,12130.00,54988.00,26.00,144.81,158.66,20.37,0.56,0.02
620,> 50 microns from soma center,0.92,209.68,26.08,0.59,0.25,3881.00,14142.00,3168.71,10980.70,3020.75,9510.77,2105.00,9283.00,715.04,1715.39,22181.00,76865.00,28.00,146.24,148.78,21.11,0.79,0.06
621,> 50 microns from soma center,0.45,214.01,26.43,0.39,0.44,3938.00,14691.00,3415.67,11035.30,2670.00,8785.00,2670.00,8785.00,541.21,2607.86,10247.00,33106.00,14.00,145.04,156.04,20.39,0.72,0.02
622,> 50 microns from soma center,0.90,208.92,24.97,0.26,0.68,5626.00,11616.00,3398.63,9250.25,3812.59,8476.95,580.00,7618.00,1456.19,1367.86,27189.00,74002.00,34.00,145.87,148.06,21.08,0.68,0.04
623,> 50 microns from soma center,0.64,214.93,27.45,0.25,0.61,5762.00,12050.00,3444.40,10296.60,3117.37,9105.77,1337.00,9023.00,1417.11,1350.82,17222.00,51483.00,22.00,145.47,156.80,21.18,0.75,0.03
624,> 50 microns from soma center,0.35,202.15,23.95,0.30,0.42,2922.00,9667.00,1517.00,8242.75,744.95,7619.45,619.00,7368.00,926.59,892.20,6068.00,32971.00,18.00,142.07,142.23,21.31,0.61,0.01
625,> 50 microns from soma center,0.71,213.12,25.24,0.38,0.33,5051.00,11653.00,3704.60,9971.80,2389.77,9054.78,2076.00,8927.00,1223.02,1169.42,18523.00,49859.00,20.00,146.79,152.99,21.61,0.72,0.03
626,> 50 microns from soma center,0.31,213.16,24.11,0.39,0.44,3445.00,9360.00,2997.00,8759.67,2201.00,8210.00,2201.00,8210.00,564.34,470.84,8991.00,26279.00,14.00,146.45,153.33,21.89,0.78,0.01
627,> 50 microns from soma center,0.62,212.47,23.51,0.20,0.60,4532.00,13978.00,1852.25,10333.50,813.86,8902.21,631.00,8425.00,1574.02,2181.99,7409.00,41334.00,18.00,140.76,157.66,21.80,0.77,0.03
628,> 50 microns from soma center,2.30,215.58,22.09,0.72,0.18,7330.00,17403.00,3583.29,10590.10,3317.44,9769.17,572.00,8097.00,1784.30,2410.85,60916.00,180031.00,60.00,144.02,158.96,21.56,0.63,0.16
629,> 50 microns from soma center,2.56,215.79,21.02,0.37,0.30,5787.00,15671.00,2225.06,10751.50,1707.64,10032.60,742.00,7740.00,1369.32,2557.51,40051.00,193527.00,68.00,144.29,158.95,21.88,0.59,0.17
630,> 50 microns from soma center,1.70,208.24,20.60,0.41,0.46,6396.00,20112.00,3233.50,11244.80,2536.73,9449.59,718.00,7591.00,1571.21,3686.68,38802.00,134938.00,50.00,145.68,147.18,21.94,0.61,0.10
631,> 50 microns from soma center,0.30,208.82,18.71,0.39,0.47,4843.00,10603.00,3690.33,8440.33,1826.00,6782.00,1826.00,6782.00,1330.52,1600.16,11071.00,25321.00,14.00,145.99,147.66,22.13,0.85,0.01
632,> 50 microns from soma center,0.62,214.32,17.34,0.44,0.36,4915.00,8944.00,2069.83,7352.33,1408.42,6923.16,1159.00,6291.00,1312.99,926.24,12419.00,44114.00,26.00,146.41,154.94,22.14,0.72,0.03
633,> 50 microns from soma center,2.11,215.71,9.97,0.51,0.33,7758.00,14429.00,3355.58,9826.58,2438.19,8500.17,514.00,7530.00,2141.50,2170.41,63756.00,186705.00,68.00,144.01,159.05,22.27,0.72,0.18
634,> 50 microns from soma center,3.09,209.17,11.27,0.25,0.68,6429.00,15895.00,2369.60,9619.33,1656.70,9345.04,799.00,7116.00,1536.26,2215.00,71088.00,288580.00,92.00,146.14,147.92,22.70,0.70,0.30
635,> 50 microns from soma center,0.58,205.46,13.60,0.41,0.47,1889.00,8408.00,1278.83,7781.50,1022.13,7871.75,721.00,7088.00,433.36,482.76,7673.00,46689.00,26.00,143.54,145.13,23.34,0.74,0.03
636,> 50 microns from soma center,0.68,213.42,13.39,0.42,0.36,7341.00,10315.00,4488.60,8849.60,3432.18,7498.46,1202.00,7372.00,2053.98,1215.50,22443.00,44248.00,22.00,146.67,153.31,23.08,0.82,0.04
637,> 50 microns from soma center,0.30,215.84,10.98,0.72,0.18,3815.00,10230.00,2765.25,7620.00,2421.49,6834.75,2148.00,6401.00,633.99,1523.00,11061.00,30480.00,16.00,144.12,159.04,22.85,0.74,0.01
638,> 50 microns from soma center,0.76,206.86,13.92,0.19,0.58,5977.00,10838.00,4150.17,8846.33,3826.41,8440.89,2127.00,7371.00,1322.82,1202.17,24901.00,53078.00,26.00,144.49,146.18,23.37,0.77,0.04
639,> 50 microns from soma center,0.29,209.18,13.34,0.39,0.47,4649.00,9708.00,4010.67,8682.00,2839.00,7375.00,2839.00,7375.00,829.60,972.95,12032.00,26046.00,14.00,146.15,147.83,23.37,0.84,0.01
640,> 50 microns from soma center,0.46,207.80,13.22,0.39,0.47,6112.00,9371.00,4290.33,8437.33,2336.00,7777.00,2336.00,7777.00,1544.40,678.84,12871.00,25312.00,14.00,145.77,146.24,23.33,0.83,0.02
641,> 50 microns from soma center,1.53,198.43,12.57,0.38,0.46,6333.00,13948.00,3500.85,8658.00,3482.27,7490.03,1402.00,6760.00,1445.26,1953.29,45511.00,112554.00,50.00,137.75,140.78,24.11,0.73,0.11
642,> 50 microns from soma center,0.79,203.72,14.47,0.48,0.30,3332.00,12441.00,1916.57,8642.43,1347.39,7280.69,672.00,7049.00,829.49,1821.07,13416.00,60497.00,30.00,134.89,150.78,23.96,0.79,0.05
643,> 50 microns from soma center,0.37,205.02,14.75,0.24,0.54,6056.00,8358.00,3250.50,7680.50,2603.66,7297.69,1637.00,7053.00,1672.35,526.69,13002.00,30722.00,18.00,135.01,152.35,24.38,0.79,0.01
644,> 50 microns from soma center,0.69,205.53,12.49,0.51,0.25,5050.00,9489.00,4615.20,8594.80,4426.95,8327.79,3950.00,7287.00,409.07,792.09,23076.00,42974.00,18.00,135.39,152.73,24.19,0.73,0.03
645,> 50 microns from soma center,0.56,199.36,11.06,0.32,0.44,3088.00,9896.00,2428.40,8259.40,2164.69,7432.78,1824.00,7301.00,446.37,925.52,12142.00,41297.00,22.00,138.26,141.47,24.82,0.70,0.02
646,> 50 microns from soma center,0.67,201.15,10.95,0.22,0.51,3826.00,11496.00,2616.25,9577.00,2667.99,8583.88,801.00,7929.00,1125.16,1404.65,10465.00,38308.00,18.00,139.95,142.37,24.63,0.69,0.03
647,> 50 microns from soma center,0.34,199.41,13.78,0.39,0.47,4915.00,10218.00,3611.00,8607.00,2475.00,7739.00,2475.00,7739.00,1003.18,1140.29,10833.00,25821.00,14.00,134.58,145.08,24.57,0.79,0.01
648,> 50 microns from soma center,1.83,199.75,13.24,0.45,0.37,8584.00,12355.00,2775.87,9119.73,2230.88,8641.77,727.00,7132.00,1937.58,1686.39,41638.00,136796.00,50.00,137.38,142.89,24.67,0.72,0.14
649,> 50 microns from soma center,0.39,208.58,14.50,0.35,0.53,4658.00,9941.00,3829.50,8417.00,3554.15,7828.98,3424.00,7154.00,486.83,1045.28,15318.00,33668.00,18.00,137.82,154.57,24.92,0.78,0.02
650,> 50 microns from soma center,1.74,200.76,13.87,0.36,0.40,7605.00,11784.00,3788.93,8653.40,3066.13,7663.21,770.00,6967.00,1843.44,1506.97,56834.00,129801.00,58.00,135.19,146.25,25.23,0.58,0.10
651,> 50 microns from soma center,0.27,199.82,13.87,0.39,0.44,1472.00,8045.00,1254.00,7606.67,978.00,6965.00,978.00,6965.00,205.80,463.76,3762.00,22820.00,14.00,136.38,143.76,25.69,0.78,0.01
652,> 50 microns from soma center,0.74,200.29,14.80,0.51,0.23,4047.00,9861.00,2866.17,8132.17,2813.63,6907.76,1011.00,6671.00,1176.59,1379.96,17197.00,48793.00,26.00,136.33,144.44,25.79,0.64,0.03
653,> 50 microns from soma center,0.94,201.65,12.87,0.50,0.31,3401.00,14539.00,2370.00,8875.71,1904.21,7688.20,1284.00,7076.00,726.24,2413.93,16590.00,62130.00,26.00,136.53,146.12,25.95,0.77,0.06
