,,Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max Ch=1,Intensity Max Ch=2,Intensity Mean Ch=1,Intensity Mean Ch=2,Intensity Median Ch=1,Intensity Median Ch=2,Intensity Min Ch=1,Intensity Min Ch=2,Intensity StdDev Ch=1,Intensity StdDev Ch=2,Intensity Sum Ch=1,Intensity Sum Ch=2,Number of Vertices,Position,,,Sphericity,Volume
1550,Puncta <10 from Soma Center,2.53,100.53,59.99,0.26,0.42,27713.00,26648.00,11098.50,16745.50,7712.69,16014.80,2737.00,11934.00,6921.93,3393.28,288560.00,435382.00,88.00,75.53,65.12,12.68,0.49,0.13
1551,Puncta <10 from Soma Center,0.38,100.83,60.51,0.20,0.48,18599.00,17970.00,15734.30,15557.30,13901.80,15158.00,13083.00,13685.00,2299.91,1541.11,62937.00,62229.00,18.00,75.54,65.52,12.90,0.64,0.01
1552,Puncta <10 from Soma Center,0.58,93.57,60.96,0.11,0.42,18060.00,19231.00,11385.50,15435.20,10830.70,13830.10,4145.00,13297.00,4781.46,2327.45,68313.00,92611.00,26.00,62.56,68.34,13.03,0.64,0.02
1553,Puncta <10 from Soma Center,1.12,93.76,60.86,0.17,0.51,16912.00,21349.00,12852.00,17151.90,12510.20,15263.90,3809.00,13193.00,3608.61,2985.25,115668.00,154367.00,38.00,63.23,68.01,12.94,0.51,0.04
1554,Puncta 10-20 from Soma Center,0.93,94.08,54.26,0.05,0.53,14231.00,15123.00,8189.40,12805.80,6845.45,13017.30,2560.00,10085.00,3932.91,1601.96,81894.00,128058.00,40.00,63.59,68.10,13.05,0.49,0.03
1555,Puncta 10-20 from Soma Center,0.37,93.83,54.00,0.20,0.48,14534.00,15995.00,10003.00,13213.80,6912.63,11941.70,5625.00,11794.00,3794.95,1684.37,40012.00,52855.00,18.00,62.99,68.32,12.94,0.59,0.01
1556,Puncta 10-20 from Soma Center,0.37,91.15,55.31,0.13,0.45,5575.00,17644.00,4294.33,15136.00,2408.00,11962.00,2408.00,11962.00,1362.01,2366.99,12883.00,45408.00,14.00,64.24,63.25,13.47,0.65,0.01
1557,Puncta 10-20 from Soma Center,0.39,89.47,56.28,0.02,0.99,11842.00,14004.00,10022.00,13221.30,7997.00,12092.00,7997.00,12092.00,1576.39,818.16,30066.00,39664.00,14.00,61.17,63.72,14.24,0.51,0.01
1558,Puncta 10-20 from Soma Center,0.78,90.34,56.17,0.37,0.48,13900.00,17127.00,8500.00,14041.10,8415.39,13533.20,3871.00,11618.00,3180.84,1666.07,68000.00,112329.00,34.00,62.31,64.04,13.35,0.61,0.03
1559,Puncta 10-20 from Soma Center,0.73,92.16,57.00,0.14,0.55,19892.00,14126.00,8982.11,11843.10,4309.81,11352.90,3271.00,9486.00,5833.20,1415.78,80839.00,106588.00,34.00,64.62,64.33,13.39,0.60,0.03
1560,Puncta <10 from Soma Center,0.23,89.40,58.15,0.13,0.45,8653.00,14313.00,7337.33,12582.70,5153.00,11224.00,5153.00,11224.00,1555.30,1288.17,22012.00,37748.00,14.00,59.99,64.93,13.31,0.58,0.00
1561,Puncta <10 from Soma Center,0.95,93.23,57.81,0.59,0.14,14343.00,18986.00,8291.00,13845.30,5535.58,12007.70,1459.00,10677.00,4255.77,2792.77,74619.00,124608.00,34.00,65.51,64.98,13.38,0.61,0.04
1562,Puncta <10 from Soma Center,0.58,93.92,58.22,0.73,0.00,20000.00,19690.00,15087.20,16150.00,12517.80,14444.90,11918.00,14319.00,3011.69,2140.40,75436.00,80750.00,22.00,65.97,65.52,13.29,0.59,0.02
1563,Puncta <10 from Soma Center,0.26,93.79,58.13,0.13,0.45,24917.00,16291.00,13831.70,14724.30,7982.00,13884.00,7982.00,13884.00,7842.52,1108.78,41495.00,44173.00,14.00,65.57,65.67,13.58,0.60,0.01
1564,Puncta <10 from Soma Center,0.68,91.11,58.91,0.18,0.43,19070.00,22634.00,14806.00,16272.00,15685.50,14376.70,7201.00,13899.00,3881.47,3214.09,88836.00,97632.00,26.00,61.56,65.76,13.68,0.56,0.02
1565,Puncta <10 from Soma Center,0.64,93.04,59.40,0.09,0.57,12988.00,20395.00,8286.00,16724.40,7039.15,13726.50,5970.00,13539.00,2443.59,2914.24,41430.00,83622.00,22.00,64.48,65.73,13.34,0.62,0.02
1566,Puncta <10 from Soma Center,0.36,94.47,61.82,0.14,0.00,10972.00,17382.00,8379.67,16549.70,4113.00,15088.00,4113.00,15088.00,3040.18,1036.88,25139.00,49649.00,14.00,66.36,65.88,13.41,0.64,0.01
1567,Puncta <10 from Soma Center,0.16,94.60,60.25,0.39,0.47,8447.00,15084.00,8000.33,13388.00,7503.00,12152.00,7503.00,12152.00,387.05,1240.39,24001.00,40164.00,14.00,66.14,66.18,13.94,0.79,0.00
1568,Puncta 10-20 from Soma Center,1.12,90.41,53.54,0.65,0.12,8855.00,18318.00,3593.50,12678.80,2212.81,11703.70,680.00,10138.00,2143.10,2113.40,50309.00,177503.00,52.00,60.27,66.08,13.23,0.56,0.05
1569,Puncta 10-20 from Soma Center,0.59,89.85,53.26,0.34,0.43,3189.00,17700.00,2311.60,14787.60,1799.34,13750.80,1542.00,13041.00,583.00,1665.54,11558.00,73938.00,22.00,59.12,66.35,13.26,0.67,0.02
1570,Puncta 10-20 from Soma Center,0.37,93.96,54.39,0.15,0.35,5706.00,12794.00,4266.50,12121.00,3501.08,12013.70,2326.00,11292.00,1415.59,552.28,17066.00,48484.00,18.00,65.30,66.26,13.20,0.65,0.01
1571,Puncta 10-20 from Soma Center,1.10,93.77,55.34,0.21,0.60,9735.00,21278.00,6768.09,14653.00,7513.42,12982.90,2152.00,11537.00,2220.50,2927.53,74449.00,161183.00,42.00,64.87,66.38,13.31,0.59,0.05
1572,Puncta 10-20 from Soma Center,0.25,93.98,55.05,0.25,0.50,13812.00,13286.00,11093.00,12086.00,12461.20,11555.60,4466.00,11360.00,3858.83,749.80,44372.00,48344.00,18.00,65.14,66.49,12.96,0.59,0.01
1573,Puncta <10 from Soma Center,0.32,93.76,58.66,0.80,0.13,14083.00,16016.00,13054.30,14783.50,13302.50,14647.10,11454.00,12995.00,972.72,1139.95,52217.00,59134.00,16.00,64.64,66.67,12.97,0.80,0.01
1574,Puncta <10 from Soma Center,0.79,94.34,59.70,0.14,0.00,20893.00,18697.00,10953.00,15368.70,5862.34,13929.00,2031.00,11682.00,6731.89,2684.73,76671.00,107581.00,26.00,65.84,66.31,12.98,0.58,0.03
1575,Puncta <10 from Soma Center,0.94,94.23,61.49,0.35,0.48,12038.00,21224.00,7875.25,16845.00,7973.02,15663.50,3067.00,12801.00,2823.35,2958.97,63002.00,134760.00,34.00,65.66,66.23,13.53,0.57,0.04
1576,Puncta <10 from Soma Center,0.39,92.14,60.10,0.20,0.48,12416.00,16913.00,7503.00,15068.50,5685.53,14758.40,5524.00,13779.00,2854.06,1142.41,30012.00,60274.00,18.00,62.27,66.60,13.23,0.72,0.01
1577,Puncta <10 from Soma Center,3.35,92.34,60.21,0.34,0.42,16506.00,22532.00,8924.47,16626.40,8815.09,16450.70,628.00,10648.00,3794.72,2783.01,303432.00,565296.00,108.00,62.54,66.69,12.97,0.52,0.22
1578,Puncta <10 from Soma Center,0.16,92.38,60.65,0.39,0.47,9136.00,12634.00,5542.33,12241.70,3227.00,11529.00,3227.00,11529.00,2576.13,504.77,16627.00,36725.00,14.00,62.64,66.56,13.46,0.84,0.00
1579,Puncta 10-20 from Soma Center,0.34,92.06,51.68,0.25,0.50,13233.00,15118.00,9224.25,13389.80,8338.69,13170.70,6905.00,11680.00,2391.60,1224.21,36897.00,53559.00,18.00,61.48,67.26,13.09,0.63,0.01
1580,Puncta 10-20 from Soma Center,0.37,92.35,51.77,0.34,0.18,14554.00,16922.00,13338.80,13537.30,13706.40,12447.70,10609.00,12006.00,1609.90,1972.77,53355.00,54149.00,18.00,66.03,63.10,13.68,0.56,0.01
1581,Puncta 10-20 from Soma Center,5.79,89.52,52.14,0.31,0.57,16270.00,25869.00,7670.80,16267.60,7144.27,15647.80,1577.00,11251.00,3739.31,3208.45,460248.00,976054.00,182.00,61.68,63.42,13.68,0.42,0.36
1582,Puncta 10-20 from Soma Center,0.29,90.48,51.94,0.39,0.47,8436.00,15781.00,6443.33,14377.70,3084.00,13067.00,3084.00,13067.00,2389.11,1109.92,19330.00,43133.00,14.00,62.98,63.49,13.70,0.82,0.01
1583,Puncta 10-20 from Soma Center,0.32,90.75,51.64,0.25,0.50,14774.00,14430.00,11347.80,13885.00,10020.70,13717.10,6382.00,13565.00,3399.99,328.04,45391.00,55540.00,18.00,63.02,63.70,14.38,0.61,0.01
1584,Puncta 10-20 from Soma Center,0.21,88.73,52.99,0.13,0.45,10204.00,14698.00,7612.33,12829.00,5311.00,11738.00,5311.00,11738.00,2008.08,1327.74,22837.00,38487.00,14.00,60.18,64.00,12.47,0.57,0.00
1585,Puncta 10-20 from Soma Center,0.30,88.49,54.34,0.39,0.47,5271.00,16911.00,4554.00,13853.70,4101.00,10997.00,4101.00,10997.00,512.83,2418.54,13662.00,41561.00,14.00,60.12,63.47,13.68,0.75,0.01
1586,Puncta 10-20 from Soma Center,0.65,93.38,54.46,0.11,0.39,6744.00,15171.00,3478.50,12338.20,3761.25,11574.20,536.00,10544.00,2151.84,1616.55,20871.00,74029.00,26.00,66.50,64.10,13.71,0.61,0.02
1587,Puncta 10-20 from Soma Center,0.27,93.43,54.53,0.02,0.99,12226.00,13775.00,9550.67,12830.30,7893.00,11088.00,7893.00,11088.00,1909.70,1233.48,28652.00,38491.00,14.00,66.20,64.38,14.22,0.49,0.00
1588,Puncta 10-20 from Soma Center,0.31,90.21,57.34,0.13,0.45,16660.00,15346.00,14108.00,13980.70,12132.00,12876.00,12132.00,12876.00,1892.89,1025.07,42324.00,41942.00,14.00,61.69,64.39,13.66,0.56,0.01
1589,Puncta 10-20 from Soma Center,0.37,90.12,57.19,0.13,0.45,13476.00,16837.00,11562.30,14674.00,8889.00,13259.00,8889.00,13259.00,1948.16,1553.52,34687.00,44022.00,14.00,61.78,64.12,13.88,0.60,0.01
1590,Puncta <10 from Soma Center,0.31,90.36,58.34,0.13,0.45,8384.00,17071.00,6390.67,14485.30,4254.00,13165.00,4254.00,13165.00,1689.11,1828.48,19172.00,43456.00,14.00,61.97,64.28,13.88,0.66,0.01
1591,Puncta <10 from Soma Center,0.34,89.90,59.33,0.25,0.50,8378.00,19039.00,6289.00,14718.30,6953.55,13610.60,2400.00,12484.00,2302.45,2541.81,25156.00,58873.00,18.00,61.53,63.97,14.26,0.70,0.01
1592,Puncta <10 from Soma Center,1.33,93.00,60.08,0.60,0.23,18295.00,22702.00,10803.10,16077.60,10729.20,14890.10,3622.00,13224.00,3440.14,2647.71,151243.00,225086.00,48.00,65.69,64.41,13.67,0.58,0.06
1593,Puncta <10 from Soma Center,0.40,89.87,60.50,0.07,0.41,14267.00,16474.00,12549.30,14145.50,13351.20,13854.80,8685.00,11785.00,2253.74,1670.74,50197.00,56582.00,18.00,61.00,64.62,13.41,0.64,0.01
1594,Puncta <10 from Soma Center,0.49,89.57,60.25,0.50,0.00,12036.00,15054.00,8083.60,14102.20,6598.07,13459.00,4823.00,13198.00,2446.89,701.25,40418.00,70511.00,20.00,60.48,64.60,13.86,0.77,0.02
1595,Puncta <10 from Soma Center,0.51,94.04,61.29,0.18,0.49,18558.00,17780.00,9442.80,15967.20,7250.27,15246.60,4298.00,13873.00,4815.26,1344.54,47214.00,79836.00,22.00,66.55,65.01,13.76,0.64,0.02
1596,Puncta <10 from Soma Center,1.37,93.95,61.38,0.23,0.57,13470.00,23969.00,7235.08,16068.20,5462.97,15505.80,2390.00,12801.00,3295.03,2819.33,94056.00,208887.00,50.00,66.30,65.17,13.55,0.55,0.06
1597,Puncta <10 from Soma Center,0.30,88.89,61.81,0.39,0.47,11415.00,17131.00,9621.00,15195.70,6888.00,13989.00,6888.00,13989.00,1963.79,1382.33,28863.00,45587.00,14.00,58.62,65.44,13.53,0.79,0.01
1598,Puncta <10 from Soma Center,0.44,94.88,63.24,0.20,0.48,14222.00,16416.00,11016.50,15170.30,10724.80,15931.30,5776.00,12137.00,3287.69,1759.22,44066.00,60681.00,18.00,66.85,65.95,13.62,0.64,0.01
1599,Puncta <10 from Soma Center,0.71,90.90,63.73,0.21,0.16,20947.00,16947.00,15502.80,14703.30,14374.80,13353.30,9878.00,12105.00,3655.76,2159.74,93017.00,88220.00,24.00,59.77,67.08,13.79,0.52,0.02
1600,Puncta <10 from Soma Center,0.79,94.81,62.04,0.07,0.39,20858.00,17513.00,13274.50,13601.30,13394.60,12897.70,5197.00,11966.00,5122.65,1718.66,106196.00,108810.00,34.00,65.42,67.30,13.38,0.50,0.02
1601,Puncta <10 from Soma Center,0.30,93.12,61.50,0.13,0.45,12529.00,14774.00,10530.30,14145.00,8042.00,13034.00,8042.00,13034.00,1864.25,787.89,31591.00,42435.00,14.00,67.38,62.69,14.18,0.63,0.01
1602,Puncta <10 from Soma Center,0.29,93.44,62.66,0.13,0.45,7774.00,15782.00,6205.00,13466.00,4694.00,10967.00,4694.00,10967.00,1258.07,1969.97,18615.00,40398.00,14.00,67.82,62.67,14.25,0.62,0.01
1603,Puncta 10-20 from Soma Center,1.28,90.92,51.92,0.33,0.38,6827.00,18795.00,3659.82,14544.40,3589.16,13140.60,1264.00,10885.00,1618.75,2570.14,40258.00,159988.00,46.00,64.42,62.64,13.86,0.54,0.05
1604,Puncta 10-20 from Soma Center,2.32,89.63,54.12,0.31,0.42,11625.00,20952.00,5250.56,13386.90,4147.06,12721.90,748.00,10624.00,2995.76,2495.98,141765.00,361447.00,94.00,62.20,62.97,14.11,0.52,0.12
1605,Puncta 10-20 from Soma Center,0.16,92.99,53.96,0.13,0.45,11696.00,13438.00,8061.67,11889.30,4320.00,11093.00,4320.00,11093.00,3012.20,1095.22,24185.00,35668.00,14.00,66.36,63.55,14.28,0.59,0.00
1606,Puncta 10-20 from Soma Center,3.11,92.55,52.29,0.32,0.55,11618.00,25804.00,3994.06,15854.60,3104.27,15509.50,441.00,9832.00,2542.48,3883.55,135798.00,539057.00,110.00,65.20,64.16,14.02,0.50,0.18
1607,Puncta <10 from Soma Center,1.45,89.18,60.34,0.21,0.53,14398.00,18890.00,5642.47,14633.30,4293.31,13903.10,1399.00,10379.00,3989.67,2618.08,84637.00,219499.00,54.00,60.08,64.38,14.06,0.62,0.08
1608,Puncta <10 from Soma Center,0.37,90.20,60.18,0.07,0.41,9127.00,12674.00,4335.25,11220.50,1651.91,10724.50,1503.00,10191.00,3103.10,924.18,17341.00,44882.00,18.00,61.03,64.88,14.19,0.60,0.01
1609,Puncta <10 from Soma Center,0.25,92.34,60.13,0.34,0.18,9562.00,13177.00,6611.00,11579.00,5372.38,11128.70,3468.00,10656.00,2349.16,956.32,26444.00,46316.00,18.00,64.37,64.73,13.89,0.62,0.01
1610,Puncta 10-20 from Soma Center,0.59,88.59,55.11,0.15,0.22,14939.00,15824.00,7041.13,11566.80,6046.54,10715.00,1548.00,9444.00,4317.92,1919.37,56329.00,92534.00,34.00,58.63,64.97,13.76,0.48,0.01
1611,Puncta 10-20 from Soma Center,0.68,88.97,55.55,0.20,0.40,11344.00,19675.00,5548.33,13947.20,1457.23,12809.40,971.00,10887.00,4436.63,2818.67,33290.00,83683.00,26.00,58.77,65.17,14.63,0.70,0.03
1612,Puncta 10-20 from Soma Center,0.14,90.64,56.04,0.13,0.45,8877.00,11731.00,5733.33,11058.30,2947.00,10247.00,2947.00,10247.00,2434.06,613.73,17200.00,33175.00,14.00,59.29,67.10,14.03,0.54,0.00
1613,Puncta 10-20 from Soma Center,0.50,91.20,55.34,0.22,0.61,7230.00,19478.00,4757.50,15012.30,3994.62,14482.10,3448.00,10718.00,1463.35,3113.72,19030.00,60049.00,18.00,65.27,61.98,14.72,0.69,0.02
1614,Puncta 10-20 from Soma Center,0.62,90.31,53.77,0.46,0.39,8465.00,15603.00,4596.67,13961.70,3235.80,13258.10,682.00,12758.00,2829.06,1110.70,27580.00,83770.00,26.00,63.58,62.44,14.67,0.68,0.03
1615,Puncta 10-20 from Soma Center,0.79,92.63,53.11,0.30,0.54,8078.00,17577.00,4546.29,14064.70,3293.39,13468.10,1348.00,11952.00,2160.59,1744.09,31824.00,98453.00,28.00,66.88,62.43,14.48,0.57,0.03
1616,Puncta 10-20 from Soma Center,0.74,92.67,53.19,0.32,0.59,7167.00,26911.00,4509.00,15507.50,4021.78,12149.70,2103.00,11360.00,1439.44,5281.70,36072.00,124060.00,34.00,66.72,62.53,15.02,0.61,0.03
1617,Puncta <10 from Soma Center,3.37,89.82,62.78,0.32,0.47,23497.00,26403.00,9239.14,15353.30,6337.75,14600.70,618.00,10501.00,6386.93,3601.16,267935.00,445247.00,106.00,62.55,62.89,14.13,0.43,0.16
1618,Puncta 10-20 from Soma Center,3.16,90.03,52.00,0.14,0.87,17465.00,31258.00,6666.32,17041.30,5736.29,15561.90,1235.00,11167.00,3764.19,4678.11,253320.00,647569.00,116.00,63.03,62.63,14.48,0.60,0.24
1619,Puncta <10 from Soma Center,1.87,89.10,61.13,0.29,0.64,13846.00,23572.00,8283.23,15349.70,8060.13,14274.50,3560.00,11551.00,2604.80,3314.57,182231.00,337694.00,70.00,61.23,62.78,15.76,0.66,0.13
1620,Puncta <10 from Soma Center,0.23,88.57,61.36,0.13,0.45,8947.00,12681.00,8273.33,11901.70,7731.00,11451.00,7731.00,11451.00,505.05,553.31,24820.00,35705.00,14.00,60.52,62.99,14.67,0.61,0.01
1621,Puncta <10 from Soma Center,1.23,88.80,62.34,0.37,0.37,14789.00,24276.00,6827.54,15316.50,5080.45,14021.30,1708.00,11775.00,3804.54,3477.85,88758.00,199115.00,44.00,60.61,63.06,15.35,0.64,0.07
1622,Puncta <10 from Soma Center,0.27,88.74,62.52,0.47,0.32,23227.00,17300.00,12957.30,13574.00,8104.75,12277.70,6612.00,12009.00,6509.71,2165.50,51829.00,54296.00,18.00,60.40,63.55,13.68,0.65,0.01
1623,Puncta <10 from Soma Center,0.90,89.01,62.24,0.28,0.23,13826.00,17102.00,6747.13,13195.30,5053.44,12571.80,1554.00,11389.00,3964.18,1689.23,53977.00,105562.00,32.00,60.56,63.59,14.55,0.58,0.04
1624,Puncta 10-20 from Soma Center,0.32,89.31,55.35,0.17,0.86,9358.00,20588.00,6534.60,12984.00,5157.02,10887.90,4801.00,10369.00,1705.16,3832.48,32673.00,64920.00,20.00,60.82,63.74,14.66,0.74,0.01
1625,Puncta 10-20 from Soma Center,0.25,90.91,55.21,0.13,0.45,8802.00,14938.00,5490.00,12508.30,3746.00,10809.00,3746.00,10809.00,2343.04,1762.99,16470.00,37525.00,14.00,63.28,63.61,14.60,0.63,0.01
1626,Puncta <10 from Soma Center,3.04,88.50,63.48,0.50,0.36,20526.00,24073.00,9597.13,16375.50,8694.36,15362.00,3218.00,11474.00,3652.99,3314.83,287914.00,491265.00,102.00,58.74,64.53,14.75,0.52,0.19
1627,Puncta <10 from Soma Center,0.29,89.91,63.69,0.39,0.47,11504.00,17407.00,7428.67,15389.30,5299.00,11946.00,5299.00,11946.00,2882.67,2446.77,22286.00,46168.00,14.00,60.49,64.90,14.58,0.78,0.01
1628,Puncta 10-20 from Soma Center,0.48,93.39,52.19,0.16,0.55,8464.00,14447.00,5319.60,12258.80,4379.66,10703.10,3485.00,10535.00,1702.58,1653.58,26598.00,61294.00,22.00,65.12,65.36,14.45,0.68,0.02
1629,Puncta <10 from Soma Center,0.18,90.15,65.24,0.13,0.45,20535.00,12913.00,12562.00,11770.30,3605.00,10767.00,3605.00,10767.00,6946.58,881.63,37686.00,35311.00,14.00,59.21,66.40,14.54,0.62,0.00
1630,Puncta 10-20 from Soma Center,0.22,88.53,52.72,0.22,0.61,9728.00,12626.00,7186.00,11191.00,6515.25,10344.20,4133.00,10308.00,2096.99,953.18,28744.00,44764.00,18.00,60.19,63.19,14.88,0.72,0.01
1631,Puncta 10-20 from Soma Center,0.32,88.63,53.25,0.13,0.45,7064.00,14721.00,3971.33,11742.70,2278.00,9593.00,2278.00,9593.00,2190.14,2173.95,11914.00,35228.00,14.00,60.16,63.12,15.90,0.68,0.01
1632,Puncta 10-20 from Soma Center,0.31,88.72,53.51,0.22,0.61,3506.00,12915.00,1960.00,11421.50,791.93,10047.90,623.00,9882.00,1270.15,1457.44,7840.00,45686.00,18.00,60.11,63.32,15.80,0.73,0.01
1633,Puncta <10 from Soma Center,0.34,92.22,66.26,0.39,0.47,11573.00,17215.00,6518.67,15593.70,3959.00,12440.00,3959.00,12440.00,3574.05,2230.27,19556.00,46781.00,14.00,65.53,63.16,14.87,0.75,0.01
1634,Puncta <10 from Soma Center,0.74,88.30,63.49,0.12,0.53,15739.00,22462.00,9538.71,16658.30,8615.47,15400.10,2330.00,11701.00,4136.39,3440.93,66771.00,116608.00,28.00,59.14,63.93,14.55,0.63,0.03
1635,Puncta <10 from Soma Center,0.87,88.52,64.30,0.29,0.31,21544.00,19130.00,12836.10,14387.10,9425.51,13447.80,6841.00,12750.00,5118.62,1956.30,115525.00,129484.00,38.00,59.10,64.20,14.87,0.50,0.03
1636,Puncta <10 from Soma Center,0.40,88.56,64.28,0.09,0.93,11336.00,22408.00,8937.50,15976.30,8370.43,12889.60,7521.00,12622.00,1436.05,3939.40,35750.00,63905.00,18.00,59.02,64.12,15.74,0.68,0.01
1637,Puncta <10 from Soma Center,0.87,88.78,64.44,0.29,0.65,18814.00,19009.00,9687.80,14905.60,8679.16,13917.60,4400.00,12651.00,4007.87,2211.86,96878.00,149056.00,40.00,58.99,64.70,14.67,0.60,0.04
1638,Puncta <10 from Soma Center,1.72,89.14,64.72,0.54,0.32,18640.00,24930.00,10059.70,15581.60,9202.50,14169.00,3540.00,12235.00,3782.47,3210.49,181074.00,280469.00,66.00,58.96,65.24,14.57,0.58,0.09
1639,Puncta <10 from Soma Center,3.52,89.16,64.37,0.55,0.31,22542.00,31103.00,10133.70,16915.20,9146.98,15118.20,2947.00,11981.00,4670.65,4508.64,395216.00,659693.00,132.00,58.67,65.46,14.89,0.52,0.23
1640,Puncta 10-20 from Soma Center,0.47,89.10,51.62,0.28,0.41,11322.00,15280.00,7272.00,11979.20,7425.42,11827.70,3078.00,9858.00,2795.09,1698.27,43632.00,71875.00,24.00,59.23,64.86,14.93,0.69,0.02
1641,Puncta <10 from Soma Center,0.14,89.46,62.34,0.13,0.45,12765.00,11746.00,7737.67,10877.70,2854.00,9859.00,2854.00,9859.00,4047.42,777.66,23213.00,32633.00,14.00,59.71,64.91,15.01,0.58,0.00
1642,Puncta <10 from Soma Center,0.52,90.25,62.43,0.20,0.48,8867.00,22293.00,5661.75,15658.30,3696.99,13627.10,3594.00,12163.00,2179.73,3923.18,22647.00,62633.00,18.00,60.79,65.10,14.55,0.67,0.02
1643,Puncta <10 from Soma Center,0.24,90.66,64.50,0.00,1.92,13832.00,20094.00,7753.33,13994.70,3092.00,10906.00,3092.00,10906.00,4497.67,4313.00,23260.00,41984.00,14.00,61.06,65.34,14.91,0.69,0.01
1644,Puncta <10 from Soma Center,0.33,91.77,64.82,0.13,0.45,13095.00,16703.00,10858.70,14799.70,8112.00,11149.00,8112.00,11149.00,2066.06,2582.19,32576.00,44399.00,14.00,63.22,65.31,12.65,0.66,0.01
1645,Puncta <10 from Soma Center,3.35,94.25,66.04,0.43,0.44,19342.00,24994.00,10437.80,15921.50,9926.32,14762.00,3379.00,11061.00,4722.41,3328.04,375762.00,573175.00,126.00,65.97,65.90,13.72,0.48,0.19
1646,Puncta <10 from Soma Center,6.73,89.77,62.73,0.48,0.33,24843.00,31660.00,11004.40,17639.60,10242.20,16481.50,1186.00,11835.00,5296.00,3931.85,836333.00,1340610.00,242.00,59.13,65.88,14.88,0.41,0.43
1647,Puncta <10 from Soma Center,0.67,90.77,63.99,0.37,0.29,14864.00,20412.00,8998.60,16613.40,5655.96,13645.70,3421.00,12044.00,4357.60,3416.97,44993.00,83067.00,22.00,61.02,65.62,14.51,0.62,0.03
1648,Puncta <10 from Soma Center,1.40,90.98,65.80,0.14,0.72,32223.00,23358.00,14105.90,14868.90,12450.00,13817.40,5721.00,10960.00,6757.97,3153.52,239800.00,252771.00,52.00,60.99,65.88,14.74,0.66,0.08
1649,Puncta <10 from Soma Center,0.32,89.74,63.28,0.25,0.50,13292.00,14129.00,10687.30,13211.50,11666.10,13095.10,5724.00,11886.00,2926.66,848.50,42749.00,52846.00,18.00,63.42,61.59,15.41,0.57,0.01
1650,Puncta <10 from Soma Center,0.47,89.50,63.33,0.09,0.93,10693.00,20929.00,6610.00,14696.80,5924.74,12354.10,2918.00,11858.00,2776.60,3656.12,26440.00,58787.00,18.00,63.85,60.68,15.87,0.70,0.02
1651,Puncta <10 from Soma Center,3.74,89.70,62.70,0.52,0.26,16880.00,20915.00,7309.09,15070.40,6811.18,14183.40,2399.00,10718.00,3564.20,2658.61,248509.00,512395.00,124.00,63.72,61.11,15.85,0.43,0.19
1652,Puncta <10 from Soma Center,0.35,89.63,62.59,0.09,0.93,10257.00,14412.00,5464.75,12422.30,4304.48,11617.90,2020.00,11247.00,3007.40,1223.12,21859.00,49689.00,18.00,63.98,60.59,16.41,0.73,0.01
1653,Puncta <10 from Soma Center,1.53,91.05,63.25,0.33,0.27,17406.00,19705.00,8298.46,14684.00,7082.24,13923.30,1192.00,12520.00,4669.51,2021.29,107880.00,190892.00,52.00,65.14,61.73,15.33,0.49,0.06
1654,Puncta <10 from Soma Center,0.33,90.95,63.39,0.13,0.45,8169.00,15153.00,5647.33,13768.30,3434.00,12430.00,3434.00,12430.00,1945.31,1112.15,16942.00,41305.00,14.00,64.51,62.25,15.36,0.66,0.01
1655,Puncta <10 from Soma Center,0.86,90.88,65.10,0.17,0.69,23599.00,18685.00,16867.60,13629.80,14430.30,12884.30,10338.00,11147.00,5149.71,2167.50,168676.00,136298.00,38.00,64.11,62.56,15.30,0.60,0.03
1656,Puncta <10 from Soma Center,0.74,89.47,63.62,0.26,0.44,23421.00,17727.00,14988.90,14925.10,12039.80,13596.90,7144.00,13110.00,4958.22,1765.07,104922.00,104476.00,26.00,62.07,62.64,15.11,0.71,0.04
1657,Puncta <10 from Soma Center,0.27,88.36,63.78,0.00,1.92,21833.00,16008.00,19705.30,13751.00,18373.00,11806.00,18373.00,11806.00,1520.37,1729.59,59116.00,41253.00,14.00,58.58,64.30,15.52,0.59,0.01
1658,Puncta <10 from Soma Center,0.23,89.26,63.20,0.12,0.93,12571.00,15964.00,9118.33,13889.00,5839.00,11538.00,5839.00,11538.00,2751.06,1817.42,27355.00,41667.00,14.00,59.73,64.54,15.31,0.75,0.01
1659,Puncta <10 from Soma Center,2.08,90.53,62.75,0.51,0.19,16450.00,20199.00,10502.20,14898.90,10554.10,14627.80,3976.00,11907.00,3671.36,2217.04,220547.00,312877.00,76.00,59.29,66.84,14.57,0.50,0.10
1660,Puncta <10 from Soma Center,0.68,90.75,62.86,0.17,0.52,22213.00,13779.00,11340.90,12264.00,8636.50,11709.10,4111.00,10606.00,6037.20,1179.54,90727.00,98112.00,32.00,59.10,67.13,15.38,0.58,0.02
1661,Puncta <10 from Soma Center,0.95,89.37,60.93,0.71,0.16,19459.00,17755.00,10103.20,14169.60,9225.02,12876.90,3484.00,12441.00,4383.18,1870.88,111135.00,155866.00,46.00,63.15,61.22,15.85,0.56,0.04
1662,Puncta <10 from Soma Center,0.39,89.40,61.54,0.70,0.07,27346.00,15235.00,17278.80,13734.20,14432.10,12759.00,12181.00,12759.00,5259.62,1044.11,86394.00,68671.00,22.00,63.35,61.02,15.96,0.62,0.01
