,,Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max Ch=1,Intensity Max Ch=2,Intensity Mean Ch=1,Intensity Mean Ch=2,Intensity Median Ch=1,Intensity Median Ch=2,Intensity Min Ch=1,Intensity Min Ch=2,Intensity StdDev Ch=1,Intensity StdDev Ch=2,Intensity Sum Ch=1,Intensity Sum Ch=2,Number of Vertices,Position,,,Sphericity,Volume
2959,10-20 microns from soma center,0.02,112.70,55.39,0.00,0.00,4230.00,8922.00,4230.00,8922.00,4230.00,8922.00,4230.00,8922.00,0.00,2.00,4230.00,8922.00,6.00,95.48,54.36,25.10,0.63,0.00
2960,10-20 microns from soma center,0.23,112.33,55.45,0.00,0.00,5849.00,18817.00,5849.00,18817.00,5849.00,18817.00,5849.00,18817.00,1.00,1.00,5849.00,18817.00,6.00,94.96,54.50,25.10,0.68,0.01
2961,10-20 microns from soma center,2.98,112.70,55.20,0.20,0.66,9138.00,20513.00,4879.39,13078.80,4667.25,12829.70,1190.00,8296.00,1887.63,3525.60,161020.00,431599.00,104.00,95.81,53.57,25.52,0.57,0.21
2962,10-20 microns from soma center,0.04,112.61,55.79,0.00,0.00,5027.00,8424.00,5027.00,8424.00,5027.00,8424.00,5027.00,8424.00,1.00,0.00,5027.00,8424.00,6.00,95.63,53.71,25.51,0.49,0.00
2963,10-20 microns from soma center,0.33,112.23,55.07,0.13,0.45,4083.00,14811.00,2744.67,11168.00,1816.00,9078.00,1816.00,9078.00,969.77,2585.30,8234.00,33504.00,14.00,94.96,54.12,25.48,0.62,0.01
2964,10-20 microns from soma center,0.17,112.76,55.07,0.00,0.00,5395.00,14796.00,5395.00,14796.00,5395.00,14796.00,5395.00,14796.00,1.00,0.00,5395.00,14796.00,6.00,95.37,54.49,25.50,0.67,0.00
2965,10-20 microns from soma center,0.08,112.32,55.22,0.00,0.00,3505.00,10400.00,3505.00,10400.00,3505.00,10400.00,3505.00,10400.00,0.00,0.00,3505.00,10400.00,6.00,95.48,53.18,25.92,0.60,0.00
2966,10-20 microns from soma center,0.05,112.49,56.01,0.00,0.00,2650.00,9819.00,2650.00,9819.00,2650.00,9819.00,2650.00,9819.00,0.00,1.00,2650.00,9819.00,6.00,95.61,53.31,25.91,0.60,0.00
2967,10-20 microns from soma center,0.05,112.11,54.98,0.00,0.00,3877.00,10314.00,3877.00,10314.00,3877.00,10314.00,3877.00,10314.00,0.00,2.00,3877.00,10314.00,6.00,94.56,55.29,23.88,0.69,0.00
2968,10-20 microns from soma center,0.23,112.09,55.09,0.12,0.93,4487.00,11961.00,3657.67,10453.00,2971.00,9399.00,2971.00,9399.00,627.07,1094.09,10973.00,31359.00,14.00,94.43,55.29,24.31,0.58,0.00
2969,10-20 microns from soma center,0.33,112.08,55.42,0.12,0.93,6275.00,12706.00,5643.00,10814.30,4704.00,9091.00,4704.00,9091.00,677.10,1480.61,16929.00,32443.00,14.00,94.55,54.89,24.70,0.73,0.01
2970,10-20 microns from soma center,0.25,112.18,55.79,0.13,0.45,4991.00,10475.00,3253.33,9064.00,1356.00,8153.00,1356.00,8153.00,1488.27,1011.74,9760.00,27192.00,14.00,94.51,55.16,24.69,0.63,0.01
2971,10-20 microns from soma center,0.08,112.29,55.73,0.00,0.00,4767.00,10443.00,4767.00,10443.00,4767.00,10443.00,4767.00,10443.00,1.00,1.00,4767.00,10443.00,6.00,94.45,55.45,24.77,0.75,0.00
2972,10-20 microns from soma center,0.07,112.40,58.53,0.00,0.00,3708.00,10701.00,3708.00,10701.00,3708.00,10701.00,3708.00,10701.00,0.00,1.00,3708.00,10701.00,6.00,94.82,54.89,25.10,0.71,0.00
2973,10-20 microns from soma center,0.01,112.33,58.57,0.00,0.00,3029.00,7438.00,3029.00,7438.00,3029.00,7438.00,3029.00,7438.00,0.00,0.00,3029.00,7438.00,6.00,94.67,55.02,25.09,0.51,0.00
2974,10-20 microns from soma center,0.00,112.71,58.51,0.00,0.00,6299.00,8157.00,6299.00,8157.00,6299.00,8157.00,6299.00,8157.00,1.00,1.00,6299.00,8157.00,6.00,95.75,54.10,24.67,0.50,0.00
2975,10-20 microns from soma center,7.78,113.01,58.58,0.22,0.62,8761.00,22155.00,4863.23,12903.90,4597.52,12033.10,1093.00,8729.00,1918.38,2830.35,393922.00,1045220.00,256.00,96.28,53.57,25.12,0.38,0.48
2976,10-20 microns from soma center,0.08,113.17,58.91,0.00,0.00,4468.00,11242.00,4468.00,11242.00,4468.00,11242.00,4468.00,11242.00,0.00,2.00,4468.00,11242.00,6.00,96.40,53.70,25.10,0.70,0.00
2977,10-20 microns from soma center,0.07,112.93,59.14,0.00,0.00,3911.00,9902.00,3911.00,9902.00,3911.00,9902.00,3911.00,9902.00,0.00,2.00,3911.00,9902.00,6.00,96.02,53.88,25.10,0.72,0.00
2978,10-20 microns from soma center,0.13,113.03,59.30,0.00,0.00,1524.00,10410.00,1524.00,10410.00,1524.00,10410.00,1524.00,10410.00,0.00,2.00,1524.00,10410.00,6.00,96.27,53.45,25.50,0.64,0.00
2979,10-20 microns from soma center,0.14,112.80,59.27,0.00,0.00,7995.00,12193.00,7995.00,12193.00,7995.00,12193.00,7995.00,12193.00,1.00,1.00,7995.00,12193.00,6.00,95.75,53.90,25.52,0.70,0.00
2980,10-20 microns from soma center,0.11,113.33,58.35,0.00,0.00,1313.00,11764.00,1313.00,11764.00,1313.00,11764.00,1313.00,11764.00,0.00,0.00,1313.00,11764.00,6.00,96.40,53.84,25.51,0.65,0.00
2981,10-20 microns from soma center,0.07,113.35,59.05,0.00,0.00,6917.00,11066.00,6917.00,11066.00,6917.00,11066.00,6917.00,11066.00,1.00,2.00,6917.00,11066.00,6.00,96.27,53.96,25.85,0.62,0.00
2982,10-20 microns from soma center,0.10,113.00,59.31,0.00,0.00,7013.00,11429.00,7013.00,11429.00,7013.00,11429.00,7013.00,11429.00,1.00,1.00,7013.00,11429.00,6.00,95.93,53.82,25.90,0.67,0.00
2983,10-20 microns from soma center,0.10,112.74,59.40,0.00,0.00,3273.00,11483.00,3273.00,11483.00,3273.00,11483.00,3273.00,11483.00,0.00,1.00,3273.00,11483.00,6.00,96.94,51.59,25.52,0.65,0.00
2984,10-20 microns from soma center,0.00,112.74,58.83,0.00,0.00,5825.00,10244.00,5825.00,10244.00,5825.00,10244.00,5825.00,10244.00,1.00,0.00,5825.00,10244.00,6.00,96.43,52.51,25.56,0.69,0.00
2985,10-20 microns from soma center,0.03,112.91,59.46,0.00,0.00,1194.00,9920.00,1194.00,9920.00,1194.00,9920.00,1194.00,9920.00,0.00,0.00,1194.00,9920.00,6.00,96.67,52.27,25.92,0.75,0.00
2986,10-20 microns from soma center,0.66,113.19,58.48,0.20,0.48,8992.00,16767.00,6350.25,15223.50,4945.59,14524.00,4584.00,13896.00,1756.58,1101.01,25401.00,60894.00,18.00,96.53,53.70,24.70,0.70,0.03
2987,10-20 microns from soma center,0.11,113.29,58.92,0.00,0.00,6120.00,13270.00,6120.00,13270.00,6120.00,13270.00,6120.00,13270.00,0.00,2.00,6120.00,13270.00,6.00,96.55,53.55,25.39,0.58,0.00
2988,10-20 microns from soma center,0.07,113.30,59.04,0.00,0.00,6621.00,10394.00,6621.00,10394.00,6621.00,10394.00,6621.00,10394.00,1.00,2.00,6621.00,10394.00,6.00,96.67,53.31,25.51,0.59,0.00
2989,10-20 microns from soma center,0.01,113.55,59.30,0.00,0.00,3982.00,9478.00,3982.00,9478.00,3982.00,9478.00,3982.00,9478.00,0.00,2.00,3982.00,9478.00,6.00,96.66,53.84,25.51,0.72,0.00
2990,10-20 microns from soma center,0.18,113.25,59.52,0.00,0.00,5464.00,14017.00,5464.00,14017.00,5464.00,14017.00,5464.00,14017.00,0.00,1.00,5464.00,14017.00,6.00,96.28,53.71,25.92,0.70,0.00
2991,10-20 microns from soma center,0.32,113.23,59.54,0.04,0.98,5213.00,12155.00,3436.00,11896.50,1659.00,11638.00,1659.00,11638.00,1777.00,258.48,6872.00,23793.00,10.00,97.85,50.94,25.51,0.60,0.01
2992,10-20 microns from soma center,0.13,113.08,58.51,0.22,0.80,6541.00,12655.00,5374.50,11698.00,4208.00,10741.00,4208.00,10741.00,1166.50,957.00,10749.00,23396.00,10.00,97.72,50.67,25.92,0.62,0.00
2993,10-20 microns from soma center,0.17,113.43,58.55,0.22,0.80,7264.00,13409.00,5479.00,12423.00,3694.00,11437.00,3694.00,11437.00,1785.00,986.00,10958.00,24846.00,10.00,97.91,51.07,25.95,0.79,0.00
2994,10-20 microns from soma center,0.08,113.43,58.90,0.00,0.00,3676.00,12824.00,3676.00,12824.00,3676.00,12824.00,3676.00,12824.00,0.00,0.00,3676.00,12824.00,6.00,97.86,50.96,26.33,0.68,0.00
2995,10-20 microns from soma center,0.06,112.93,59.34,0.00,0.00,2564.00,11185.00,2564.00,11185.00,2564.00,11185.00,2564.00,11185.00,0.00,1.00,2564.00,11185.00,6.00,97.21,51.33,25.86,0.63,0.00
2996,10-20 microns from soma center,0.01,112.98,60.01,0.00,0.00,4242.00,9478.00,4242.00,9478.00,4242.00,9478.00,4242.00,9478.00,0.00,2.00,4242.00,9478.00,6.00,97.35,51.15,25.91,0.58,0.00
2997,< 10 microns from soma center,0.03,113.16,61.04,0.00,0.00,3310.00,8492.00,3310.00,8492.00,3310.00,8492.00,3310.00,8492.00,0.00,0.00,3310.00,8492.00,6.00,96.92,52.35,25.91,0.70,0.00
2998,< 10 microns from soma center,0.16,113.11,61.14,0.00,0.00,2353.00,13118.00,2353.00,13118.00,2353.00,13118.00,2353.00,13118.00,0.00,2.00,2353.00,13118.00,6.00,96.78,52.50,25.91,0.69,0.00
2999,< 10 microns from soma center,0.71,96.30,61.02,0.60,0.17,6603.00,14333.00,4146.83,11548.80,3299.52,10569.30,2152.00,10368.00,1599.98,1438.77,24881.00,69293.00,26.00,80.85,44.22,27.95,0.68,0.03
3000,< 10 microns from soma center,0.01,95.58,61.47,0.22,0.80,4187.00,8324.00,3458.50,8301.50,2730.00,8279.00,2730.00,8279.00,728.50,22.46,6917.00,16603.00,10.00,80.21,44.08,27.56,0.48,0.00
3001,< 10 microns from soma center,0.00,95.65,62.00,0.00,0.00,5174.00,7796.00,5174.00,7796.00,5174.00,7796.00,5174.00,7796.00,0.00,0.00,5174.00,7796.00,6.00,80.20,43.90,28.08,0.67,0.00
3002,< 10 microns from soma center,0.02,95.73,61.06,0.00,0.00,8746.00,10555.00,8746.00,10555.00,8746.00,10555.00,8746.00,10555.00,2.00,1.00,8746.00,10555.00,6.00,80.32,43.69,28.34,0.67,0.00
3003,< 10 microns from soma center,0.80,96.54,61.14,0.16,0.68,8761.00,14959.00,5549.14,11766.40,5473.50,10643.80,2186.00,10135.00,1989.32,1852.25,38844.00,82365.00,30.00,80.99,44.48,27.95,0.44,0.02
3004,< 10 microns from soma center,0.03,96.70,61.68,0.00,0.00,5117.00,9983.00,5117.00,9983.00,5117.00,9983.00,5117.00,9983.00,1.00,1.00,5117.00,9983.00,6.00,81.12,44.61,27.96,0.65,0.00
3005,< 10 microns from soma center,0.02,96.01,61.79,0.00,0.00,4287.00,8726.00,4287.00,8726.00,4287.00,8726.00,4287.00,8726.00,1.00,2.00,4287.00,8726.00,6.00,80.36,44.50,27.94,0.69,0.00
3006,< 10 microns from soma center,1.01,96.23,60.72,0.64,0.19,6816.00,12731.00,4611.00,10780.00,4576.88,10260.10,1698.00,9816.00,1601.83,957.54,50721.00,118580.00,40.00,80.46,44.55,28.34,0.53,0.04
3007,< 10 microns from soma center,0.09,94.41,61.03,0.00,0.00,1822.00,12043.00,1822.00,12043.00,1822.00,12043.00,1822.00,12043.00,0.00,957.54,1822.00,12043.00,6.00,79.26,42.20,29.14,0.58,0.00
3008,< 10 microns from soma center,0.03,94.22,61.17,0.00,0.00,4453.00,9998.00,4453.00,9998.00,4453.00,9998.00,4453.00,9998.00,1.00,2.00,4453.00,9998.00,6.00,79.14,42.24,28.81,0.69,0.00
3009,< 10 microns from soma center,0.09,94.37,61.31,0.22,0.80,6948.00,9799.00,5336.50,9451.00,3725.00,9103.00,3725.00,9103.00,1611.50,348.00,10673.00,18902.00,10.00,79.27,42.35,28.79,0.62,0.00
3010,< 10 microns from soma center,0.14,94.34,61.40,0.00,0.00,8598.00,14643.00,8598.00,14643.00,8598.00,14643.00,8598.00,14643.00,2.00,348.00,8598.00,14643.00,6.00,79.14,42.52,28.78,0.72,0.00
3011,< 10 microns from soma center,0.33,93.94,61.40,0.22,0.80,6806.00,14679.00,5729.00,13579.50,4652.00,12480.00,4652.00,12480.00,1077.00,1099.50,11458.00,27159.00,10.00,78.61,42.63,28.77,0.69,0.01
3012,< 10 microns from soma center,0.11,94.58,61.50,0.00,0.00,7743.00,12399.00,7743.00,12399.00,7743.00,12399.00,7743.00,12399.00,1.00,1.00,7743.00,12399.00,6.00,79.53,42.04,29.20,0.70,0.00
3013,< 10 microns from soma center,0.00,94.34,61.74,0.00,0.00,5804.00,8853.00,5804.00,8853.00,5804.00,8853.00,5804.00,8853.00,0.00,1.00,5804.00,8853.00,6.00,79.01,42.50,29.18,0.61,0.00
3014,< 10 microns from soma center,0.03,94.18,61.81,0.00,0.00,6670.00,10495.00,6670.00,10495.00,6670.00,10495.00,6670.00,10495.00,0.00,1.00,6670.00,10495.00,6.00,78.74,42.64,29.18,0.70,0.00
3015,< 10 microns from soma center,0.02,94.90,60.64,0.00,0.00,7402.00,10510.00,7402.00,10510.00,7402.00,10510.00,7402.00,10510.00,0.00,2.00,7402.00,10510.00,6.00,79.66,42.24,29.60,0.61,0.00
3016,< 10 microns from soma center,0.05,94.43,61.04,0.00,0.00,4499.00,11316.00,4499.00,11316.00,4499.00,11316.00,4499.00,11316.00,1.00,0.00,4499.00,11316.00,6.00,78.88,42.66,29.60,0.75,0.00
3017,< 10 microns from soma center,0.12,94.60,61.28,0.00,0.00,6875.00,13491.00,6875.00,13491.00,6875.00,13491.00,6875.00,13491.00,1.00,0.00,6875.00,13491.00,6.00,79.53,42.37,28.78,0.66,0.00
3018,< 10 microns from soma center,0.15,94.76,61.38,0.00,0.00,5785.00,13350.00,5785.00,13350.00,5785.00,13350.00,5785.00,13350.00,1.00,2.00,5785.00,13350.00,6.00,79.66,42.50,28.77,0.72,0.00
3019,< 10 microns from soma center,0.14,94.87,61.57,0.22,0.80,6360.00,9899.00,5014.50,9505.50,3669.00,9112.00,3669.00,9112.00,1345.50,393.50,10029.00,19011.00,10.00,79.60,42.78,28.88,0.56,0.00
3020,< 10 microns from soma center,0.13,95.14,61.16,0.04,0.98,6221.00,10694.00,5843.00,10074.00,5465.00,9454.00,5465.00,9454.00,378.00,620.00,11686.00,20148.00,10.00,79.79,42.67,29.41,0.53,0.00
3021,< 10 microns from soma center,0.14,94.62,61.24,0.00,0.00,3252.00,11865.00,3252.00,11865.00,3252.00,11865.00,3252.00,11865.00,0.00,1.00,3252.00,11865.00,6.00,78.77,43.82,28.77,0.73,0.00
3022,< 10 microns from soma center,0.22,94.78,61.41,0.04,0.98,9064.00,12487.00,7917.50,11068.50,6771.00,9650.00,6771.00,9650.00,1146.50,1418.50,15835.00,22137.00,10.00,78.88,43.69,29.18,0.54,0.00
3023,< 10 microns from soma center,0.00,94.50,61.86,0.00,0.00,933.00,8644.00,933.00,8644.00,933.00,8644.00,933.00,8644.00,0.00,0.00,933.00,8644.00,6.00,79.40,42.10,29.19,0.65,0.00
3024,< 10 microns from soma center,0.00,94.80,61.08,0.00,0.00,5566.00,8947.00,5566.00,8947.00,5566.00,8947.00,5566.00,8947.00,0.00,1.00,5566.00,8947.00,6.00,79.14,43.28,29.18,0.65,0.00
3025,< 10 microns from soma center,0.00,94.76,61.47,0.00,0.00,1068.00,7486.00,1068.00,7486.00,1068.00,7486.00,1068.00,7486.00,0.00,0.00,1068.00,7486.00,6.00,79.01,43.42,29.18,0.66,0.00
3026,< 10 microns from soma center,0.23,95.06,61.15,0.13,0.45,3749.00,10819.00,2882.33,9279.33,2444.00,8374.00,2444.00,8374.00,612.84,1094.32,8647.00,27838.00,14.00,79.80,43.69,27.57,0.60,0.00
3027,< 10 microns from soma center,0.34,94.76,61.42,0.34,0.18,8398.00,12266.00,5246.75,10043.00,4447.16,8801.00,2193.00,8234.00,2254.56,1612.22,20987.00,40172.00,18.00,79.67,43.03,27.96,0.69,0.01
3028,< 10 microns from soma center,0.20,95.37,61.39,0.22,0.80,3250.00,12459.00,2699.50,11225.00,2149.00,9991.00,2149.00,9991.00,550.50,1234.00,5399.00,22450.00,10.00,79.82,43.44,28.92,0.74,0.01
3029,< 10 microns from soma center,0.14,94.67,61.28,0.00,0.00,3723.00,12056.00,3723.00,12056.00,3723.00,12056.00,3723.00,12056.00,0.00,0.00,3723.00,12056.00,6.00,79.27,43.56,27.96,0.63,0.00
3030,< 10 microns from soma center,0.01,94.96,61.21,0.00,0.00,4053.00,8513.00,4053.00,8513.00,4053.00,8513.00,4053.00,8513.00,0.00,1.00,4053.00,8513.00,6.00,79.54,43.70,27.97,0.65,0.00
3031,< 10 microns from soma center,0.22,95.31,63.52,0.02,0.99,4088.00,10956.00,3636.00,9741.00,3169.00,8266.00,3169.00,8266.00,375.33,1113.47,10908.00,29223.00,14.00,79.88,43.82,27.99,0.49,0.00
3032,< 10 microns from soma center,0.03,94.84,63.43,0.00,0.00,2683.00,9862.00,2683.00,9862.00,2683.00,9862.00,2683.00,9862.00,0.00,2.00,2683.00,9862.00,6.00,79.53,43.17,28.39,0.68,0.00
3033,< 10 microns from soma center,0.16,95.41,63.51,0.00,0.00,3289.00,11632.00,3289.00,11632.00,3289.00,11632.00,3289.00,11632.00,0.00,0.00,3289.00,11632.00,6.00,80.04,43.28,28.67,0.63,0.00
3034,< 10 microns from soma center,0.02,95.47,63.68,0.00,0.00,1933.00,9279.00,1933.00,9279.00,1933.00,9279.00,1933.00,9279.00,0.00,1.00,1933.00,9279.00,6.00,80.09,43.55,28.33,0.70,0.00
3035,< 10 microns from soma center,0.15,94.93,64.31,0.00,0.00,1930.00,10496.00,1930.00,10496.00,1930.00,10496.00,1930.00,10496.00,0.00,0.00,1930.00,10496.00,6.00,79.37,43.67,28.38,0.62,0.00
3036,< 10 microns from soma center,0.05,95.16,64.19,0.00,0.00,1922.00,10085.00,1922.00,10085.00,1922.00,10085.00,1922.00,10085.00,0.00,1.00,1922.00,10085.00,6.00,79.93,42.87,28.78,0.76,0.00
3037,< 10 microns from soma center,0.02,95.13,64.08,0.00,0.00,2814.00,8088.00,2814.00,8088.00,2814.00,8088.00,2814.00,8088.00,0.00,0.00,2814.00,8088.00,6.00,79.72,42.99,29.07,0.70,0.00
3038,< 10 microns from soma center,0.00,95.35,64.24,0.00,0.00,2807.00,7902.00,2807.00,7902.00,2807.00,7902.00,2807.00,7902.00,0.00,0.00,2807.00,7902.00,6.00,80.07,43.04,28.78,0.62,0.00
3039,< 10 microns from soma center,0.04,95.56,63.95,0.00,0.00,2023.00,8747.00,2023.00,8747.00,2023.00,8747.00,2023.00,8747.00,0.00,1.00,2023.00,8747.00,6.00,80.32,43.03,28.78,0.58,0.00
3040,< 10 microns from soma center,0.32,95.67,64.04,0.39,0.47,6641.00,12954.00,4874.67,10875.00,3076.00,8665.00,3076.00,8665.00,1455.59,1753.43,14624.00,32625.00,14.00,80.19,43.56,28.72,0.73,0.01
3041,< 10 microns from soma center,0.05,95.57,64.31,0.22,0.80,6117.00,9804.00,5629.50,9456.00,5142.00,9108.00,5142.00,9108.00,487.50,348.00,11259.00,18912.00,10.00,80.19,43.02,29.19,0.62,0.00
3042,< 10 microns from soma center,0.39,95.78,64.15,0.20,0.46,5658.00,11342.00,4243.50,8808.00,4229.04,8322.96,2477.00,7907.00,1039.90,1156.57,25461.00,52848.00,26.00,80.21,43.29,29.41,0.54,0.01
3043,< 10 microns from soma center,0.00,95.11,64.24,0.00,0.00,4793.00,8190.00,4793.00,8190.00,4793.00,8190.00,4793.00,8190.00,1.00,0.00,4793.00,8190.00,6.00,79.43,43.42,29.17,0.66,0.00
3044,< 10 microns from soma center,0.05,95.27,64.34,0.00,0.00,6121.00,9636.00,6121.00,9636.00,6121.00,9636.00,6121.00,9636.00,1.00,0.00,6121.00,9636.00,6.00,79.54,43.56,29.19,0.60,0.00
3045,10-20 microns from soma center,0.01,95.47,52.98,0.00,0.00,1698.00,8751.00,1698.00,8751.00,1698.00,8751.00,1698.00,8751.00,0.00,1.00,1698.00,8751.00,6.00,79.94,42.98,29.63,0.72,0.00
3046,10-20 microns from soma center,0.21,94.43,53.07,0.22,0.80,6440.00,14445.00,4832.50,11888.50,3225.00,9332.00,3225.00,9332.00,1607.50,2556.50,9665.00,23777.00,10.00,79.20,42.62,28.77,0.70,0.01
3047,10-20 microns from soma center,0.02,94.61,53.14,0.00,0.00,2684.00,8648.00,2684.00,8648.00,2684.00,8648.00,2684.00,8648.00,0.00,0.00,2684.00,8648.00,6.00,79.18,42.77,29.18,0.66,0.00
3048,10-20 microns from soma center,0.05,94.52,53.27,0.00,0.00,4138.00,8666.00,4138.00,8666.00,4138.00,8666.00,4138.00,8666.00,0.00,2.00,4138.00,8666.00,6.00,79.00,42.89,29.20,0.59,0.00
3049,10-20 microns from soma center,0.01,95.02,53.41,0.00,0.00,4434.00,8099.00,4434.00,8099.00,4434.00,8099.00,4434.00,8099.00,0.00,1.00,4434.00,8099.00,6.00,79.54,42.90,29.37,0.72,0.00
3050,10-20 microns from soma center,0.09,94.47,53.69,0.04,0.98,5513.00,8797.00,4613.00,8598.00,3713.00,8399.00,3713.00,8399.00,900.00,199.01,9226.00,17196.00,10.00,78.88,43.03,29.18,0.50,0.00
3051,10-20 microns from soma center,0.16,94.89,53.40,0.13,0.45,10234.00,9755.00,4949.33,8933.33,645.00,8202.00,645.00,8202.00,3975.59,637.22,14848.00,26800.00,14.00,79.26,42.97,29.60,0.58,0.00
3052,10-20 microns from soma center,0.19,95.10,53.22,0.22,0.80,5584.00,13070.00,4315.50,11315.50,3047.00,9561.00,3047.00,9561.00,1268.50,1754.50,8631.00,22631.00,10.00,79.42,42.84,30.02,0.77,0.01
3053,10-20 microns from soma center,0.11,95.11,53.38,0.00,0.00,1805.00,10361.00,1805.00,10361.00,1805.00,10361.00,1805.00,10361.00,0.00,1.00,1805.00,10361.00,6.00,79.27,43.14,30.01,0.62,0.00
3054,10-20 microns from soma center,0.04,94.16,53.01,0.00,0.00,2359.00,8776.00,2359.00,8776.00,2359.00,8776.00,2359.00,8776.00,0.00,0.00,2359.00,8776.00,6.00,79.27,41.58,29.20,0.61,0.00
3055,10-20 microns from soma center,0.11,94.20,53.10,0.00,0.00,1267.00,12175.00,1267.00,12175.00,1267.00,12175.00,1267.00,12175.00,0.00,1.00,1267.00,12175.00,6.00,79.20,41.84,29.15,0.68,0.00
3056,10-20 microns from soma center,0.14,94.42,53.28,0.04,0.98,3038.00,8267.00,2815.00,8132.50,2592.00,7998.00,2592.00,7998.00,223.00,134.50,5630.00,16265.00,10.00,79.39,41.67,29.62,0.53,0.00
3057,10-20 microns from soma center,0.17,94.67,53.47,0.22,0.80,2769.00,10655.00,2674.50,9880.50,2580.00,9106.00,2580.00,9106.00,94.50,774.50,5349.00,19761.00,10.00,79.45,42.00,29.75,0.62,0.00
3058,10-20 microns from soma center,0.10,94.52,53.09,0.00,0.00,2179.00,10342.00,2179.00,10342.00,2179.00,10342.00,2179.00,10342.00,0.00,2.00,2179.00,10342.00,6.00,79.27,42.13,29.58,0.74,0.00
3059,10-20 microns from soma center,0.10,94.74,53.22,0.00,0.00,1359.00,10674.00,1359.00,10674.00,1359.00,10674.00,1359.00,10674.00,0.00,2.00,1359.00,10674.00,6.00,79.52,41.85,30.01,0.67,0.00
3060,10-20 microns from soma center,0.25,94.91,53.52,0.13,0.45,5089.00,9064.00,3652.33,8747.33,1210.00,8346.00,1210.00,8346.00,1735.93,299.19,10957.00,26242.00,14.00,79.65,42.00,29.99,0.63,0.01
3061,10-20 microns from soma center,0.08,94.68,53.11,0.00,0.00,2862.00,9443.00,2862.00,9443.00,2862.00,9443.00,2862.00,9443.00,0.00,1.00,2862.00,9443.00,6.00,79.27,42.23,29.96,0.64,0.00
3062,10-20 microns from soma center,0.54,94.88,53.23,0.07,0.37,4135.00,11942.00,3309.00,9497.80,2737.21,8600.82,2486.00,8271.00,683.25,1308.71,16545.00,47489.00,20.00,79.40,42.38,30.01,0.59,0.02
3063,10-20 microns from soma center,0.04,95.20,53.27,0.00,0.00,1160.00,8828.00,1160.00,8828.00,1160.00,8828.00,1160.00,8828.00,0.00,0.00,1160.00,8828.00,6.00,79.67,42.61,30.00,0.72,0.00
3064,10-20 microns from soma center,0.00,95.01,53.37,0.00,0.00,4659.00,7312.00,4659.00,7312.00,4659.00,7312.00,4659.00,7312.00,1.00,0.00,4659.00,7312.00,6.00,79.53,41.98,30.65,0.45,0.00
3065,10-20 microns from soma center,0.28,94.77,54.42,0.04,0.98,4015.00,9370.00,2969.00,9304.50,1923.00,9239.00,1923.00,9239.00,1046.00,65.50,5938.00,18609.00,10.00,79.28,42.10,30.39,0.55,0.01
3066,10-20 microns from soma center,0.12,95.08,54.55,0.00,0.00,3456.00,12258.00,3456.00,12258.00,3456.00,12258.00,3456.00,12258.00,0.00,2.00,3456.00,12258.00,6.00,79.64,42.11,30.39,0.70,0.00
3067,10-20 microns from soma center,0.05,95.03,55.08,0.00,0.00,2413.00,10620.00,2413.00,10620.00,2413.00,10620.00,2413.00,10620.00,0.00,0.00,2413.00,10620.00,6.00,79.53,42.22,30.39,0.69,0.00
3068,10-20 microns from soma center,0.00,94.92,55.28,0.00,0.00,1460.00,8290.00,1460.00,8290.00,1460.00,8290.00,1460.00,8290.00,0.00,2.00,1460.00,8290.00,6.00,79.27,42.44,30.41,0.63,0.00
3069,10-20 microns from soma center,0.94,95.17,54.69,0.38,0.48,7211.00,13367.00,4997.40,11212.80,4898.85,11070.10,1830.00,9367.00,1440.63,1253.44,49974.00,112128.00,40.00,79.53,42.50,30.41,0.59,0.04
3070,10-20 microns from soma center,0.53,95.31,55.07,0.18,0.49,5165.00,12373.00,3417.00,11121.00,2091.00,10600.30,1453.00,9920.00,1520.96,832.31,17085.00,55605.00,22.00,79.65,42.90,30.01,0.58,0.02
3071,10-20 microns from soma center,0.11,95.32,55.21,0.00,0.00,3476.00,12698.00,3476.00,12698.00,3476.00,12698.00,3476.00,12698.00,0.00,2.00,3476.00,12698.00,6.00,79.53,42.89,30.36,0.70,0.00
3072,10-20 microns from soma center,0.01,94.56,55.40,0.00,0.00,3420.00,8708.00,3420.00,8708.00,3420.00,8708.00,3420.00,8708.00,0.00,0.00,3420.00,8708.00,6.00,79.34,41.60,30.27,0.65,0.00
3073,10-20 microns from soma center,0.06,94.41,54.97,0.00,0.00,2369.00,10763.00,2369.00,10763.00,2369.00,10763.00,2369.00,10763.00,0.00,1.00,2369.00,10763.00,6.00,79.40,41.32,30.00,0.70,0.00
3074,10-20 microns from soma center,0.00,94.75,56.46,0.00,0.00,4121.00,7735.00,4121.00,7735.00,4121.00,7735.00,4121.00,7735.00,1.00,1.00,4121.00,7735.00,6.00,79.67,41.57,30.01,0.61,0.00
3075,10-20 microns from soma center,0.02,94.81,56.56,0.00,0.00,2916.00,8193.00,2916.00,8193.00,2916.00,8193.00,2916.00,8193.00,0.00,1.00,2916.00,8193.00,6.00,79.60,41.47,30.54,0.60,0.00
3076,10-20 microns from soma center,0.01,94.72,56.71,0.00,0.00,1227.00,8454.00,1227.00,8454.00,1227.00,8454.00,1227.00,8454.00,0.00,2.00,1227.00,8454.00,6.00,79.54,41.19,30.81,0.68,0.00
