,,Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max Ch=1,Intensity Max Ch=2,Intensity Mean Ch=1,Intensity Mean Ch=2,Intensity Median Ch=1,Intensity Median Ch=2,Intensity Min Ch=1,Intensity Min Ch=2,Intensity StdDev Ch=1,Intensity StdDev Ch=2,Intensity Sum Ch=1,Intensity Sum Ch=2,Number of Vertices,Position,,,Sphericity,Volume
2420,> 50 microns from soma center,0.98,90.94,22.37,0.41,0.36,5913.00,20607.00,3937.50,15776.70,3924.75,15101.20,2057.00,13304.00,1022.62,2017.85,39375.00,157767.00,34.00,57.47,67.70,19.60,0.68,0.05
2421,> 50 microns from soma center,0.30,94.27,22.48,0.14,0.00,3433.00,15944.00,3089.00,14897.70,2533.00,14119.00,2533.00,14119.00,396.83,768.71,9267.00,44693.00,14.00,60.63,69.09,20.92,0.65,0.01
2422,> 50 microns from soma center,0.49,94.26,20.69,0.30,0.60,6486.00,15619.00,3502.86,13921.10,2892.61,13224.00,1932.00,12918.00,1500.44,917.46,24520.00,97448.00,28.00,61.13,68.46,21.50,0.70,0.02
2423,> 50 microns from soma center,0.54,94.64,21.23,0.06,0.72,3939.00,17920.00,2757.80,15001.60,2283.53,13235.40,1056.00,13161.00,999.20,1759.97,13789.00,75008.00,22.00,60.26,69.52,22.20,0.65,0.02
2424,> 50 microns from soma center,5.44,94.32,24.24,0.50,0.33,7219.00,26217.00,3109.93,15907.10,2912.14,15219.10,695.00,13361.00,1370.17,2348.03,180376.00,922610.00,206.00,61.09,68.32,22.30,0.39,0.29
2425,> 50 microns from soma center,0.69,96.41,22.42,0.08,0.61,5316.00,19971.00,3998.50,15342.50,3467.28,14667.30,3073.00,12825.00,858.43,2215.50,23991.00,92055.00,26.00,61.40,71.57,20.07,0.63,0.03
2426,> 50 microns from soma center,1.46,96.24,21.26,0.18,0.44,3579.00,18401.00,2242.56,14772.60,2344.43,14168.80,569.00,11952.00,922.63,1840.83,35881.00,236361.00,58.00,60.82,71.37,21.69,0.57,0.07
2427,40-50 microns from soma center,6.63,96.14,30.37,0.43,0.38,9016.00,26196.00,3477.89,17910.40,3164.94,17612.30,648.00,13116.00,1767.15,2815.70,226063.00,1164170.00,208.00,60.97,71.05,21.84,0.41,0.42
2428,40-50 microns from soma center,1.22,100.23,31.50,0.18,0.60,7201.00,21256.00,3503.00,17476.50,2838.61,17149.00,927.00,14152.00,1872.45,2387.53,38533.00,192241.00,44.00,66.64,72.16,19.97,0.57,0.05
2429,40-50 microns from soma center,1.18,99.24,33.25,0.56,0.20,3894.00,17806.00,2542.21,15193.90,2345.44,15103.90,1141.00,12272.00,818.97,1767.85,35591.00,212714.00,50.00,65.64,71.97,18.97,0.62,0.06
2430,40-50 microns from soma center,4.75,100.00,28.56,0.40,0.40,6994.00,27193.00,3523.47,16281.80,3256.41,15259.20,1051.00,12069.00,1516.48,3534.42,207885.00,960625.00,172.00,66.21,72.25,19.88,0.50,0.34
2431,40-50 microns from soma center,0.49,99.62,29.51,0.14,0.90,5017.00,16187.00,3509.50,14082.80,3893.41,13332.30,1130.00,12707.00,1343.14,1235.00,21057.00,84497.00,24.00,65.93,72.04,19.74,0.64,0.02
2432,40-50 microns from soma center,0.23,99.94,28.84,0.39,0.47,4125.00,15423.00,2464.00,13912.00,1617.00,12578.00,1617.00,12578.00,1174.58,1168.19,7392.00,41736.00,14.00,66.46,71.89,20.06,0.81,0.01
2433,40-50 microns from soma center,0.20,96.33,28.32,0.00,1.92,4325.00,16704.00,3269.33,14267.70,2101.00,12266.00,2101.00,12266.00,911.43,1837.69,9808.00,42803.00,14.00,59.91,72.91,19.34,0.73,0.01
2434,40-50 microns from soma center,0.19,96.04,27.88,0.39,0.47,3934.00,14421.00,2416.00,13010.30,1543.00,11908.00,1543.00,11908.00,1077.42,1048.84,7248.00,39031.00,14.00,59.72,72.51,19.99,0.80,0.01
2435,> 50 microns from soma center,0.25,96.58,25.59,0.13,0.45,6091.00,13631.00,5080.67,13239.30,3328.00,12577.00,3328.00,12577.00,1244.14,470.95,15242.00,39718.00,14.00,60.06,72.88,20.21,0.54,0.00
2436,> 50 microns from soma center,8.45,97.73,25.19,0.31,0.51,8758.00,25965.00,3916.42,16195.20,3697.68,14970.70,559.00,11678.00,1744.00,3270.25,395558.00,1635720.00,310.00,60.39,74.28,19.67,0.41,0.60
2437,> 50 microns from soma center,0.87,91.48,25.38,0.08,0.52,5959.00,17805.00,3019.25,14563.00,2428.39,14122.10,1020.00,12193.00,1535.17,1969.45,24154.00,116504.00,32.00,58.18,67.68,20.08,0.60,0.04
2438,20-30 microns from soma center,0.46,95.49,44.16,0.22,0.39,6174.00,17602.00,5230.80,15207.60,5348.66,13506.30,3430.00,13063.00,940.17,1691.46,26154.00,76038.00,22.00,60.32,71.11,20.59,0.58,0.01
2439,30-40 microns from soma center,0.46,94.25,39.27,0.15,0.35,5606.00,14437.00,3571.00,13228.40,2727.19,12439.20,2011.00,11050.00,1294.05,1295.36,17855.00,66142.00,22.00,58.79,70.87,20.13,0.60,0.01
2440,30-40 microns from soma center,0.41,95.04,39.29,0.04,0.00,5854.00,14682.00,4064.75,13471.30,4072.95,13084.40,2177.00,12233.00,1301.26,910.54,16259.00,53885.00,18.00,60.06,70.85,20.14,0.55,0.01
2441,30-40 microns from soma center,0.67,98.15,39.27,0.42,0.45,7379.00,17532.00,3863.63,14513.50,2507.38,13701.10,1933.00,12748.00,2001.99,1672.02,30909.00,116108.00,32.00,62.33,72.81,21.12,0.55,0.02
2442,40-50 microns from soma center,0.35,97.44,35.99,0.07,0.41,3868.00,14039.00,2599.75,13155.80,1719.80,12748.00,1567.00,11893.00,980.92,887.58,10399.00,52623.00,18.00,60.29,73.81,20.29,0.53,0.01
2443,40-50 microns from soma center,0.41,97.22,36.58,0.25,0.50,4425.00,19223.00,3400.75,15536.30,2533.96,15300.30,2311.00,12101.00,980.59,2521.97,13603.00,62145.00,18.00,60.21,73.39,21.01,0.75,0.02
2444,40-50 microns from soma center,1.83,98.16,35.05,0.47,0.38,7102.00,27033.00,3568.13,15825.70,2943.67,14686.40,984.00,12666.00,1880.39,3138.32,85635.00,379817.00,74.00,60.87,74.30,20.24,0.63,0.12
2445,40-50 microns from soma center,0.36,92.57,36.80,0.41,0.40,7050.00,16098.00,3145.50,13499.50,2679.38,12748.00,1192.00,12433.00,1873.57,1266.65,18873.00,80997.00,24.00,59.50,67.85,20.65,0.70,0.01
2446,40-50 microns from soma center,0.32,93.13,37.57,0.13,0.45,5125.00,16398.00,3347.00,15445.30,2061.00,14320.00,2061.00,14320.00,1298.35,857.09,10041.00,46336.00,14.00,59.75,68.20,21.26,0.64,0.01
2447,40-50 microns from soma center,0.29,100.98,34.01,0.39,0.47,6070.00,17244.00,5158.00,16382.70,4522.00,15788.00,4522.00,15788.00,661.42,623.59,15474.00,49148.00,14.00,67.44,72.29,20.59,0.85,0.01
2448,40-50 microns from soma center,3.48,101.29,34.81,0.44,0.33,8146.00,22723.00,3673.02,16239.20,3424.75,15468.20,592.00,13100.00,1590.21,2290.06,150594.00,665809.00,136.00,67.68,72.28,21.29,0.49,0.21
2449,40-50 microns from soma center,0.22,99.01,35.72,0.13,0.45,5410.00,15781.00,3067.00,14796.70,1711.00,13924.00,1711.00,13924.00,1663.59,762.21,9201.00,44390.00,14.00,62.25,74.34,20.04,0.67,0.01
2450,40-50 microns from soma center,1.16,99.10,36.86,0.39,0.48,5569.00,17258.00,3511.17,14735.10,3021.19,14138.10,1361.00,12796.00,1364.74,1571.75,42134.00,176821.00,48.00,62.51,74.09,20.62,0.55,0.05
2451,40-50 microns from soma center,0.23,98.15,37.46,0.13,0.45,5679.00,14652.00,3917.67,13843.00,1211.00,12412.00,1211.00,12412.00,1942.68,1014.74,11753.00,41529.00,14.00,60.26,74.65,20.71,0.60,0.00
2452,30-40 microns from soma center,6.01,95.26,37.98,0.25,0.71,8267.00,62161.00,3673.82,25882.30,3329.74,20013.20,961.00,12208.00,1478.37,12908.50,385751.00,2717640.00,228.00,63.03,68.18,21.28,0.64,0.72
2453,30-40 microns from soma center,0.21,95.34,38.63,0.22,0.61,5231.00,17152.00,4007.50,15596.30,3622.92,15015.70,3098.00,13935.00,785.78,1222.14,16030.00,62385.00,18.00,62.59,68.34,22.40,0.77,0.01
2454,30-40 microns from soma center,0.67,95.81,40.20,0.37,0.49,7599.00,15636.00,4610.44,14008.40,3682.52,13347.00,1410.00,12568.00,1849.53,1080.44,41494.00,126076.00,38.00,63.34,68.14,22.86,0.49,0.02
2455,30-40 microns from soma center,0.35,92.64,40.47,0.09,0.93,2962.00,16686.00,2474.00,15255.00,2259.16,14626.50,2044.00,13757.00,350.87,1136.79,9896.00,61020.00,18.00,58.79,68.42,21.07,0.69,0.01
2456,30-40 microns from soma center,2.70,93.29,39.83,0.26,0.55,5924.00,20265.00,3321.30,14626.90,2774.96,14085.10,723.00,11982.00,1266.26,1999.65,99639.00,438807.00,112.00,59.84,68.45,20.88,0.45,0.13
2457,30-40 microns from soma center,0.27,93.73,39.63,0.34,0.18,6230.00,15268.00,4313.50,14037.30,3619.64,13405.50,2538.00,12288.00,1376.55,1252.02,17254.00,56149.00,18.00,60.37,68.32,21.74,0.66,0.01
2458,30-40 microns from soma center,2.03,95.53,38.36,0.91,0.05,6030.00,19028.00,2934.71,13698.20,2651.58,13251.60,1405.00,10578.00,1081.70,2215.27,61629.00,287662.00,82.00,62.63,68.68,22.08,0.49,0.09
2459,40-50 microns from soma center,0.61,96.20,36.50,0.07,0.43,10930.00,15997.00,4473.88,13853.10,3208.07,13288.50,1192.00,11820.00,2876.87,1237.48,35791.00,110825.00,34.00,61.17,71.21,21.01,0.54,0.02
2460,40-50 microns from soma center,0.16,97.40,36.06,0.39,0.47,7482.00,14253.00,6889.67,13668.30,5980.00,13066.00,5980.00,13066.00,652.96,484.76,20669.00,41005.00,14.00,62.82,71.40,21.02,0.82,0.00
2461,40-50 microns from soma center,2.48,100.01,35.89,0.33,0.58,5978.00,25989.00,3204.83,15524.10,2915.89,14593.60,752.00,12031.00,1229.46,3334.56,92940.00,450198.00,104.00,65.57,72.60,20.79,0.50,0.13
2462,30-40 microns from soma center,2.04,100.71,41.34,0.15,0.86,5440.00,22420.00,2565.53,17030.70,1737.72,16090.90,748.00,13000.00,1401.35,2796.30,48745.00,323584.00,74.00,66.62,72.51,21.15,0.49,0.10
2463,30-40 microns from soma center,0.65,99.64,40.85,0.27,0.29,5193.00,18861.00,2907.00,16271.80,2869.31,16279.90,1521.00,14366.00,1164.44,1563.46,17442.00,97631.00,26.00,64.75,72.73,21.15,0.56,0.02
2464,30-40 microns from soma center,0.23,99.10,40.85,0.39,0.47,2706.00,16293.00,2082.67,15301.00,1171.00,13748.00,1171.00,13748.00,658.99,1112.14,6248.00,45903.00,14.00,63.47,73.42,20.10,0.70,0.01
2465,30-40 microns from soma center,4.74,99.28,39.92,0.38,0.46,8563.00,23101.00,3573.32,16586.20,3195.42,15924.90,711.00,12663.00,1528.31,2390.44,146506.00,680035.00,146.00,63.32,73.66,20.51,0.38,0.23
2466,30-40 microns from soma center,0.18,99.08,40.36,0.13,0.45,5087.00,14405.00,4245.67,14122.70,3003.00,13664.00,3003.00,13664.00,896.87,327.18,12737.00,42368.00,14.00,63.51,73.13,20.87,0.55,0.00
2467,30-40 microns from soma center,4.81,99.09,39.01,0.43,0.32,6923.00,24236.00,3393.62,15612.30,3222.42,14893.10,522.00,11581.00,1374.87,2499.35,186649.00,858675.00,178.00,63.23,73.38,20.89,0.41,0.26
2468,30-40 microns from soma center,0.99,98.92,43.25,0.21,0.70,7098.00,15390.00,3355.00,12473.10,2666.19,12336.30,932.00,10845.00,1779.87,1252.41,40260.00,149677.00,48.00,63.62,72.65,21.43,0.55,0.04
2469,30-40 microns from soma center,0.66,99.22,42.52,0.27,0.35,4829.00,19000.00,2665.33,16004.70,2197.39,14321.80,1207.00,13481.00,1119.94,2150.84,15992.00,96028.00,24.00,63.79,72.75,21.95,0.66,0.03
2470,30-40 microns from soma center,0.53,98.14,41.53,0.17,0.50,8551.00,20121.00,5750.20,17530.20,4697.78,16552.40,3876.00,16346.00,1665.57,1404.98,28751.00,87651.00,22.00,61.27,73.84,20.63,0.67,0.02
2471,30-40 microns from soma center,0.31,97.94,41.03,0.06,0.53,4084.00,16276.00,2281.60,15277.80,1725.92,14892.00,873.00,14167.00,1061.74,708.97,11408.00,76389.00,22.00,61.18,73.52,21.04,0.56,0.01
2472,30-40 microns from soma center,0.94,98.85,41.75,0.21,0.72,7021.00,20884.00,3696.11,17630.30,2852.50,17273.50,1463.00,14375.00,1639.20,2132.87,33265.00,158673.00,36.00,61.63,74.40,20.95,0.65,0.04
2473,30-40 microns from soma center,0.29,98.84,41.23,0.39,0.47,4622.00,18294.00,3297.00,17613.70,2340.00,16461.00,2340.00,16461.00,967.28,819.49,9891.00,52841.00,14.00,61.91,74.18,20.83,0.71,0.01
2474,30-40 microns from soma center,0.41,99.17,41.62,0.22,0.61,5716.00,22062.00,3630.75,17478.30,1786.86,15856.30,1399.00,15387.00,2036.08,2681.89,14523.00,69913.00,18.00,62.01,74.41,21.31,0.74,0.02
2475,30-40 microns from soma center,1.58,99.18,40.93,0.23,0.63,5750.00,23619.00,3508.53,16317.90,2965.09,15358.10,1209.00,13353.00,1324.23,2457.83,52628.00,244768.00,52.00,61.93,74.80,20.14,0.56,0.08
2476,30-40 microns from soma center,2.58,94.37,40.40,0.20,0.61,7690.00,25888.00,4383.76,17100.30,4073.66,16109.40,1216.00,12283.00,1562.27,3112.80,127129.00,495908.00,92.00,62.35,67.49,21.52,0.56,0.16
2477,30-40 microns from soma center,0.40,94.87,40.97,0.09,0.93,8633.00,16304.00,4281.00,15391.50,3119.42,14591.00,1714.00,14591.00,2609.60,804.41,17124.00,61566.00,18.00,62.92,67.72,21.33,0.72,0.01
2478,30-40 microns from soma center,0.38,94.18,41.27,0.22,0.61,4858.00,17747.00,3193.50,16019.00,2736.72,15868.30,2196.00,14360.00,1001.92,1200.21,12774.00,64076.00,18.00,62.39,67.15,21.65,0.68,0.01
2479,30-40 microns from soma center,0.57,95.01,40.21,0.07,0.47,5220.00,23639.00,3657.80,17668.60,3449.86,15059.20,1787.00,14818.00,1110.70,3253.88,18289.00,88343.00,22.00,62.80,67.72,22.29,0.64,0.02
2480,30-40 microns from soma center,0.34,95.95,40.08,0.13,0.45,7242.00,15791.00,5283.33,15543.70,3897.00,15071.00,3897.00,15071.00,1424.30,334.33,15850.00,46631.00,14.00,63.36,68.68,21.76,0.53,0.01
2481,30-40 microns from soma center,0.47,93.90,39.93,0.11,0.44,7195.00,18430.00,4936.60,15580.80,3273.13,14723.00,3195.00,13513.00,1660.93,1620.21,24683.00,77904.00,22.00,59.68,69.22,21.57,0.64,0.02
2482,30-40 microns from soma center,0.20,95.97,39.15,0.13,0.45,4981.00,14268.00,3202.67,13455.30,892.00,12800.00,892.00,12800.00,1711.24,609.56,9608.00,40366.00,14.00,62.45,69.63,21.49,0.62,0.00
2483,30-40 microns from soma center,0.60,96.29,38.98,0.13,0.87,5872.00,18756.00,4187.67,15980.80,4419.23,15223.80,2077.00,14345.00,1491.46,1513.33,25126.00,95885.00,26.00,63.19,68.96,22.87,0.60,0.02
2484,30-40 microns from soma center,1.91,97.08,41.30,0.23,0.65,6823.00,21209.00,3029.22,17611.70,3013.51,17668.90,840.00,14291.00,1279.83,2149.74,54526.00,317010.00,70.00,61.75,71.95,20.85,0.48,0.08
2485,30-40 microns from soma center,0.47,97.44,41.12,0.09,0.93,5148.00,19812.00,3147.75,16595.80,1797.28,15654.20,984.00,14490.00,1787.67,1979.06,12591.00,66383.00,18.00,61.55,72.55,21.08,0.65,0.02
2486,30-40 microns from soma center,0.63,101.23,41.07,0.07,0.37,6207.00,21308.00,3019.60,17499.00,2203.27,15806.60,1395.00,15697.00,1664.04,2216.49,15098.00,87495.00,20.00,67.27,72.49,21.62,0.54,0.02
2487,30-40 microns from soma center,0.86,101.14,40.72,0.23,0.18,3650.00,22573.00,2279.71,17234.10,2061.52,15244.10,939.00,14852.00,798.84,2571.34,15958.00,120639.00,30.00,67.30,72.15,22.24,0.51,0.03
2488,30-40 microns from soma center,0.27,99.20,40.95,0.13,0.45,4858.00,16985.00,3117.33,16138.30,763.00,14525.00,763.00,14525.00,1727.17,1141.27,9352.00,48415.00,14.00,63.97,72.88,20.88,0.62,0.01
2489,30-40 microns from soma center,0.58,99.27,40.59,0.62,0.21,5653.00,22343.00,3818.00,17176.10,3181.78,15843.10,2177.00,12942.00,1245.08,2822.04,26726.00,120233.00,26.00,62.63,74.09,21.01,0.77,0.03
2490,30-40 microns from soma center,0.47,99.36,42.30,0.46,0.24,7031.00,18564.00,3705.20,14258.60,2380.78,12864.80,1442.00,11447.00,1896.51,2479.59,18526.00,71293.00,22.00,62.41,74.35,21.22,0.61,0.01
2491,30-40 microns from soma center,1.21,99.08,42.26,0.73,0.10,5072.00,23923.00,3434.09,16363.50,3230.73,16064.90,1418.00,13763.00,1002.16,2778.62,37775.00,179998.00,38.00,62.24,73.94,21.81,0.57,0.05
2492,30-40 microns from soma center,0.39,97.48,42.15,0.13,0.45,5381.00,21088.00,3545.00,17007.70,2104.00,14308.00,2104.00,14308.00,1366.68,2935.05,10635.00,51023.00,14.00,65.78,68.58,21.76,0.66,0.01
2493,30-40 microns from soma center,2.34,96.90,41.91,0.42,0.24,6891.00,21755.00,3564.83,17682.20,3487.03,17292.00,963.00,14087.00,1521.29,1964.08,85556.00,424373.00,80.00,64.91,67.89,23.84,0.55,0.14
2494,30-40 microns from soma center,2.28,94.81,41.48,0.32,0.46,9209.00,27050.00,3648.96,18188.70,3330.09,16842.00,609.00,14240.00,1941.20,3434.70,94873.00,472906.00,88.00,60.24,69.87,21.84,0.59,0.15
2495,30-40 microns from soma center,2.03,98.56,42.63,0.40,0.18,8034.00,23903.00,3693.90,16237.60,3251.02,15174.40,1521.00,12786.00,1648.09,2898.54,73878.00,324752.00,72.00,64.32,71.44,21.78,0.51,0.10
2496,30-40 microns from soma center,0.61,98.99,42.66,0.02,0.61,5643.00,16899.00,2198.20,14594.20,1226.97,13712.30,1139.00,12650.00,1734.38,1485.28,10991.00,72971.00,22.00,64.73,71.74,21.54,0.46,0.01
2497,30-40 microns from soma center,0.28,98.79,42.73,0.13,0.45,7972.00,16264.00,5402.67,15149.30,3974.00,14080.00,3974.00,14080.00,1820.59,892.20,16208.00,45448.00,14.00,64.59,71.10,23.07,0.63,0.01
2498,30-40 microns from soma center,2.73,100.58,42.33,0.53,0.27,7008.00,21494.00,3598.00,16505.10,3287.86,16059.60,701.00,13213.00,1750.47,2040.60,93548.00,429133.00,100.00,66.36,72.38,21.79,0.47,0.14
2499,30-40 microns from soma center,0.91,100.57,42.20,0.54,0.27,4566.00,19089.00,2950.13,14980.80,2974.73,13696.10,961.00,12756.00,1091.69,2303.23,23601.00,119846.00,34.00,66.27,72.15,22.75,0.61,0.04
2500,30-40 microns from soma center,1.37,95.83,42.27,0.17,0.23,8318.00,19946.00,5015.58,16239.10,4408.95,15573.30,1944.00,14590.00,1836.14,1406.09,60187.00,194869.00,50.00,64.54,67.29,22.13,0.47,0.05
2501,30-40 microns from soma center,1.47,96.06,42.00,0.40,0.23,7683.00,21757.00,4284.08,17893.40,4156.55,16413.20,1896.00,15180.00,1858.68,2210.42,55693.00,232614.00,52.00,64.93,66.82,23.38,0.51,0.06
2502,30-40 microns from soma center,0.46,94.26,42.17,0.46,0.21,4352.00,17775.00,3614.40,16594.20,3512.56,15679.50,2416.00,15663.00,678.94,968.34,18072.00,82971.00,22.00,59.79,69.64,21.48,0.71,0.02
2503,30-40 microns from soma center,1.07,96.89,41.77,0.29,0.44,5840.00,24376.00,2885.80,17173.70,2038.30,16114.00,1022.00,14256.00,1623.25,2685.37,28858.00,171737.00,46.00,63.48,69.82,22.01,0.46,0.03
2504,30-40 microns from soma center,0.14,99.56,41.97,0.13,0.45,7273.00,15437.00,4130.33,14216.70,2494.00,13090.00,2494.00,13090.00,2222.83,960.44,12391.00,42650.00,14.00,65.35,71.64,22.55,0.54,0.00
2505,30-40 microns from soma center,1.20,94.45,42.89,0.34,0.36,5651.00,20487.00,3472.43,15473.40,3205.92,14811.60,1969.00,12504.00,1055.20,2294.74,48614.00,216628.00,48.00,60.60,68.87,22.50,0.69,0.07
2506,30-40 microns from soma center,1.57,96.12,42.72,0.45,0.41,8687.00,22584.00,4196.47,16005.50,3362.07,15358.50,1905.00,13242.00,1976.06,2384.53,71340.00,272093.00,66.00,62.67,69.19,22.89,0.52,0.07
2507,30-40 microns from soma center,0.41,96.72,43.24,0.13,0.45,2879.00,17819.00,2296.67,15832.30,1872.00,14468.00,1872.00,14468.00,425.95,1437.08,6890.00,47497.00,14.00,62.23,70.82,21.61,0.62,0.01
2508,30-40 microns from soma center,0.53,96.95,42.70,0.09,0.93,5465.00,18411.00,3347.50,17486.80,2616.13,17581.70,2041.00,16078.00,1295.72,865.68,13390.00,69947.00,18.00,62.32,70.71,22.71,0.68,0.02
2509,20-30 microns from soma center,2.15,97.37,42.97,0.37,0.47,6395.00,25055.00,4222.76,17112.30,3916.45,16494.80,1278.00,14098.00,1498.90,2589.27,105569.00,427807.00,88.00,62.90,70.84,22.50,0.57,0.13
2510,30-40 microns from soma center,0.27,97.25,43.66,0.34,0.18,6033.00,16062.00,4201.50,14232.50,3983.50,13981.90,1624.00,12815.00,1654.72,1166.61,16806.00,56930.00,18.00,63.06,70.62,22.24,0.49,0.00
2511,20-30 microns from soma center,0.74,98.41,43.48,0.10,0.78,5574.00,17898.00,3226.88,15831.00,3259.24,15288.30,871.00,14607.00,1278.05,1216.84,25815.00,126648.00,28.00,63.88,71.34,22.66,0.72,0.04
2512,20-30 microns from soma center,0.23,99.88,44.16,0.13,0.45,2554.00,16781.00,2463.33,14668.30,2372.00,13263.00,2372.00,13263.00,74.31,1520.82,7390.00,44005.00,14.00,66.06,71.43,22.61,0.68,0.01
2513,20-30 microns from soma center,2.64,97.20,43.65,0.33,0.45,6307.00,22775.00,3269.33,16652.20,3280.51,15659.30,1176.00,14419.00,1405.76,2249.43,98080.00,499567.00,108.00,62.03,71.59,21.79,0.48,0.13
2514,30-40 microns from soma center,1.05,97.16,43.14,0.15,0.58,7208.00,18620.00,3749.82,15825.40,3127.81,14849.90,1652.00,13645.00,1454.68,1611.21,41248.00,174079.00,40.00,61.41,71.90,22.37,0.60,0.05
2515,20-30 microns from soma center,4.12,100.88,43.49,0.27,0.70,8841.00,23275.00,3606.70,16364.00,3415.94,15577.40,950.00,13221.00,1579.95,2340.89,144268.00,654562.00,150.00,66.82,72.12,22.59,0.41,0.20
2516,20-30 microns from soma center,0.45,95.49,43.49,0.18,0.49,6315.00,18565.00,4427.00,15626.60,3923.53,14511.80,3223.00,14347.00,1027.56,1557.47,22135.00,78133.00,22.00,63.18,67.76,23.14,0.53,0.01
2517,30-40 microns from soma center,0.43,97.67,43.46,0.42,0.15,3867.00,22917.00,3429.50,17468.50,3796.70,14973.80,2231.00,14373.00,692.39,3370.75,13718.00,69874.00,18.00,63.95,70.20,22.86,0.65,0.01
2518,20-30 microns from soma center,1.78,98.90,44.14,0.24,0.51,8529.00,19214.00,3167.00,16562.60,2109.47,16608.20,1225.00,13094.00,1814.68,1713.19,53839.00,281564.00,68.00,64.92,70.93,23.14,0.49,0.08
2519,20-30 microns from soma center,0.46,98.69,43.61,0.22,0.45,6192.00,19758.00,3487.50,18177.50,2457.05,18205.70,633.00,15744.00,2114.92,1506.79,13950.00,72710.00,18.00,63.85,71.67,22.97,0.71,0.02
2520,20-30 microns from soma center,0.76,100.12,43.49,0.39,0.39,4041.00,19876.00,3170.57,16679.70,2727.90,15279.30,2194.00,14692.00,690.72,1924.57,22194.00,116758.00,30.00,66.09,71.65,22.86,0.53,0.02
2521,20-30 microns from soma center,0.31,100.52,45.86,0.13,0.45,2948.00,16635.00,1791.33,15036.70,859.00,12609.00,859.00,12609.00,867.46,1745.09,5374.00,45110.00,14.00,66.34,71.90,23.06,0.68,0.01
2522,20-30 microns from soma center,2.45,98.19,44.96,0.51,0.34,6184.00,20745.00,3480.41,16815.40,3485.17,16049.00,1249.00,14029.00,1284.95,2138.01,93971.00,454015.00,100.00,65.71,69.10,23.43,0.48,0.12
2523,20-30 microns from soma center,0.30,99.94,44.96,0.39,0.47,5009.00,19828.00,2974.33,16852.30,1786.00,15086.00,1786.00,15086.00,1445.49,2116.36,8923.00,50557.00,14.00,66.58,70.21,25.01,0.63,0.01
2524,20-30 microns from soma center,0.78,97.16,44.40,0.10,0.89,6644.00,21686.00,3018.00,18044.30,2340.13,17467.80,656.00,15942.00,1723.36,1711.62,21126.00,126310.00,30.00,64.88,68.33,23.72,0.57,0.03
2525,20-30 microns from soma center,0.74,97.55,44.33,0.08,0.46,5131.00,22808.00,3867.57,18256.00,3433.85,16736.80,3242.00,16332.00,629.10,2077.34,27073.00,127792.00,30.00,65.25,68.49,23.85,0.59,0.03
2526,20-30 microns from soma center,5.93,100.82,44.03,0.06,0.51,7062.00,25017.00,3177.97,18229.10,2799.85,17212.40,755.00,13468.00,1341.15,2737.93,187500.00,1075520.00,206.00,67.33,71.09,24.03,0.36,0.29
2527,20-30 microns from soma center,0.31,100.33,44.02,0.13,0.45,4134.00,22650.00,3960.33,18749.30,3862.00,16228.00,3862.00,16228.00,123.16,2797.31,11881.00,56248.00,14.00,66.97,70.80,23.86,0.71,0.01
2528,20-30 microns from soma center,0.35,100.37,43.49,0.12,0.93,3837.00,19735.00,2974.00,18407.30,2119.00,17296.00,2119.00,17296.00,701.39,1007.38,8922.00,55222.00,14.00,66.63,71.18,23.84,0.70,0.01
2529,20-30 microns from soma center,0.36,98.86,46.10,0.13,0.45,5026.00,14793.00,2942.33,13687.70,863.00,12731.00,863.00,12731.00,1699.54,848.34,8827.00,41063.00,14.00,67.07,68.17,25.05,0.65,0.01
2530,20-30 microns from soma center,0.34,98.60,46.17,0.46,0.21,2892.00,13446.00,1985.20,13039.20,1569.15,12803.70,735.00,12640.00,757.11,297.90,9926.00,65196.00,22.00,66.54,68.50,24.51,0.67,0.01
2531,20-30 microns from soma center,0.29,99.13,45.73,0.22,0.45,8860.00,14892.00,4720.75,13914.00,3274.16,13584.30,1003.00,13520.00,2919.31,566.79,18883.00,55656.00,18.00,66.30,69.59,24.28,0.69,0.01
2532,20-30 microns from soma center,2.99,100.47,44.94,0.38,0.41,6683.00,21903.00,3221.81,17293.10,2971.22,16952.30,889.00,12652.00,1429.77,2203.15,119207.00,639845.00,108.00,67.16,70.50,24.79,0.56,0.20
2533,20-30 microns from soma center,1.64,99.19,44.96,0.28,0.66,6110.00,21749.00,3886.78,15430.60,3758.40,14609.90,1779.00,12565.00,1141.99,2217.69,69962.00,277751.00,70.00,66.83,68.89,25.04,0.52,0.08
2534,20-30 microns from soma center,2.33,99.03,40.46,0.32,0.53,5352.00,21987.00,2656.83,16111.50,2566.17,15127.00,629.00,12744.00,1060.89,2481.07,63764.00,386677.00,88.00,66.78,68.59,25.36,0.50,0.12
2535,30-40 microns from soma center,0.42,100.22,39.28,0.06,0.72,4581.00,14652.00,2682.20,13814.80,1268.00,13582.00,1268.00,12667.00,1274.35,681.27,13411.00,69074.00,22.00,66.85,70.33,25.09,0.53,0.01
2536,30-40 microns from soma center,0.41,99.50,39.43,0.04,0.91,6174.00,16907.00,3704.40,15201.60,2520.43,14800.80,1063.00,14039.00,1780.35,950.42,18522.00,76008.00,22.00,66.46,69.54,25.45,0.61,0.01
