,,Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max Ch=1,Intensity Max Ch=2,Intensity Mean Ch=1,Intensity Mean Ch=2,Intensity Median Ch=1,Intensity Median Ch=2,Intensity Min Ch=1,Intensity Min Ch=2,Intensity StdDev Ch=1,Intensity StdDev Ch=2,Intensity Sum Ch=1,Intensity Sum Ch=2,Number of Vertices,Position,,,Sphericity,Volume
224,Puncta <10 from Soma Center,0.54,136.71,107.90,0.28,0.43,21245.00,14378.00,20531.00,12451.00,20129.00,10582.00,20129.00,10582.00,506.22,1550.25,61593.00,37353.00,14.00,75.00,107.89,37.73,0.75,0.02
225,Puncta <10 from Soma Center,1.25,161.07,108.30,0.41,0.22,24258.00,9889.00,19325.30,8023.00,17073.90,7359.65,11747.00,6463.00,4317.35,1136.40,135277.00,56161.00,30.00,76.87,137.66,32.95,0.69,0.07
226,Puncta <10 from Soma Center,1.13,160.84,106.08,0.30,0.62,25503.00,13603.00,20114.00,11146.50,20530.60,10652.40,10349.00,8969.00,4671.78,1504.42,120684.00,66879.00,22.00,77.33,136.73,34.58,0.79,0.08
227,Puncta <10 from Soma Center,0.44,203.47,105.71,0.00,1.92,18787.00,9979.00,13721.00,9341.67,8957.00,8427.00,8957.00,8427.00,4018.76,663.25,41163.00,28025.00,14.00,153.50,129.05,34.44,0.69,0.02
228,Puncta 10-20 from Soma Center,1.02,203.67,103.41,0.19,0.39,28122.00,13690.00,24726.80,9176.50,26663.10,7819.31,17137.00,7212.00,4415.14,2621.68,98907.00,36706.00,18.00,153.65,128.99,35.12,0.72,0.06
229,Puncta <10 from Soma Center,2.61,131.09,108.45,0.19,0.57,33422.00,22027.00,25488.60,12946.30,26057.90,11773.50,17580.00,8770.00,5245.05,3528.94,382329.00,194195.00,48.00,76.33,98.35,41.06,0.67,0.22
230,Puncta <10 from Soma Center,7.52,134.04,107.72,0.52,0.24,38438.00,26565.00,24019.10,13984.30,23498.10,13064.50,8084.00,7257.00,6806.22,4521.06,1224970.00,713198.00,146.00,85.58,92.81,45.04,0.64,1.00
231,Puncta <10 from Soma Center,1.63,198.71,107.73,0.33,0.42,34925.00,8515.00,22853.80,6954.60,23436.70,6744.88,9351.00,5494.00,6356.48,1011.90,228538.00,69546.00,38.00,159.75,110.96,40.68,0.69,0.11
232,Puncta <10 from Soma Center,1.96,157.12,105.25,0.41,0.45,29850.00,11991.00,17560.80,8692.27,15345.80,7817.74,7482.00,6153.00,6883.00,1750.10,193169.00,95615.00,42.00,110.93,109.40,20.31,0.74,0.17
233,Puncta 10-20 from Soma Center,1.41,159.75,102.34,0.33,0.46,8183.00,7856.00,6257.67,6308.56,6313.84,5665.56,3582.00,5080.00,1410.22,927.66,56319.00,56777.00,36.00,112.35,111.99,18.88,0.56,0.07
234,Puncta 40-50 from Soma Center,5.17,159.74,66.14,0.53,0.27,17389.00,25791.00,10266.20,9224.41,10601.40,6944.18,681.00,5260.00,4046.87,4344.87,379851.00,341303.00,108.00,111.93,112.34,19.20,0.65,0.58
235,Puncta 40-50 from Soma Center,5.25,162.50,66.80,0.23,0.70,27343.00,23828.00,11608.50,10934.70,10876.20,7872.38,2976.00,5593.00,5358.36,5257.26,441122.00,415520.00,104.00,116.23,112.09,18.18,0.70,0.66
236,Puncta 40-50 from Soma Center,1.10,161.24,69.45,0.31,0.57,21032.00,9253.00,14106.00,5661.63,14296.50,5240.62,6663.00,4708.00,4973.27,1373.71,112848.00,45293.00,30.00,114.72,111.83,18.22,0.71,0.07
237,Puncta 30-40 from Soma Center,2.40,163.32,71.59,0.55,0.28,15829.00,8035.00,9306.94,5798.44,9045.15,5175.48,3335.00,4582.00,3484.18,1170.08,148911.00,92775.00,60.00,116.57,112.94,18.16,0.62,0.17
238,Puncta 30-40 from Soma Center,0.77,163.03,72.09,0.32,0.45,7147.00,6318.00,5978.80,5381.20,5568.72,4921.99,4261.00,4540.00,996.07,617.79,29894.00,26906.00,22.00,116.52,112.49,18.68,0.69,0.04
239,Puncta 30-40 from Soma Center,1.87,159.73,73.56,0.25,0.48,13458.00,8559.00,9702.50,7047.40,9755.11,6603.01,4430.00,5730.00,2820.15,961.99,97025.00,70474.00,36.00,113.65,110.60,19.08,0.76,0.16
240,Puncta 30-40 from Soma Center,0.73,161.89,76.45,0.09,0.86,13243.00,6180.00,10433.80,5477.60,10028.60,5085.46,7009.00,4967.00,2036.21,430.22,52169.00,27388.00,22.00,116.71,110.55,19.12,0.69,0.03
241,Puncta 30-40 from Soma Center,2.03,162.90,76.24,0.26,0.64,17763.00,10866.00,7649.85,6747.62,6712.73,6253.79,3330.00,4811.00,3722.33,1693.09,99448.00,87719.00,44.00,117.94,110.72,19.21,0.74,0.17
242,Puncta 30-40 from Soma Center,1.01,159.30,77.51,0.24,0.41,12419.00,9016.00,6097.00,5979.33,3985.53,5322.16,2283.00,5203.00,3711.42,1361.82,36582.00,35876.00,26.00,112.73,110.93,19.05,0.67,0.05
243,Puncta 30-40 from Soma Center,5.61,161.20,78.25,0.23,0.56,14031.00,19579.00,7600.21,9020.05,8057.29,7414.43,1496.00,5294.00,3062.47,3790.79,288808.00,342762.00,114.00,115.22,111.11,19.08,0.67,0.69
244,Puncta 30-40 from Soma Center,0.29,165.01,80.43,0.28,0.43,15735.00,5287.00,13789.30,4751.67,12723.00,4427.00,12723.00,4427.00,1377.91,381.39,41368.00,14255.00,14.00,120.30,111.15,20.04,0.61,0.01
245,Puncta 30-40 from Soma Center,0.28,163.39,79.31,0.28,0.43,6828.00,5300.00,4528.67,4494.33,3051.00,3976.00,3051.00,3976.00,1647.78,577.44,13586.00,13483.00,14.00,117.68,111.72,19.12,0.65,0.01
246,Puncta 30-40 from Soma Center,0.93,161.25,78.00,0.15,0.50,6753.00,8868.00,4675.80,5806.00,3130.50,4709.47,2889.00,4487.00,1707.16,1582.41,23379.00,29030.00,22.00,114.26,112.19,18.91,0.72,0.05
247,Puncta >50 from Soma Center,3.73,164.23,65.40,0.28,0.66,26629.00,20157.00,11421.10,10524.90,9966.77,9774.42,3940.00,5867.00,5030.26,3411.66,205579.00,189449.00,56.00,118.41,112.21,18.96,0.71,0.40
248,Puncta >50 from Soma Center,0.47,156.04,64.79,0.39,0.47,6437.00,6568.00,5200.33,5546.67,3363.00,4666.00,3363.00,4666.00,1324.88,782.83,15601.00,16640.00,14.00,114.11,104.56,19.92,0.77,0.02
249,Puncta 20-30 from Soma Center,0.57,157.32,91.15,0.39,0.47,22331.00,8109.00,16484.00,7142.67,11040.00,5362.00,11040.00,5362.00,4618.33,1260.65,49452.00,21428.00,14.00,112.95,107.81,19.19,0.80,0.03
250,Puncta 20-30 from Soma Center,0.63,158.21,91.81,0.28,0.43,13017.00,7448.00,11309.30,7173.00,10047.00,6816.00,10047.00,6816.00,1252.72,264.45,33928.00,21519.00,14.00,113.58,108.40,19.49,0.75,0.03
251,Puncta <10 from Soma Center,5.08,159.86,110.83,0.43,0.31,40667.00,25566.00,25456.20,13054.70,24929.50,10640.70,13628.00,8039.00,6934.88,4665.47,814599.00,417750.00,94.00,115.88,108.41,19.38,0.66,0.58
252,Puncta <10 from Soma Center,5.21,159.23,109.99,0.42,0.35,38150.00,24982.00,23531.90,11136.60,22178.00,9849.09,8085.00,6446.00,8136.35,4008.76,847148.00,400916.00,100.00,113.78,109.70,19.33,0.70,0.66
253,Puncta <10 from Soma Center,4.90,163.19,107.97,0.26,0.60,37299.00,15787.00,21654.00,10024.40,19025.40,8868.16,6112.00,6055.00,7663.25,2768.24,541350.00,250609.00,84.00,118.69,110.29,19.47,0.54,0.40
254,Puncta <10 from Soma Center,6.20,160.12,108.40,0.29,0.52,42630.00,18341.00,23945.60,10439.70,24318.40,9282.48,8905.00,6006.00,8088.94,3268.25,933878.00,407149.00,114.00,113.32,111.47,19.25,0.61,0.68
255,Puncta <10 from Soma Center,0.36,161.68,108.51,0.12,0.93,32502.00,8961.00,28605.00,8546.00,21714.00,8252.00,21714.00,8252.00,4886.60,301.84,85815.00,25638.00,14.00,114.98,112.07,18.97,0.57,0.01
256,Puncta <10 from Soma Center,3.98,160.52,110.03,0.47,0.30,43542.00,20311.00,34603.50,9931.81,35275.50,9097.71,21029.00,6834.00,5906.68,3257.73,726673.00,208568.00,70.00,113.12,112.24,19.35,0.59,0.34
257,Puncta <10 from Soma Center,4.01,160.35,107.36,0.35,0.54,26614.00,22993.00,12057.60,11825.20,10339.90,10190.40,3848.00,6927.00,5282.70,4217.04,313497.00,307455.00,70.00,109.84,115.51,17.52,0.72,0.47
258,Puncta <10 from Soma Center,0.73,159.97,108.94,0.44,0.36,20502.00,7682.00,15411.30,6564.25,14044.10,6308.88,12398.00,5602.00,3055.48,750.06,61645.00,26257.00,18.00,110.11,114.66,17.86,0.80,0.04
259,Puncta <10 from Soma Center,3.95,161.19,108.44,0.26,0.54,22727.00,21024.00,12352.10,10859.20,11565.10,8678.03,4410.00,6045.00,5227.11,4107.23,296451.00,260620.00,66.00,111.34,115.13,18.18,0.72,0.46
260,Puncta <10 from Soma Center,0.35,159.84,108.51,0.39,0.47,17944.00,8477.00,13127.30,7386.33,8508.00,6565.00,8508.00,6565.00,3854.76,803.47,39382.00,22159.00,14.00,110.52,113.90,19.04,0.81,0.01
261,Puncta <10 from Soma Center,3.74,160.53,107.39,0.46,0.37,17857.00,14744.00,6849.12,8700.81,5798.04,7931.14,2798.00,5516.00,3148.94,2588.45,178077.00,226221.00,76.00,110.34,115.11,18.57,0.76,0.45
262,Puncta 20-30 from Soma Center,1.57,163.57,90.92,0.14,0.43,27519.00,9040.00,19445.50,6617.75,17643.40,6234.29,9199.00,5394.00,6586.74,1079.33,155564.00,52942.00,32.00,111.90,117.70,19.50,0.66,0.10
263,Puncta 10-20 from Soma Center,3.85,161.17,91.15,0.31,0.47,24477.00,14342.00,15058.80,8077.59,16451.70,6327.07,7637.00,5141.00,4928.04,3030.19,331294.00,177707.00,80.00,112.04,114.15,19.76,0.58,0.31
264,Puncta <10 from Soma Center,7.98,161.27,106.31,0.24,0.62,44014.00,38452.00,20179.60,15743.60,18580.70,13887.20,9009.00,7776.00,7000.69,5962.34,1150240.00,897388.00,152.00,110.87,115.46,19.60,0.65,1.11
265,Puncta <10 from Soma Center,2.58,161.97,108.42,0.16,0.42,37287.00,12465.00,25578.00,8255.92,24385.50,7176.01,12454.00,5592.00,7556.38,2020.83,332514.00,107327.00,44.00,111.57,115.86,19.03,0.67,0.21
266,Puncta <10 from Soma Center,6.20,163.14,105.83,0.26,0.59,26792.00,40152.00,13514.70,15630.30,13252.00,13059.10,1855.00,7281.00,5994.47,7931.80,513560.00,593951.00,104.00,111.94,116.88,20.52,0.69,0.83
267,Puncta <10 from Soma Center,0.90,161.36,108.25,0.18,0.82,21547.00,9624.00,17078.00,7859.00,16686.30,6413.26,9808.00,6323.00,4554.71,1502.10,68312.00,31436.00,18.00,112.82,113.84,18.71,0.74,0.05
268,Puncta <10 from Soma Center,7.64,162.68,106.47,0.34,0.31,36725.00,22853.00,19929.00,11104.00,19210.00,10336.60,5802.00,6251.00,7898.26,3744.74,896805.00,499680.00,138.00,113.61,114.93,18.72,0.55,0.82
269,Puncta <10 from Soma Center,2.02,165.18,107.38,0.43,0.31,6556.00,11172.00,4509.45,6721.36,3871.66,5753.18,1350.00,4895.00,1693.25,1831.94,49604.00,73935.00,40.00,117.97,114.22,17.91,0.70,0.16
270,Puncta <10 from Soma Center,0.48,163.38,107.72,0.00,1.92,35483.00,8074.00,31770.00,6885.33,29384.00,6064.00,29384.00,6064.00,2660.84,860.71,95310.00,20656.00,14.00,114.83,114.85,17.74,0.68,0.02
271,Puncta <10 from Soma Center,1.10,162.61,107.38,0.42,0.45,6983.00,7774.00,3667.83,7008.00,2842.81,6841.00,2007.00,6171.00,1634.28,499.38,22007.00,42048.00,24.00,115.23,113.29,18.18,0.74,0.07
272,Puncta <10 from Soma Center,3.23,164.43,107.96,0.19,0.67,38895.00,14894.00,25358.40,8442.35,22504.10,7886.89,16926.00,6352.00,5757.96,2199.60,431092.00,143520.00,60.00,116.66,114.47,18.00,0.59,0.24
273,Puncta <10 from Soma Center,1.77,169.22,108.01,0.26,0.60,29388.00,13200.00,22493.70,8559.56,21514.20,7392.71,14457.00,6349.00,3943.78,1971.07,202443.00,77036.00,34.00,118.02,119.88,18.33,0.72,0.14
274,Puncta <10 from Soma Center,0.31,168.93,105.93,0.28,0.43,6357.00,6010.00,5178.00,5483.00,3636.00,4955.00,3636.00,4955.00,1140.11,430.70,15534.00,16449.00,14.00,117.55,119.82,19.04,0.68,0.01
275,Puncta <10 from Soma Center,1.77,169.36,105.87,0.34,0.36,20637.00,16213.00,13033.90,10454.60,12385.80,9665.91,6831.00,7104.00,4041.82,3052.80,104271.00,83637.00,30.00,117.47,120.62,18.23,0.74,0.14
276,Puncta <10 from Soma Center,0.46,161.83,108.73,0.00,1.98,32159.00,6452.00,27577.00,6198.33,25155.00,6042.00,25155.00,6042.00,3241.73,180.97,82731.00,18595.00,14.00,114.52,112.87,18.31,0.51,0.01
277,Puncta <10 from Soma Center,1.03,162.25,105.17,0.24,0.42,16368.00,10907.00,12227.00,8473.60,11271.20,7174.00,6844.00,6770.00,3312.62,1531.62,61135.00,42368.00,22.00,114.50,113.50,18.25,0.73,0.06
278,Puncta <10 from Soma Center,1.02,162.62,107.34,0.54,0.26,10388.00,6769.00,4478.67,5728.00,2623.82,5315.32,1930.00,4800.00,2928.66,749.17,26872.00,34368.00,24.00,114.96,113.57,18.25,0.75,0.06
279,Puncta <10 from Soma Center,0.64,167.28,108.80,0.44,0.32,30223.00,6495.00,26181.80,6097.80,25118.70,5763.31,18235.00,5477.00,4324.26,405.92,130909.00,30489.00,20.00,117.42,117.59,19.21,0.82,0.04
280,Puncta <10 from Soma Center,0.57,167.61,108.41,0.12,0.93,32106.00,7949.00,24482.30,7220.00,19109.00,6155.00,19109.00,6155.00,5539.46,769.97,73447.00,21660.00,14.00,117.35,118.19,18.77,0.70,0.02
281,Puncta <10 from Soma Center,2.08,168.14,108.19,0.30,0.63,42503.00,10000.00,28990.70,7267.00,27875.10,6716.13,12545.00,6108.00,7860.30,1115.37,318898.00,79937.00,40.00,118.14,118.19,18.66,0.59,0.13
282,Puncta <10 from Soma Center,1.87,169.48,106.66,0.49,0.37,7270.00,8783.00,4672.75,6705.88,3117.58,6074.76,2208.00,4866.00,2010.76,1221.81,37382.00,53647.00,32.00,118.50,119.75,18.46,0.60,0.11
283,Puncta <10 from Soma Center,0.48,165.07,106.96,0.39,0.47,8949.00,7897.00,6918.67,6815.33,5540.00,5802.00,5540.00,5802.00,1466.02,856.64,20756.00,20446.00,14.00,117.79,114.06,19.07,0.83,0.02
284,Puncta <10 from Soma Center,3.30,162.43,106.96,0.21,0.78,49596.00,20956.00,33921.50,10031.50,34187.20,8782.42,10923.00,6918.00,9714.79,3450.22,678430.00,200631.00,58.00,112.83,115.26,19.20,0.68,0.31
285,Puncta <10 from Soma Center,2.54,162.98,107.86,0.12,0.70,47184.00,12493.00,29746.00,7623.38,29248.20,6728.38,17561.00,5597.00,8393.06,1950.92,386698.00,99104.00,52.00,113.55,115.42,18.67,0.66,0.20
286,Puncta <10 from Soma Center,3.25,161.57,107.05,0.27,0.68,43343.00,20370.00,26210.00,9343.73,24560.40,7786.18,8500.00,5924.00,9865.37,3892.24,576621.00,205562.00,70.00,112.38,114.54,18.94,0.73,0.34
287,Puncta <10 from Soma Center,0.63,163.29,108.48,0.19,0.39,33958.00,7710.00,25550.00,6410.75,23644.20,5942.21,19988.00,5907.00,5151.33,752.91,102200.00,25643.00,18.00,113.67,115.66,19.10,0.66,0.03
288,Puncta 20-30 from Soma Center,0.43,166.14,91.76,0.28,0.43,19378.00,6471.00,11523.00,5605.00,7354.00,4895.00,7354.00,4895.00,5557.82,652.79,34569.00,16815.00,14.00,117.41,115.96,19.27,0.70,0.02
289,Puncta <10 from Soma Center,1.08,166.24,102.83,0.67,0.15,10923.00,8147.00,8490.50,6744.83,7880.81,6364.23,5023.00,5381.00,2292.55,942.27,50943.00,40469.00,26.00,116.74,116.80,19.15,0.65,0.05
290,Puncta <10 from Soma Center,1.92,164.41,106.13,0.26,0.63,20245.00,16822.00,14218.60,10859.10,12802.80,8388.88,9719.00,7864.00,3794.10,3057.35,127967.00,97732.00,36.00,114.64,116.31,19.06,0.65,0.13
291,Puncta <10 from Soma Center,1.23,167.72,111.75,0.11,0.58,38954.00,15845.00,28565.80,12893.30,23614.40,11499.40,22727.00,9301.00,6449.82,2627.70,114263.00,51573.00,18.00,118.48,117.04,19.84,0.65,0.07
292,Puncta <10 from Soma Center,3.32,167.96,103.60,0.20,0.74,28793.00,16935.00,16254.60,10588.10,14883.00,10385.00,4894.00,6455.00,6101.58,3076.29,260074.00,169410.00,54.00,118.85,116.94,20.20,0.57,0.24
293,Puncta <10 from Soma Center,0.67,165.13,104.90,0.80,0.10,26202.00,15194.00,23246.30,10525.50,23487.40,8781.11,18963.00,8025.00,2659.35,2794.34,92985.00,42102.00,18.00,116.07,115.89,19.12,0.80,0.04
294,Puncta <10 from Soma Center,1.15,165.58,104.80,0.28,0.59,20682.00,12741.00,15454.60,9599.00,14593.60,8188.56,8213.00,7138.00,4505.88,1919.55,108182.00,67193.00,28.00,115.92,116.65,19.26,0.73,0.07
295,Puncta <10 from Soma Center,6.18,164.35,106.28,0.22,0.75,31236.00,38568.00,19240.70,18308.90,19371.90,16675.40,7321.00,7082.00,6215.18,7987.57,942792.00,897134.00,114.00,113.84,116.96,19.24,0.78,1.00
296,Puncta <10 from Soma Center,2.85,168.04,106.69,0.30,0.61,35199.00,19163.00,26110.80,13697.60,24381.20,12533.20,13393.00,8814.00,5652.61,3404.26,417773.00,219161.00,54.00,116.69,119.35,19.49,0.74,0.29
297,Puncta <10 from Soma Center,5.01,158.88,108.49,0.30,0.63,41050.00,30074.00,28007.80,14022.80,26486.80,12058.50,17454.00,6663.00,6458.32,4853.24,756210.00,378616.00,84.00,111.42,111.55,19.64,0.66,0.57
298,Puncta <10 from Soma Center,2.99,158.37,108.26,0.23,0.70,32138.00,16167.00,25144.80,10499.30,25356.50,9908.07,18575.00,7865.00,3925.83,2109.58,502897.00,209987.00,62.00,110.50,111.71,19.81,0.73,0.31
299,Puncta <10 from Soma Center,7.05,156.57,106.87,0.18,0.77,42456.00,23528.00,26379.10,13111.50,28370.30,11600.20,7447.00,6564.00,7643.67,4428.13,1318950.00,655577.00,132.00,110.96,108.51,20.75,0.66,0.94
300,Puncta <10 from Soma Center,0.32,157.14,106.57,0.28,0.43,25053.00,10082.00,21488.00,9486.00,17015.00,8377.00,17015.00,8377.00,3343.72,784.92,64464.00,28458.00,14.00,111.44,108.93,20.14,0.69,0.01
301,Puncta <10 from Soma Center,0.16,156.81,107.28,0.39,0.47,35998.00,10165.00,30405.00,9514.00,26712.00,9022.00,26712.00,9022.00,4022.02,479.98,91215.00,28542.00,14.00,111.15,108.59,21.02,0.76,0.00
302,Puncta <10 from Soma Center,2.09,158.14,103.34,0.21,0.64,9509.00,14570.00,5116.62,8453.46,4821.56,6762.68,1401.00,5687.00,2331.14,2560.28,66516.00,109895.00,48.00,111.36,110.46,20.11,0.69,0.16
303,Puncta 10-20 from Soma Center,0.52,156.39,97.53,0.28,0.43,5545.00,6261.00,3301.00,5269.67,1440.00,4253.00,1440.00,4253.00,1697.60,819.96,9903.00,15809.00,14.00,111.33,107.89,20.63,0.67,0.02
304,Puncta 10-20 from Soma Center,2.05,157.90,100.09,0.36,0.50,25104.00,12237.00,14702.30,8585.80,11965.40,8010.48,6208.00,6292.00,5871.84,1602.09,147023.00,85858.00,38.00,109.20,112.16,20.70,0.67,0.15
305,Puncta 10-20 from Soma Center,3.75,156.77,101.12,0.25,0.44,26636.00,17052.00,17522.80,10917.60,16559.20,9549.28,7240.00,6996.00,5890.19,3107.33,385501.00,240188.00,70.00,108.87,110.79,21.24,0.65,0.36
306,Puncta 10-20 from Soma Center,1.23,156.74,100.16,0.32,0.26,12909.00,8809.00,7528.25,6512.50,4917.52,5588.69,3167.00,5145.00,3499.64,1345.12,60226.00,52100.00,32.00,108.66,110.75,22.22,0.61,0.06
307,Puncta 10-20 from Soma Center,3.46,156.46,100.93,0.38,0.40,21548.00,19787.00,14357.20,9569.53,13834.90,8676.69,2562.00,6243.00,4156.11,3504.68,272787.00,181821.00,64.00,107.91,111.37,20.78,0.66,0.33
308,Puncta 10-20 from Soma Center,0.57,156.71,100.82,0.00,1.92,16471.00,8726.00,15553.70,7864.00,13857.00,7368.00,13857.00,7368.00,1201.04,611.83,46661.00,23592.00,14.00,112.52,106.93,21.49,0.67,0.02
309,Puncta <10 from Soma Center,6.02,156.43,103.51,0.22,0.78,28632.00,28393.00,17621.10,12863.50,17341.50,11313.30,6051.00,6531.00,5265.82,5096.20,704842.00,514539.00,116.00,110.32,108.74,21.79,0.64,0.70
310,Puncta <10 from Soma Center,4.58,155.70,105.65,0.31,0.56,33637.00,27618.00,20481.40,14970.10,19635.40,13220.00,13271.00,9371.00,4397.36,4346.85,593962.00,434134.00,82.00,111.45,106.48,22.03,0.66,0.49
311,Puncta <10 from Soma Center,9.48,156.00,106.03,0.18,0.80,42746.00,53828.00,25959.80,22656.40,25224.90,18390.80,18631.00,8694.00,4610.28,10887.40,1843140.00,1608610.00,174.00,109.90,108.43,22.43,0.66,1.46
312,Puncta 10-20 from Soma Center,0.43,155.81,92.28,0.28,0.43,17959.00,5865.00,15861.70,5699.00,11850.00,5607.00,11850.00,5607.00,2837.66,117.61,47585.00,17097.00,14.00,110.67,107.02,24.01,0.75,0.02
313,Puncta 10-20 from Soma Center,3.57,154.82,94.61,0.23,0.75,29769.00,13125.00,13655.80,8015.48,12010.50,7028.81,6091.00,5622.00,4826.08,2134.99,314084.00,184356.00,64.00,108.87,107.67,22.85,0.70,0.37
314,Puncta 10-20 from Soma Center,0.83,156.07,95.16,0.58,0.28,17566.00,7337.00,12009.40,6738.20,8492.80,6508.91,7682.00,5731.00,4180.47,576.12,60047.00,33691.00,22.00,110.36,108.01,22.64,0.75,0.05
315,Puncta 10-20 from Soma Center,2.12,157.11,95.95,0.43,0.40,21022.00,14437.00,13494.70,8817.70,12781.60,7292.35,9036.00,5427.00,3516.48,2968.67,134947.00,88177.00,40.00,107.62,112.22,22.53,0.67,0.16
316,Puncta 10-20 from Soma Center,2.12,156.71,98.64,0.14,0.65,7741.00,21398.00,4296.91,8237.09,4044.18,6508.31,1303.00,4968.00,1707.56,4372.34,47266.00,90608.00,38.00,108.40,110.74,23.30,0.71,0.18
317,Puncta 10-20 from Soma Center,2.19,157.39,99.48,0.35,0.29,21032.00,8644.00,12524.10,6874.82,10878.70,7016.31,5183.00,5511.00,4228.68,895.69,137765.00,75623.00,46.00,108.31,111.83,23.16,0.51,0.11
318,Puncta 10-20 from Soma Center,3.58,154.76,99.66,0.16,0.87,22376.00,22149.00,11579.40,9386.96,9772.84,8401.29,6081.00,5147.00,4615.87,3670.36,289486.00,234674.00,68.00,110.32,106.02,23.26,0.77,0.43
319,Puncta <10 from Soma Center,1.00,155.60,104.30,0.24,0.69,27607.00,14111.00,22748.70,10969.20,20054.70,10026.90,18267.00,9718.00,3642.29,1567.49,136492.00,65815.00,24.00,111.28,106.17,23.56,0.68,0.05
320,Puncta <10 from Soma Center,1.09,156.43,104.33,0.41,0.44,34406.00,14956.00,25839.70,12359.80,24877.40,11743.40,19255.00,11002.00,4850.99,1324.85,155038.00,74159.00,24.00,108.82,109.90,23.43,0.62,0.05
321,Puncta <10 from Soma Center,3.14,155.71,105.24,0.13,0.63,30616.00,29864.00,21547.20,13525.90,21836.10,11637.50,11568.00,7958.00,4872.34,4888.39,387849.00,243466.00,60.00,112.22,105.34,23.58,0.68,0.30
322,Puncta <10 from Soma Center,2.08,155.54,105.33,0.15,0.68,22553.00,19168.00,18390.80,12370.50,19123.00,11564.40,10687.00,8045.00,4080.89,2911.26,202299.00,136076.00,38.00,107.67,109.74,23.61,0.72,0.17
323,Puncta <10 from Soma Center,5.47,156.37,105.84,0.32,0.52,34871.00,30407.00,24553.70,14975.60,23692.90,13584.70,14431.00,8435.00,5089.65,5144.25,761165.00,464244.00,102.00,108.99,109.46,24.29,0.59,0.54
324,Puncta <10 from Soma Center,6.23,156.48,106.35,0.28,0.49,37934.00,41854.00,26655.10,20167.90,25984.90,19411.70,14221.00,11456.00,5675.80,7723.21,1012900.00,766379.00,112.00,108.60,110.00,24.30,0.67,0.81
325,Puncta <10 from Soma Center,0.75,156.72,106.24,0.24,0.42,23043.00,11233.00,16616.20,7833.40,13443.40,6650.38,7587.00,6283.00,5786.88,1767.19,83081.00,39167.00,22.00,108.49,110.35,24.79,0.78,0.04
326,Puncta <10 from Soma Center,4.68,156.17,104.30,0.17,0.60,26903.00,14694.00,18207.90,9906.30,16761.20,10085.10,8358.00,6385.00,5113.87,2160.28,418782.00,227845.00,88.00,107.05,110.75,25.73,0.51,0.34
327,Puncta <10 from Soma Center,0.91,157.02,103.83,0.28,0.43,18622.00,14452.00,13579.30,12763.30,8399.00,10899.00,8399.00,10899.00,4174.66,1455.82,40738.00,38290.00,14.00,107.15,112.18,24.30,0.79,0.06
328,Puncta <10 from Soma Center,1.88,156.27,105.87,0.23,0.73,34882.00,27502.00,28142.20,14894.20,25464.60,13628.00,21708.00,9654.00,4244.16,4445.68,309564.00,163836.00,40.00,110.84,107.32,24.87,0.75,0.16
329,Puncta 10-20 from Soma Center,1.94,156.17,97.23,0.13,0.58,17236.00,9328.00,11017.30,7133.56,10231.20,6323.69,3651.00,5404.00,4033.60,1369.32,99156.00,64202.00,36.00,109.69,108.31,24.99,0.65,0.13
330,Puncta <10 from Soma Center,4.72,156.48,101.62,0.16,0.78,33605.00,19676.00,24204.90,11182.20,22772.70,10225.30,15598.00,6875.00,4978.56,3209.60,532508.00,246009.00,76.00,110.73,107.48,25.96,0.54,0.38
331,Puncta <10 from Soma Center,1.05,156.49,102.76,0.33,0.58,11913.00,9856.00,5678.83,7689.00,3560.44,7007.96,1168.00,6155.00,3900.45,1303.05,34073.00,46134.00,22.00,108.72,109.72,25.12,0.85,0.08
332,Puncta <10 from Soma Center,2.92,155.34,102.49,0.10,0.80,33692.00,16941.00,22485.40,11668.80,21590.40,11131.20,8908.00,7703.00,5241.85,2787.99,292310.00,151694.00,50.00,114.53,103.03,19.92,0.61,0.22
333,Puncta <10 from Soma Center,2.41,157.26,102.75,0.40,0.42,28062.00,18676.00,20511.80,11613.50,19338.00,11074.50,15300.00,7296.00,3394.12,3330.37,225630.00,127748.00,42.00,114.00,106.52,19.72,0.67,0.19
334,Puncta <10 from Soma Center,2.59,160.11,104.33,0.45,0.41,32169.00,29974.00,24152.70,17425.50,20839.40,14072.90,16320.00,12652.00,5315.78,5079.13,313985.00,226531.00,42.00,112.79,112.03,19.07,0.74,0.25
335,Puncta <10 from Soma Center,2.66,155.65,104.28,0.24,0.69,34181.00,16016.00,18186.70,11239.70,16732.40,10160.00,11156.00,8208.00,5422.26,2330.27,272801.00,168596.00,48.00,114.06,103.91,20.52,0.76,0.27
336,Puncta <10 from Soma Center,3.16,156.79,104.30,0.34,0.45,25845.00,14365.00,13855.40,8574.68,13746.50,7172.87,1264.00,5639.00,6143.67,2281.62,263253.00,162919.00,66.00,114.57,105.10,20.26,0.56,0.22
337,Puncta <10 from Soma Center,2.66,157.37,104.82,0.16,0.71,21370.00,15716.00,14829.30,9178.86,15292.10,8393.27,8720.00,7195.00,3381.91,2241.57,207610.00,128504.00,50.00,115.43,105.04,20.20,0.69,0.23
