,,Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max Ch=1,Intensity Max Ch=2,Intensity Mean Ch=1,Intensity Mean Ch=2,Intensity Median Ch=1,Intensity Median Ch=2,Intensity Min Ch=1,Intensity Min Ch=2,Intensity StdDev Ch=1,Intensity StdDev Ch=2,Intensity Sum Ch=1,Intensity Sum Ch=2,Number of Vertices,Position,,,Sphericity,Volume
489,< 10 microns from soma center,1.07,116.63,81.28,0.38,0.46,14111.00,9652.00,5893.00,7213.50,4726.78,6642.34,1467.00,6331.00,3909.83,1010.87,58930.00,72135.00,42.00,44.25,106.73,15.93,0.61,0.05
490,< 10 microns from soma center,0.79,116.81,79.47,0.64,0.18,11459.00,9171.00,7094.29,7305.86,5810.09,6407.00,4043.00,6160.00,2516.50,1102.68,49660.00,51141.00,30.00,45.62,106.31,16.17,0.64,0.03
491,< 10 microns from soma center,2.85,117.11,70.74,0.21,0.72,14439.00,12306.00,5749.40,8141.88,4380.13,7624.33,886.00,6488.00,3162.65,1456.34,143735.00,203547.00,94.00,45.79,106.51,16.55,0.55,0.18
492,< 10 microns from soma center,2.04,115.68,79.29,0.57,0.24,19750.00,9310.00,15009.50,7267.17,14784.00,6974.84,9895.00,6260.00,2526.18,816.46,270171.00,130809.00,72.00,44.63,105.39,16.84,0.54,0.11
493,< 10 microns from soma center,0.68,109.99,82.47,0.39,0.48,5050.00,9860.00,2958.67,7510.17,2536.13,6944.00,1514.00,6404.00,1176.05,1161.34,17752.00,45061.00,24.00,45.06,98.76,17.69,0.79,0.04
494,< 10 microns from soma center,0.97,116.42,72.45,0.56,0.26,19496.00,8250.00,8493.33,6780.67,6957.03,6349.08,4635.00,5976.00,4211.38,748.91,76440.00,61026.00,38.00,46.38,105.37,17.33,0.59,0.04
495,< 10 microns from soma center,0.14,110.27,74.54,0.39,0.44,8478.00,6537.00,6726.67,6446.33,3940.00,6318.00,3940.00,6318.00,1992.03,93.28,20180.00,19339.00,14.00,45.33,98.83,18.34,0.72,0.00
496,< 10 microns from soma center,0.19,116.59,75.83,0.39,0.47,8827.00,6725.00,6764.00,6526.33,4696.00,6184.00,4696.00,6184.00,1686.48,243.10,20292.00,19579.00,14.00,45.53,105.76,18.30,0.77,0.01
497,< 10 microns from soma center,0.63,108.82,80.35,0.72,0.18,15955.00,10025.00,8879.50,8606.25,4868.80,8672.59,3669.00,6988.00,4937.60,1078.60,35518.00,34425.00,16.00,45.59,97.00,18.82,0.83,0.03
498,< 10 microns from soma center,0.86,109.08,70.77,0.42,0.34,10003.00,9198.00,5317.71,7604.29,3825.06,7065.14,1635.00,6060.00,2662.26,1019.07,37224.00,53230.00,28.00,45.26,97.28,19.62,0.74,0.05
499,< 10 microns from soma center,0.48,112.59,70.49,0.39,0.47,15107.00,9918.00,8860.33,8275.33,4591.00,7265.00,4591.00,7265.00,4515.08,1171.75,26581.00,24826.00,14.00,46.91,100.62,18.75,0.84,0.02
500,< 10 microns from soma center,1.07,117.14,70.02,0.35,0.45,16847.00,13979.00,9090.60,11009.60,5867.06,8229.27,5824.00,8184.00,4047.46,2435.51,45453.00,55048.00,26.00,46.45,105.93,18.50,0.77,0.07
501,< 10 microns from soma center,0.44,107.85,70.42,0.39,0.44,14084.00,9511.00,10522.70,8004.00,8091.00,6672.00,8091.00,6672.00,2573.73,1165.60,31568.00,24012.00,14.00,44.80,96.27,18.84,0.75,0.02
502,< 10 microns from soma center,0.38,109.28,81.02,0.39,0.44,8436.00,8650.00,7049.00,7677.33,4745.00,7079.00,4745.00,7079.00,1640.43,693.83,21147.00,23032.00,14.00,45.00,97.74,19.07,0.78,0.02
503,< 10 microns from soma center,0.41,109.48,77.31,0.49,0.00,17587.00,7367.00,8378.67,6896.67,2453.00,6035.00,2453.00,6035.00,6600.07,610.15,25136.00,20690.00,14.00,44.75,98.13,18.87,0.72,0.01
504,< 10 microns from soma center,0.60,108.74,77.68,0.30,0.63,11986.00,8291.00,8517.50,7289.75,7877.02,6774.71,4136.00,6248.00,2917.50,813.35,34070.00,29159.00,18.00,44.45,97.36,19.22,0.76,0.03
505,< 10 microns from soma center,0.52,110.85,70.44,0.40,0.34,9304.00,8684.00,8137.50,7046.75,8293.98,6720.18,6332.00,5778.00,1103.58,1048.21,32550.00,28187.00,18.00,45.95,99.06,19.06,0.69,0.02
506,< 10 microns from soma center,0.65,108.25,70.77,0.03,0.01,15557.00,7388.00,10725.00,6751.00,9135.50,6645.58,6995.00,5926.00,2961.81,527.99,64350.00,40506.00,26.00,44.26,96.88,19.34,0.82,0.04
507,< 10 microns from soma center,0.60,104.83,71.14,0.12,0.61,13017.00,9234.00,10443.20,7328.20,8543.09,6609.78,7811.00,5875.00,1976.94,1129.28,52216.00,36641.00,22.00,41.31,94.31,19.73,0.69,0.02
508,< 10 microns from soma center,0.27,108.30,71.17,0.00,1.94,16001.00,6743.00,12900.70,6407.00,7800.00,6027.00,7800.00,6027.00,3634.56,293.96,38702.00,19221.00,14.00,45.24,96.40,19.74,0.64,0.01
509,< 10 microns from soma center,0.18,108.31,80.63,0.39,0.44,11194.00,6912.00,9282.67,6183.33,6887.00,5723.00,6887.00,5723.00,1791.37,521.17,27848.00,18550.00,14.00,44.26,96.83,19.89,0.75,0.00
510,< 10 microns from soma center,0.12,159.35,74.05,0.12,0.93,20271.00,6883.00,17511.30,6579.33,13909.00,6427.00,13909.00,6427.00,2664.74,214.72,52534.00,19738.00,14.00,91.48,129.29,17.50,0.56,0.00
511,< 10 microns from soma center,0.70,158.96,73.65,0.39,0.37,13677.00,8989.00,8473.67,7403.67,7103.19,7189.97,5813.00,6486.00,2780.28,830.75,50842.00,44422.00,26.00,91.06,129.05,17.98,0.73,0.03
512,< 10 microns from soma center,0.29,141.46,80.66,0.49,0.00,8853.00,6631.00,4513.67,6567.00,1965.00,6501.00,1965.00,6501.00,3083.94,53.10,13541.00,19701.00,14.00,103.36,93.67,23.54,0.72,0.01
513,< 10 microns from soma center,0.77,141.46,79.51,0.51,0.32,8431.00,9146.00,5435.00,7352.00,4552.40,7047.62,1389.00,6624.00,2391.56,856.15,32610.00,44112.00,26.00,102.86,94.19,23.62,0.79,0.04
514,< 10 microns from soma center,0.16,106.99,73.20,0.39,0.44,5758.00,6812.00,4373.67,6307.67,1889.00,5970.00,1889.00,5970.00,1760.75,363.39,13121.00,18923.00,14.00,68.81,77.98,25.13,0.73,0.00
515,< 10 microns from soma center,0.41,106.82,78.39,0.22,0.51,10532.00,9102.00,8307.00,6950.00,7550.83,6169.03,7063.00,5735.00,1333.12,1297.75,33228.00,27800.00,18.00,68.97,77.00,26.90,0.73,0.02
516,< 10 microns from soma center,0.48,107.32,82.42,0.35,0.53,11139.00,9448.00,5709.25,7875.00,3496.84,7354.97,3121.00,6613.00,3219.66,1045.17,22837.00,31500.00,18.00,68.76,77.86,26.97,0.80,0.02
517,< 10 microns from soma center,0.46,107.72,83.49,0.40,0.34,6392.00,7533.00,5497.75,7071.50,5235.84,7014.43,4609.00,6564.00,655.87,347.82,21991.00,28286.00,18.00,69.00,78.24,26.88,0.83,0.02
518,< 10 microns from soma center,1.04,106.28,70.29,0.30,0.38,13946.00,9147.00,8836.57,7819.00,6978.50,7669.66,1975.00,6097.00,3941.68,1147.17,61856.00,54733.00,30.00,68.77,76.40,27.00,0.68,0.06
519,< 10 microns from soma center,0.52,106.62,70.24,0.40,0.34,5242.00,7899.00,4272.75,7347.00,3650.47,7062.42,2991.00,6577.00,979.62,554.23,17091.00,29388.00,18.00,68.86,76.57,27.63,0.81,0.03
520,< 10 microns from soma center,0.14,141.39,82.85,0.39,0.44,7359.00,6413.00,4298.00,6126.67,1708.00,5929.00,1708.00,5929.00,2330.93,207.30,12894.00,18380.00,14.00,103.29,93.45,24.25,0.71,0.00
521,< 10 microns from soma center,0.82,141.56,80.79,0.37,0.27,13175.00,9344.00,8749.00,7497.67,6912.71,6637.46,5986.00,6469.00,2654.70,1076.32,52494.00,44986.00,24.00,103.11,93.90,24.29,0.74,0.04
522,< 10 microns from soma center,0.54,141.37,74.05,0.20,0.60,13737.00,8138.00,9867.25,7327.75,8217.81,7218.90,7673.00,6712.00,2368.88,513.48,39469.00,29311.00,18.00,103.79,92.80,24.54,0.72,0.02
523,< 10 microns from soma center,0.50,141.88,75.09,0.69,0.20,5585.00,8580.00,4561.00,7301.00,4283.27,7284.59,3764.00,5927.00,663.65,940.15,18244.00,29204.00,18.00,106.39,90.56,24.72,0.82,0.02
524,< 10 microns from soma center,0.58,142.02,71.64,0.39,0.48,7009.00,7688.00,5145.67,7273.17,5316.13,7361.13,3273.00,6642.00,1336.39,406.22,30874.00,43639.00,24.00,106.02,91.27,24.50,0.81,0.03
525,< 10 microns from soma center,0.25,142.21,70.82,0.39,0.44,7278.00,6670.00,4936.33,6325.67,3266.00,5770.00,3266.00,5770.00,1705.30,396.65,14809.00,18977.00,14.00,105.72,91.81,24.88,0.67,0.01
526,< 10 microns from soma center,0.82,142.67,70.31,0.40,0.26,13588.00,11100.00,6452.75,7465.13,5250.27,7194.14,3176.00,6150.00,3029.69,1483.47,51622.00,59721.00,34.00,107.58,90.21,25.34,0.69,0.04
527,< 10 microns from soma center,0.68,143.02,72.26,0.24,0.65,9011.00,8534.00,6864.40,7620.00,6209.09,7041.57,3995.00,6813.00,1843.92,724.17,34322.00,38100.00,22.00,105.71,92.68,26.28,0.77,0.04
528,< 10 microns from soma center,0.23,143.85,80.36,0.10,0.94,7588.00,9736.00,6076.67,7223.33,3474.00,5661.00,3474.00,5661.00,1848.33,1794.20,18230.00,21670.00,14.00,106.97,92.82,25.19,0.71,0.01
529,< 10 microns from soma center,1.67,144.07,70.25,0.49,0.34,13994.00,11406.00,8064.29,8046.36,8089.39,7186.19,1184.00,6358.00,4098.01,1530.28,112900.00,112649.00,56.00,107.00,92.96,25.79,0.60,0.09
530,< 10 microns from soma center,0.39,144.41,80.97,0.39,0.44,8574.00,10965.00,7565.00,8041.33,6292.00,6423.00,6292.00,6423.00,950.14,2071.29,22695.00,24124.00,14.00,107.35,92.85,26.59,0.81,0.02
531,< 10 microns from soma center,0.10,144.56,78.01,0.12,0.93,12940.00,5853.00,7704.67,5553.67,4249.00,5400.00,4249.00,5400.00,3764.64,211.69,23114.00,16661.00,14.00,107.37,92.90,27.20,0.43,0.00
532,< 10 microns from soma center,0.36,144.99,83.87,0.39,0.44,6134.00,8402.00,4786.67,7164.67,2722.00,6322.00,2722.00,6322.00,1482.42,893.84,14360.00,21494.00,14.00,107.65,93.20,27.36,0.76,0.01
533,< 10 microns from soma center,0.25,106.96,70.97,0.39,0.47,19451.00,7135.00,18403.70,6227.67,16401.00,5507.00,16401.00,5507.00,1416.61,677.61,55211.00,18683.00,14.00,68.92,76.75,28.29,0.77,0.01
534,< 10 microns from soma center,0.79,107.16,84.11,0.34,0.53,14067.00,8347.00,8008.88,6601.13,6788.37,6277.22,4260.00,5871.00,2992.21,759.62,64071.00,52809.00,34.00,69.75,75.76,29.64,0.57,0.03
535,< 10 microns from soma center,0.20,106.98,71.19,0.10,0.94,15147.00,6923.00,9727.67,6208.33,6589.00,5729.00,6589.00,5729.00,3848.02,515.07,29183.00,18625.00,14.00,69.06,76.00,29.97,0.61,0.00
536,< 10 microns from soma center,0.35,105.77,73.22,0.25,0.61,10341.00,6538.00,8456.80,6114.40,7736.91,5906.03,6795.00,5896.00,1250.92,246.39,42284.00,30572.00,22.00,69.20,74.05,30.27,0.65,0.01
537,< 10 microns from soma center,0.23,105.78,75.60,0.39,0.44,8258.00,6771.00,7506.00,6293.33,6408.00,5831.00,6408.00,5831.00,793.90,383.90,22518.00,18880.00,14.00,70.02,73.11,30.66,0.74,0.01
538,< 10 microns from soma center,1.65,107.18,71.50,0.44,0.27,15741.00,10305.00,11063.10,7280.67,10747.60,6607.42,7386.00,5840.00,2443.54,1293.80,165947.00,109210.00,52.00,69.18,75.64,31.29,0.70,0.12
539,< 10 microns from soma center,0.65,127.55,71.17,0.36,0.49,9443.00,8064.00,6228.17,6471.50,4783.27,6160.91,2426.00,5798.00,2538.83,781.15,37369.00,38829.00,26.00,93.14,82.04,29.38,0.72,0.03
540,< 10 microns from soma center,0.36,128.73,71.01,0.35,0.53,11899.00,7181.00,10245.80,6679.00,10146.40,6558.17,8500.00,6407.00,1206.80,296.85,40983.00,26716.00,18.00,93.76,82.48,31.27,0.78,0.01
541,< 10 microns from soma center,0.37,130.99,81.49,0.39,0.44,16297.00,10082.00,13054.00,8258.00,8513.00,6863.00,8513.00,6863.00,3307.70,1348.71,39162.00,24774.00,14.00,94.79,85.89,28.22,0.77,0.01
542,< 10 microns from soma center,0.26,130.49,70.72,0.39,0.44,12915.00,6983.00,9352.67,6283.33,6319.00,5611.00,6319.00,5611.00,2718.63,560.45,28058.00,18850.00,14.00,93.48,86.47,28.53,0.72,0.01
543,< 10 microns from soma center,0.23,107.44,73.22,0.30,0.63,11313.00,6691.00,9026.25,6180.00,7642.28,5917.00,6661.00,5917.00,1924.64,315.67,36105.00,24720.00,18.00,69.22,75.68,32.03,0.72,0.01
544,< 10 microns from soma center,0.42,108.10,72.25,0.35,0.53,6423.00,7811.00,4792.25,7164.75,3998.11,6904.41,2955.00,6274.00,1383.83,617.50,19169.00,28659.00,18.00,69.35,76.11,32.90,0.83,0.02
545,< 10 microns from soma center,2.15,108.50,73.68,0.42,0.44,18252.00,11748.00,8280.11,8134.89,6722.51,7416.19,2959.00,6312.00,3988.08,1555.91,157322.00,154563.00,64.00,69.49,76.18,33.75,0.68,0.17
546,< 10 microns from soma center,0.21,131.74,81.63,0.49,0.00,2292.00,7166.00,1915.33,6010.00,1162.00,5284.00,1162.00,5284.00,532.69,826.30,5746.00,18030.00,14.00,58.73,111.58,38.15,0.73,0.01
547,10-20 microns from soma center,0.38,130.85,87.34,0.12,0.93,10152.00,7638.00,8387.67,7219.00,7346.00,6636.00,7346.00,6636.00,1254.35,425.19,25163.00,21657.00,14.00,58.07,110.75,38.55,0.70,0.01
548,10-20 microns from soma center,0.26,130.89,87.25,0.39,0.47,15987.00,7432.00,13885.70,7122.00,11462.00,6593.00,11462.00,6593.00,1861.33,375.90,41657.00,21366.00,14.00,57.45,110.93,39.05,0.83,0.01
549,< 10 microns from soma center,1.02,130.21,85.26,0.36,0.52,12700.00,9222.00,7508.90,6638.20,7729.97,6374.38,2837.00,5734.00,2713.10,943.44,75089.00,66382.00,38.00,56.84,110.31,39.45,0.63,0.05
550,10-20 microns from soma center,2.71,131.47,86.47,0.30,0.59,16058.00,13739.00,7363.36,7313.36,6671.80,6543.96,655.00,5901.00,5096.98,1727.86,161994.00,160894.00,84.00,58.40,110.83,39.88,0.51,0.15
551,10-20 microns from soma center,1.99,131.71,86.35,0.22,0.80,18265.00,12979.00,13762.80,8650.81,14444.50,8012.59,5563.00,6459.00,3561.37,1902.82,220205.00,138413.00,60.00,58.40,110.52,41.50,0.65,0.14
552,10-20 microns from soma center,0.80,131.97,86.78,0.53,0.31,11221.00,7923.00,4230.50,7184.75,2932.91,6886.30,971.00,6562.00,3038.85,514.48,33844.00,57478.00,34.00,58.65,110.45,42.14,0.56,0.03
553,< 10 microns from soma center,0.43,142.51,85.62,0.20,0.00,14759.00,6844.00,7593.40,6130.00,4555.80,5906.48,4054.00,5518.00,3848.32,434.15,37967.00,30650.00,22.00,78.25,111.25,42.55,0.59,0.01
554,10-20 microns from soma center,0.29,93.75,86.53,0.10,0.94,16847.00,8115.00,10436.00,7201.67,6840.00,6615.00,6840.00,6615.00,4544.46,654.49,31308.00,21605.00,14.00,37.71,85.75,3.81,0.66,0.01
555,10-20 microns from soma center,0.40,93.55,86.75,0.39,0.44,21832.00,9184.00,12898.00,8067.00,7877.00,7393.00,7877.00,7393.00,6333.47,795.45,38694.00,24201.00,14.00,40.83,84.00,5.49,0.82,0.02
556,< 10 microns from soma center,0.37,93.85,84.10,0.12,0.93,18960.00,10050.00,15360.70,7886.00,13007.00,6606.00,13007.00,6606.00,2584.99,1538.70,46082.00,23658.00,14.00,41.54,84.02,4.83,0.66,0.01
557,10-20 microns from soma center,0.24,94.41,85.91,0.39,0.44,7207.00,7282.00,5958.33,6709.00,4364.00,5961.00,4364.00,5961.00,1186.11,553.31,17875.00,20127.00,14.00,40.57,85.15,4.19,0.77,0.01
558,10-20 microns from soma center,0.83,93.99,86.38,0.38,0.34,19340.00,8485.00,12162.10,7062.88,9975.57,6526.07,7171.00,6174.00,4587.23,824.09,97297.00,56503.00,32.00,38.68,85.55,4.24,0.76,0.05
559,10-20 microns from soma center,0.79,93.08,86.49,0.21,0.00,15174.00,10741.00,9681.20,8726.40,6421.65,7114.36,2863.00,6122.00,4614.78,1832.61,48406.00,43632.00,22.00,38.43,84.65,4.75,0.83,0.05
560,> 50 microns from soma center,0.39,94.33,89.14,0.47,0.32,6284.00,11664.00,4477.50,8014.50,2786.93,6504.00,2703.00,6504.00,1730.65,2135.57,17910.00,32058.00,18.00,39.65,85.45,4.75,0.77,0.02
561,> 50 microns from soma center,2.37,94.87,88.35,0.45,0.40,8309.00,11895.00,3630.62,9047.00,3264.75,8096.90,668.00,7009.00,1964.22,1769.41,76243.00,189987.00,72.00,40.18,85.83,4.35,0.69,0.20
562,> 50 microns from soma center,0.72,114.87,87.24,0.72,0.16,2578.00,10479.00,1528.00,7836.50,1534.02,7274.16,669.00,6663.00,632.39,1239.86,9168.00,47019.00,26.00,32.88,109.96,4.61,0.69,0.03
563,> 50 microns from soma center,0.48,94.81,85.55,0.65,0.00,8040.00,8313.00,5952.00,6965.40,5239.38,6299.60,4674.00,6072.00,1145.21,785.73,29760.00,34827.00,22.00,40.16,85.74,5.00,0.61,0.02
564,> 50 microns from soma center,0.79,94.38,88.05,0.74,0.17,5854.00,9676.00,3895.00,8688.80,2578.22,8191.99,1661.00,7995.00,1611.11,644.01,19475.00,43444.00,22.00,40.52,85.06,5.45,0.70,0.04
565,> 50 microns from soma center,1.41,93.81,87.23,0.26,0.56,4907.00,10826.00,2668.91,8850.18,2601.72,8127.25,751.00,7319.00,1188.83,1113.16,29358.00,97352.00,42.00,40.44,84.47,5.50,0.59,0.07
566,> 50 microns from soma center,0.28,160.66,87.85,0.39,0.44,2458.00,9198.00,1668.00,7803.67,1256.00,6624.00,1256.00,6624.00,558.79,1061.74,5004.00,23411.00,14.00,123.14,103.06,5.25,0.80,0.01
567,> 50 microns from soma center,1.01,160.95,95.94,0.37,0.47,6849.00,13410.00,3230.27,7854.09,2433.73,6922.77,900.00,6519.00,1767.20,1970.74,35533.00,86395.00,42.00,123.91,102.55,5.90,0.69,0.05
568,> 50 microns from soma center,0.84,159.42,94.47,0.65,0.13,4921.00,10051.00,3459.83,8224.00,3343.47,7603.38,2077.00,6627.00,831.46,1229.08,20759.00,49344.00,26.00,121.84,102.64,5.67,0.66,0.04
569,> 50 microns from soma center,0.16,158.73,97.82,0.10,0.94,2867.00,7444.00,2284.00,7124.33,1226.00,6671.00,1226.00,6671.00,749.42,329.42,6852.00,21373.00,14.00,121.37,102.12,6.01,0.52,0.00
570,> 50 microns from soma center,0.79,159.91,87.08,0.51,0.34,2680.00,10314.00,1445.57,7918.14,1087.52,7129.86,701.00,6469.00,765.01,1191.47,10119.00,55427.00,26.00,122.70,102.35,6.37,0.80,0.05
571,> 50 microns from soma center,0.60,160.99,87.13,0.51,0.25,1620.00,9659.00,1119.00,7790.40,709.19,6664.13,676.00,6555.00,369.52,1143.38,5595.00,38952.00,18.00,123.82,102.70,6.38,0.79,0.03
572,> 50 microns from soma center,0.46,154.51,94.64,0.39,0.44,6608.00,10570.00,5223.00,8640.00,3670.00,6909.00,3670.00,6909.00,1205.30,1501.21,15669.00,25920.00,14.00,116.03,101.82,6.51,0.75,0.02
573,> 50 microns from soma center,0.43,157.90,94.45,0.35,0.53,3137.00,7750.00,2322.50,7352.75,1851.83,7399.69,1213.00,6806.00,821.10,342.46,9290.00,29411.00,18.00,120.07,102.35,6.44,0.80,0.02
574,> 50 microns from soma center,0.52,156.83,93.79,0.25,0.50,7322.00,9244.00,5239.25,8050.25,4121.87,7964.80,3821.00,6871.00,1395.81,840.69,20957.00,32201.00,18.00,118.33,102.71,6.69,0.72,0.02
575,> 50 microns from soma center,0.48,156.58,87.39,0.24,0.00,4520.00,11303.00,3261.25,8478.75,3215.18,7536.13,1665.00,6998.00,1034.43,1673.90,13045.00,33915.00,18.00,118.77,101.83,6.26,0.73,0.02
576,> 50 microns from soma center,0.62,156.54,85.89,0.34,0.56,6794.00,7979.00,4144.33,7000.67,3424.47,6493.46,2481.00,6401.00,1563.40,609.09,24866.00,42004.00,26.00,118.55,102.01,6.72,0.67,0.03
577,> 50 microns from soma center,0.96,158.75,84.62,0.28,0.67,8115.00,10327.00,3928.38,7576.00,3504.96,7059.17,598.00,6436.00,2361.30,1172.49,31427.00,60608.00,32.00,121.36,102.11,6.61,0.76,0.06
578,> 50 microns from soma center,0.94,158.00,92.83,0.31,0.39,8152.00,10213.00,4580.71,7821.43,3189.82,7015.44,2298.00,6788.00,1994.63,1128.17,32065.00,54750.00,30.00,120.54,101.93,6.80,0.67,0.05
579,> 50 microns from soma center,0.45,157.96,86.83,0.35,0.53,3279.00,8735.00,1698.75,7402.50,929.89,6880.47,698.00,6577.00,1014.39,825.21,6795.00,29610.00,18.00,120.09,102.37,7.11,0.79,0.02
580,> 50 microns from soma center,1.03,158.96,92.46,0.43,0.44,5624.00,8904.00,2911.67,7217.33,2073.15,7064.00,1033.00,6344.00,1404.37,755.16,26205.00,64956.00,36.00,121.67,102.07,6.85,0.72,0.06
581,> 50 microns from soma center,0.35,160.61,92.02,0.30,0.42,6088.00,7997.00,4650.75,7038.00,4121.80,6662.49,3276.00,6236.00,1055.06,660.52,18603.00,28152.00,18.00,123.15,102.89,6.80,0.70,0.01
582,> 50 microns from soma center,1.59,154.83,93.62,0.50,0.06,8894.00,12268.00,4707.75,7753.33,3855.41,7004.90,1728.00,6059.00,2309.58,1623.49,56493.00,93040.00,50.00,116.34,101.91,7.16,0.55,0.08
583,> 50 microns from soma center,0.36,159.86,93.35,0.20,0.60,1891.00,8700.00,1257.50,7396.25,921.24,6981.64,662.00,6467.00,488.49,826.97,5030.00,29585.00,18.00,122.65,102.29,7.04,0.80,0.01
584,> 50 microns from soma center,0.43,161.76,93.56,0.24,0.54,7230.00,8762.00,4035.50,7624.25,2716.52,7412.25,2663.00,6379.00,1875.45,864.02,16142.00,30497.00,18.00,124.43,103.11,7.16,0.81,0.02
585,> 50 microns from soma center,1.23,155.45,83.16,0.29,0.66,5333.00,9816.00,2651.60,7440.20,1992.70,6851.44,1202.00,5904.00,1356.54,1241.01,26516.00,74402.00,40.00,116.93,102.16,7.32,0.73,0.08
586,> 50 microns from soma center,0.75,155.52,83.49,0.54,0.26,3708.00,10373.00,1908.50,7877.83,1587.30,7344.41,658.00,6113.00,937.39,1498.42,11451.00,47267.00,26.00,117.23,101.91,7.60,0.85,0.05
587,> 50 microns from soma center,0.58,162.09,82.17,0.73,0.17,2094.00,7342.00,1205.00,6687.80,711.88,6322.16,701.00,6285.00,592.18,382.06,6025.00,33439.00,22.00,125.34,102.51,7.37,0.81,0.03
588,> 50 microns from soma center,0.37,154.87,83.72,0.69,0.20,3147.00,7311.00,1659.50,6438.75,699.03,6336.45,670.00,5377.00,1038.86,703.74,6638.00,25755.00,18.00,116.17,102.12,7.80,0.81,0.02
589,> 50 microns from soma center,0.29,115.29,82.37,0.39,0.44,4225.00,7638.00,2926.00,6784.00,1305.00,6002.00,1305.00,6002.00,1213.63,669.83,8778.00,20352.00,14.00,35.03,109.51,8.47,0.72,0.01
590,> 50 microns from soma center,1.47,115.89,78.14,0.30,0.59,4819.00,11341.00,2509.36,8071.64,2176.42,7162.50,719.00,6957.00,1051.46,1263.39,27603.00,88788.00,44.00,35.57,109.95,8.73,0.71,0.10
591,> 50 microns from soma center,1.11,102.12,83.05,0.32,0.57,5043.00,10924.00,2391.11,7973.67,1994.78,6708.53,802.00,6232.00,1210.80,1808.71,21520.00,71763.00,38.00,38.19,92.44,20.62,0.72,0.07
592,> 50 microns from soma center,0.60,101.47,79.94,0.47,0.32,3377.00,8758.00,2566.25,7571.00,2016.20,6695.59,1572.00,6195.00,786.89,1137.64,10265.00,30284.00,18.00,37.31,91.86,21.59,0.76,0.03
593,> 50 microns from soma center,0.35,169.65,80.35,0.49,0.00,8024.00,7858.00,5373.33,6956.67,4023.00,5916.00,4023.00,5916.00,1874.42,798.92,16120.00,20870.00,14.00,97.97,136.73,22.07,0.80,0.01
594,> 50 microns from soma center,0.29,170.04,81.10,0.49,0.00,6281.00,8300.00,3789.33,7091.67,2524.00,6152.00,2524.00,6152.00,1761.95,897.26,11368.00,21275.00,14.00,97.63,137.32,22.84,0.79,0.01
595,> 50 microns from soma center,0.53,171.25,81.89,0.40,0.34,10425.00,8786.00,5194.75,7516.00,3382.32,6867.13,2412.00,6378.00,3112.88,947.29,20779.00,30064.00,18.00,98.08,138.44,23.28,0.71,0.02
596,> 50 microns from soma center,2.96,145.36,81.71,0.27,0.44,4457.00,10844.00,2350.77,7967.45,2373.08,7622.28,924.00,6262.00,950.15,1195.93,51717.00,175284.00,84.00,116.90,82.93,24.21,0.54,0.19
597,10-20 microns from soma center,0.31,145.60,82.61,0.22,0.51,10453.00,7041.00,6879.00,6165.00,5133.67,5785.45,4319.00,5580.00,2391.74,560.85,27516.00,24660.00,18.00,118.27,81.18,24.91,0.66,0.01
598,10-20 microns from soma center,0.27,145.45,83.48,0.49,0.00,2356.00,6763.00,1489.33,6010.33,1045.00,5477.00,1045.00,5477.00,612.89,547.43,4468.00,18031.00,14.00,117.32,82.07,25.58,0.70,0.01
599,20-30 microns from soma center,0.38,145.81,68.03,0.20,0.60,8772.00,10041.00,4216.75,7245.50,2519.23,6110.13,1902.00,5795.00,2703.39,1676.51,16867.00,28982.00,18.00,116.52,83.92,25.34,0.77,0.02
600,20-30 microns from soma center,0.47,144.52,67.92,0.39,0.44,5144.00,9262.00,3809.33,8265.33,2621.00,6828.00,2621.00,6828.00,1035.19,1041.39,11428.00,24796.00,14.00,114.72,84.21,25.22,0.81,0.02
601,20-30 microns from soma center,1.70,144.69,68.44,0.41,0.46,11380.00,11539.00,5320.07,8052.29,3940.00,7485.25,1460.00,6019.00,3207.38,1551.11,74481.00,112732.00,48.00,114.96,84.04,25.69,0.76,0.14
602,20-30 microns from soma center,0.48,145.70,68.61,0.43,0.39,4563.00,7060.00,3188.60,6505.20,2875.02,6085.40,1757.00,6058.00,905.29,382.05,15943.00,32526.00,22.00,116.18,84.02,25.90,0.75,0.02
603,20-30 microns from soma center,1.64,143.46,68.32,0.42,0.45,14610.00,11458.00,5698.62,8660.00,5379.90,7664.98,1627.00,6651.00,3216.10,1757.62,74082.00,112580.00,46.00,111.52,86.84,24.53,0.70,0.12
604,20-30 microns from soma center,0.44,144.40,68.27,0.39,0.44,2670.00,7556.00,1887.33,7428.33,1119.00,7358.00,1119.00,7358.00,633.27,90.41,5662.00,22285.00,14.00,111.78,87.82,25.38,0.83,0.02
605,20-30 microns from soma center,1.48,144.29,68.11,0.26,0.44,9878.00,7914.00,6000.82,7284.82,4463.23,7172.91,2177.00,6519.00,2427.59,396.17,66009.00,80133.00,46.00,112.91,86.00,25.98,0.64,0.09
606,20-30 microns from soma center,0.48,151.76,69.41,0.50,0.35,1431.00,6788.00,1039.20,6206.60,732.48,5919.97,689.00,5881.00,286.97,367.01,5196.00,31033.00,20.00,113.62,95.64,31.23,0.66,0.02
