,,Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max Ch=1,Intensity Max Ch=2,Intensity Mean Ch=1,Intensity Mean Ch=2,Intensity Median Ch=1,Intensity Median Ch=2,Intensity Min Ch=1,Intensity Min Ch=2,Intensity StdDev Ch=1,Intensity StdDev Ch=2,Intensity Sum Ch=1,Intensity Sum Ch=2,Number of Vertices,Position,,,Sphericity,Volume
233,> 50 microns from soma center,0.29,123.91,26.76,0.22,0.45,2704.00,6816.00,2347.00,6417.50,2157.98,6511.41,2124.00,5733.00,232.08,410.11,9388.00,25670.00,18.00,98.28,68.59,31.48,0.70,0.01
234,> 50 microns from soma center,0.98,124.46,23.73,0.43,0.36,3653.00,10650.00,2714.90,7184.90,2560.20,6851.65,1199.00,5739.00,761.05,1424.81,27149.00,71849.00,40.00,98.73,68.55,32.32,0.62,0.04
235,> 50 microns from soma center,0.34,123.94,25.39,0.22,0.61,4082.00,9591.00,3279.50,7676.00,3239.19,7172.68,1762.00,6480.00,936.09,1161.48,13118.00,30704.00,18.00,98.24,68.06,32.83,0.68,0.01
236,> 50 microns from soma center,2.73,124.21,25.43,0.19,0.70,7337.00,19584.00,4394.37,11100.00,4240.21,9842.05,675.00,6458.00,1541.54,3718.97,153803.00,388500.00,94.00,98.63,67.92,32.99,0.68,0.24
237,> 50 microns from soma center,0.29,108.49,27.13,0.13,0.45,7244.00,10233.00,4091.33,7758.33,2031.00,6470.00,2031.00,6470.00,2264.03,1750.35,12274.00,23275.00,14.00,92.75,56.25,1.49,0.62,0.01
238,> 50 microns from soma center,2.21,107.78,27.11,0.16,0.73,7051.00,15646.00,4517.00,9703.19,4325.18,8735.04,2102.00,6185.00,1463.63,2774.21,117442.00,252283.00,70.00,92.05,55.98,2.93,0.70,0.18
239,> 50 microns from soma center,0.97,108.40,25.56,0.37,0.52,2561.00,8543.00,1389.75,6622.50,1188.91,6260.25,652.00,5367.00,608.73,1010.83,16677.00,79470.00,44.00,91.84,57.53,2.75,0.66,0.05
240,> 50 microns from soma center,0.19,107.58,28.74,0.39,0.47,6554.00,7755.00,4451.67,6498.67,2190.00,5786.00,2190.00,5786.00,1785.16,891.04,13355.00,19496.00,14.00,91.72,56.10,3.44,0.79,0.01
241,> 50 microns from soma center,0.40,106.19,29.22,0.16,0.55,4659.00,10549.00,3075.00,6831.00,2500.09,5585.87,1289.00,5487.00,1182.06,1902.40,15375.00,34155.00,22.00,89.24,57.46,3.62,0.65,0.01
242,> 50 microns from soma center,0.82,107.35,30.07,0.71,0.19,8539.00,10801.00,3888.60,6986.30,2840.03,6822.14,1491.00,5354.00,2198.93,1499.22,38886.00,69863.00,40.00,90.08,58.25,4.08,0.67,0.04
243,> 50 microns from soma center,0.23,106.91,29.79,0.39,0.47,9187.00,7847.00,7523.33,7031.00,5594.00,5828.00,5594.00,5828.00,1478.82,868.49,22570.00,21093.00,14.00,90.25,57.16,4.23,0.66,0.01
244,> 50 microns from soma center,0.28,106.83,28.40,0.17,0.50,6519.00,5944.00,3515.60,5610.60,2584.57,5342.03,1982.00,5315.00,1603.93,246.46,17578.00,28053.00,22.00,90.40,56.72,4.83,0.66,0.01
245,10-20 microns from soma center,9.16,107.31,43.89,0.32,0.55,8299.00,48935.00,2871.37,15813.70,2669.28,12493.30,633.00,6722.00,1378.64,8710.75,439319.00,2419500.00,334.00,89.77,58.61,4.73,0.54,1.04
246,10-20 microns from soma center,0.55,107.22,43.92,0.21,0.43,5191.00,8743.00,3652.50,7353.00,3122.09,7343.47,1588.00,5987.00,1268.22,855.99,21915.00,44118.00,26.00,89.59,58.67,5.11,0.73,0.02
247,10-20 microns from soma center,0.42,107.12,44.12,0.13,0.45,7526.00,8831.00,4430.33,8250.33,1035.00,7547.00,1035.00,7547.00,2658.40,531.33,13291.00,24751.00,14.00,89.99,57.92,4.61,0.69,0.01
248,10-20 microns from soma center,0.56,107.27,44.02,0.07,0.41,3531.00,8064.00,2849.75,7853.50,2647.91,7939.16,1792.00,7384.00,698.53,274.68,11399.00,31414.00,18.00,90.07,58.00,5.44,0.61,0.02
249,10-20 microns from soma center,0.22,130.98,44.20,0.12,0.93,4997.00,7415.00,3982.33,6395.33,3173.00,5773.00,3173.00,5773.00,758.67,726.84,11947.00,19186.00,14.00,83.56,100.86,1.02,0.55,0.00
250,10-20 microns from soma center,1.56,128.85,44.49,0.15,0.83,5842.00,12935.00,3512.13,7931.80,3106.15,6771.39,1381.00,5596.00,1277.72,2137.41,52682.00,118977.00,56.00,84.87,96.77,5.92,0.61,0.09
251,10-20 microns from soma center,0.59,141.50,44.91,0.23,0.33,3527.00,8858.00,2418.83,7301.83,2083.88,7143.55,1218.00,5533.00,814.22,1115.73,14513.00,43811.00,26.00,105.08,94.57,6.17,0.69,0.02
252,10-20 microns from soma center,0.98,140.71,44.82,0.60,0.17,4716.00,8528.00,2385.20,7181.00,1728.44,7051.50,1039.00,5575.00,1205.54,851.03,23852.00,71810.00,40.00,104.35,94.18,6.33,0.64,0.05
253,10-20 microns from soma center,2.38,140.71,45.24,0.41,0.44,6694.00,10550.00,3479.64,7939.50,3218.19,7598.24,840.00,6232.00,1669.54,1137.25,97430.00,222306.00,98.00,104.41,94.07,7.07,0.50,0.12
254,10-20 microns from soma center,0.87,136.57,45.65,0.59,0.16,5812.00,11499.00,2854.90,7836.60,2332.94,7250.73,864.00,6708.00,1451.29,1423.82,28549.00,78366.00,40.00,86.46,105.67,3.23,0.59,0.03
255,10-20 microns from soma center,0.29,136.44,46.00,0.13,0.45,4003.00,9373.00,3184.00,8249.33,2759.00,6765.00,2759.00,6765.00,579.26,1094.83,9552.00,24748.00,14.00,85.89,105.94,4.11,0.54,0.01
256,10-20 microns from soma center,5.91,135.84,45.32,0.22,0.67,9733.00,31402.00,3732.22,13167.50,3380.27,11179.80,698.00,6867.00,1791.06,6092.08,358293.00,1264080.00,212.00,85.15,105.74,4.41,0.62,0.66
257,20-30 microns from soma center,0.23,134.42,41.28,0.13,0.45,2808.00,7084.00,2207.33,6572.67,1633.00,5830.00,1633.00,5830.00,480.05,537.45,6622.00,19718.00,14.00,85.12,103.93,4.70,0.64,0.01
258,20-30 microns from soma center,2.16,134.62,41.54,0.12,0.55,7756.00,9986.00,4656.78,7492.74,4568.50,6951.15,1228.00,5809.00,1922.73,1275.16,107106.00,172333.00,82.00,86.07,103.38,5.20,0.50,0.11
259,20-30 microns from soma center,0.33,133.29,41.37,0.13,0.45,5963.00,9389.00,4288.33,7545.00,1315.00,6124.00,1315.00,6124.00,2108.06,1366.08,12865.00,22635.00,14.00,84.64,102.81,5.64,0.59,0.01
260,20-30 microns from soma center,0.51,133.34,40.98,0.20,0.31,6930.00,8792.00,2372.43,6754.57,1347.11,6137.38,716.00,5785.00,1974.27,1025.13,16607.00,47282.00,28.00,84.52,102.99,5.41,0.54,0.01
261,20-30 microns from soma center,0.36,132.96,42.13,0.14,0.00,5417.00,8193.00,3408.67,7478.33,2176.00,6919.00,2176.00,6919.00,1432.31,531.58,10226.00,22435.00,14.00,85.24,101.88,5.55,0.68,0.01
262,20-30 microns from soma center,0.62,132.73,43.02,0.14,0.38,3205.00,7762.00,2175.67,7032.00,1870.48,7262.43,1673.00,5935.00,514.52,734.31,13054.00,42192.00,26.00,85.22,101.56,6.32,0.63,0.02
263,20-30 microns from soma center,0.09,130.57,43.38,0.12,0.93,3430.00,6585.00,3115.33,6126.67,2693.00,5812.00,2693.00,5812.00,310.36,331.52,9346.00,18380.00,14.00,83.59,100.02,7.56,0.41,0.00
264,20-30 microns from soma center,1.06,130.14,41.89,0.31,0.32,6213.00,8288.00,3269.42,7144.00,2791.68,6999.55,1374.00,6301.00,1434.24,637.02,39233.00,85728.00,46.00,82.70,100.08,8.93,0.53,0.04
265,20-30 microns from soma center,0.31,129.52,41.80,0.39,0.47,2504.00,8242.00,1595.33,7512.33,1007.00,6481.00,1007.00,6481.00,651.77,749.90,4786.00,22537.00,14.00,83.06,98.94,9.28,0.74,0.01
266,20-30 microns from soma center,0.42,130.23,43.73,0.22,0.45,5966.00,12217.00,5320.00,8186.75,5249.88,6862.88,4684.00,6098.00,455.61,2383.80,21280.00,32747.00,18.00,83.04,99.86,9.63,0.72,0.02
267,10-20 microns from soma center,4.19,135.28,44.27,0.22,0.71,11583.00,35373.00,3914.60,12533.10,3447.00,10719.40,735.00,6422.00,2164.06,6044.06,274022.00,877314.00,150.00,89.37,100.84,12.05,0.71,0.48
268,10-20 microns from soma center,1.00,134.55,45.98,0.15,0.72,9378.00,8927.00,4958.00,7086.73,4048.53,6709.84,2522.00,6185.00,1995.74,832.63,54538.00,77954.00,40.00,98.36,91.00,12.22,0.60,0.04
269,10-20 microns from soma center,0.34,134.84,44.78,0.14,0.00,6163.00,8808.00,2993.33,7422.00,1203.00,6055.00,1203.00,6055.00,2247.56,1123.99,8980.00,22266.00,14.00,98.24,91.67,11.25,0.65,0.01
270,10-20 microns from soma center,1.10,134.82,45.10,0.71,0.13,4421.00,9938.00,2755.18,7908.09,2467.60,7229.42,1462.00,6572.00,830.89,1036.90,30307.00,86989.00,44.00,98.34,91.40,12.26,0.52,0.04
271,10-20 microns from soma center,0.40,133.96,45.22,0.13,0.45,5940.00,10740.00,3753.33,8182.00,2248.00,6104.00,2248.00,6104.00,1582.38,1922.83,11260.00,24546.00,14.00,88.59,99.68,12.65,0.65,0.01
272,10-20 microns from soma center,2.41,139.61,46.43,0.28,0.37,6342.00,12322.00,3260.00,8181.57,2615.42,7681.73,697.00,6292.00,1597.07,1492.12,74980.00,188176.00,80.00,104.53,92.24,7.55,0.52,0.13
273,10-20 microns from soma center,0.22,141.08,46.68,0.13,0.45,5935.00,7519.00,4999.67,7242.33,4197.00,6703.00,4197.00,6703.00,715.71,381.40,14999.00,21727.00,14.00,104.60,94.40,7.13,0.60,0.00
274,10-20 microns from soma center,0.19,139.40,47.24,0.12,0.93,4960.00,7845.00,2722.00,6695.00,1433.00,5771.00,1433.00,5771.00,1588.58,861.66,8166.00,20085.00,14.00,103.77,92.75,7.88,0.62,0.00
275,10-20 microns from soma center,2.61,139.57,47.39,0.26,0.56,8630.00,11517.00,3426.52,7914.48,3182.39,7230.27,839.00,5918.00,1859.38,1693.29,85663.00,197862.00,94.00,103.79,93.01,7.63,0.43,0.11
276,10-20 microns from soma center,0.61,139.50,46.80,0.05,0.67,5022.00,9594.00,3542.67,7639.17,2649.14,7401.63,2298.00,6213.00,1145.06,1085.89,21256.00,45835.00,24.00,103.89,92.68,8.82,0.62,0.02
277,10-20 microns from soma center,0.31,138.33,46.69,0.42,0.15,3691.00,8120.00,2894.25,6775.50,2830.38,6365.67,1531.00,6217.00,849.96,779.22,11577.00,27102.00,18.00,102.81,92.05,9.57,0.62,0.01
278,10-20 microns from soma center,0.28,143.43,46.57,0.13,0.45,5218.00,9226.00,4512.00,7376.33,3942.00,6440.00,3942.00,6440.00,529.73,1307.94,13536.00,22129.00,14.00,107.02,94.85,10.98,0.63,0.01
279,10-20 microns from soma center,0.48,137.36,48.47,0.20,0.48,3837.00,10408.00,3235.50,8236.75,3292.89,7479.80,2401.00,6356.00,522.29,1502.05,12942.00,32947.00,18.00,101.65,91.65,11.61,0.66,0.02
280,10-20 microns from soma center,0.34,140.27,48.41,0.35,0.45,8359.00,7575.00,3943.80,7221.60,2442.52,6932.52,1042.00,6810.00,2577.01,299.40,19719.00,36108.00,22.00,104.34,93.02,11.65,0.70,0.01
281,20-30 microns from soma center,0.27,142.55,39.56,0.13,0.45,2810.00,7802.00,2435.00,7042.67,2135.00,6344.00,2135.00,6344.00,280.62,596.77,7305.00,21128.00,14.00,106.77,93.74,11.56,0.62,0.01
282,20-30 microns from soma center,0.30,138.63,40.45,0.13,0.45,4711.00,7816.00,2554.67,7045.00,711.00,5954.00,711.00,5954.00,1647.89,793.12,7664.00,21135.00,14.00,102.66,92.37,12.10,0.63,0.01
283,20-30 microns from soma center,1.13,140.93,38.38,0.20,0.67,4449.00,11605.00,2306.00,8219.00,1704.07,6657.35,731.00,6074.00,1162.44,1940.99,25366.00,90409.00,40.00,104.84,93.42,11.90,0.65,0.06
284,20-30 microns from soma center,1.86,141.16,36.19,0.33,0.47,5395.00,13279.00,2541.04,7674.17,2017.36,6968.69,670.00,5659.00,1498.69,2022.92,58444.00,176506.00,72.00,105.18,93.35,12.22,0.63,0.12
285,20-30 microns from soma center,7.91,143.25,42.45,0.23,0.70,7836.00,49100.00,3021.33,15556.40,2515.21,11728.80,629.00,6390.00,1563.28,8680.49,426008.00,2193460.00,290.00,106.74,94.86,11.37,0.60,0.97
286,20-30 microns from soma center,0.33,144.38,43.22,0.13,0.45,1621.00,9614.00,1321.33,9162.33,1082.00,8282.00,1082.00,8282.00,224.14,622.57,3964.00,27487.00,14.00,107.83,95.24,12.06,0.60,0.01
287,20-30 microns from soma center,0.65,144.55,38.29,0.70,0.07,4915.00,9815.00,3222.80,8149.60,2444.22,7348.72,2405.00,6971.00,915.16,989.12,16114.00,40748.00,22.00,107.82,95.54,11.87,0.67,0.03
288,20-30 microns from soma center,1.31,131.63,37.19,0.31,0.61,4306.00,9814.00,2162.15,6959.62,1731.44,6356.66,724.00,5754.00,990.60,1171.63,28108.00,90475.00,54.00,83.84,101.21,7.24,0.50,0.05
289,20-30 microns from soma center,1.35,131.20,44.00,0.22,0.69,2488.00,10786.00,1815.58,7993.92,1891.26,7563.35,625.00,6228.00,567.46,1364.43,21787.00,95927.00,50.00,82.82,101.46,7.67,0.50,0.05
290,20-30 microns from soma center,0.76,131.10,38.61,0.28,0.23,4761.00,13113.00,3357.14,7949.71,3077.72,6739.34,1683.00,6080.00,1182.06,2260.16,23500.00,55648.00,30.00,82.97,101.19,7.96,0.56,0.03
291,20-30 microns from soma center,0.46,140.92,43.49,0.20,0.48,6410.00,8654.00,4157.75,8236.25,3434.34,7917.73,3288.00,7820.00,1302.47,370.17,16631.00,32945.00,18.00,91.98,106.51,7.33,0.69,0.02
292,20-30 microns from soma center,1.09,132.22,42.42,0.26,0.35,5358.00,10677.00,2580.60,7624.50,1407.36,6771.01,632.00,5496.00,1851.47,1893.19,25806.00,76245.00,38.00,84.33,101.56,7.57,0.60,0.05
293,20-30 microns from soma center,1.59,132.41,37.86,0.12,0.61,4974.00,10388.00,3138.74,7224.32,2935.82,6552.08,1109.00,5904.00,1035.82,1393.82,59636.00,137262.00,74.00,84.36,101.80,7.14,0.50,0.07
294,20-30 microns from soma center,0.22,140.46,37.55,0.39,0.47,3576.00,10130.00,3119.00,7593.67,2354.00,5899.00,2354.00,5899.00,544.35,1826.95,9357.00,22781.00,14.00,91.67,106.08,8.58,0.74,0.01
295,20-30 microns from soma center,0.22,140.05,46.23,0.12,0.93,1587.00,7520.00,1271.00,6801.67,971.00,5665.00,971.00,5665.00,251.74,813.02,3813.00,20405.00,14.00,91.39,105.71,9.26,0.54,0.00
296,20-30 microns from soma center,1.15,139.17,44.60,0.42,0.39,5089.00,10235.00,2597.55,7185.73,2612.20,6624.10,655.00,5854.00,1214.53,1262.87,28573.00,79043.00,46.00,91.27,104.67,9.12,0.51,0.04
297,20-30 microns from soma center,0.55,139.54,43.46,0.07,0.00,4621.00,8414.00,3662.80,7678.20,3913.09,7260.34,1326.00,7053.00,1189.75,525.31,18314.00,38391.00,22.00,90.91,105.46,9.20,0.60,0.02
298,20-30 microns from soma center,0.74,136.03,40.24,0.19,0.19,4029.00,8830.00,2094.50,6475.38,1749.00,6007.88,989.00,5454.00,875.44,1047.11,16756.00,51803.00,34.00,90.08,101.44,9.96,0.60,0.03
299,20-30 microns from soma center,0.51,136.51,45.41,0.13,0.45,3883.00,10498.00,2868.33,9310.00,2217.00,8534.00,2217.00,8534.00,727.05,853.09,8605.00,27930.00,14.00,89.42,102.68,9.83,0.67,0.02
300,20-30 microns from soma center,0.81,138.23,45.53,0.21,0.69,5519.00,8475.00,3370.50,6905.00,2760.29,6341.86,1389.00,5717.00,1425.77,1005.04,26964.00,55240.00,34.00,90.36,104.10,10.24,0.54,0.03
301,20-30 microns from soma center,0.30,138.29,45.30,0.13,0.45,2674.00,8950.00,1891.67,7164.67,1464.00,5840.00,1464.00,5840.00,554.00,1310.77,5675.00,21494.00,14.00,90.06,104.44,10.35,0.63,0.01
302,20-30 microns from soma center,0.62,138.46,40.21,0.28,0.26,5171.00,9883.00,3976.00,7582.80,2600.88,6622.94,2335.00,6558.00,1238.61,1215.92,19880.00,37914.00,22.00,90.33,104.43,10.33,0.59,0.02
303,20-30 microns from soma center,0.40,139.00,40.41,0.13,0.45,4502.00,9536.00,3354.67,7608.33,1999.00,6642.00,1999.00,6642.00,1032.41,1363.07,10064.00,22825.00,14.00,91.24,104.40,9.84,0.60,0.01
304,10-20 microns from soma center,0.51,137.37,46.67,0.38,0.14,5717.00,6810.00,2650.13,5995.75,2145.32,5965.00,1168.00,5530.00,1328.99,408.47,21201.00,47966.00,34.00,90.47,102.85,10.31,0.52,0.01
305,20-30 microns from soma center,0.42,137.55,43.38,0.35,0.45,4449.00,8387.00,1966.80,7605.60,826.78,7150.38,633.00,6712.00,1375.48,630.65,9834.00,38028.00,22.00,90.20,103.25,11.04,0.68,0.01
306,20-30 microns from soma center,0.36,136.47,42.76,0.25,0.50,5574.00,10834.00,3882.25,8104.25,3307.13,6592.75,2598.00,6194.00,1103.28,1858.70,15529.00,32417.00,18.00,90.01,101.96,11.17,0.64,0.01
307,20-30 microns from soma center,0.21,136.32,42.44,0.39,0.47,4677.00,7899.00,3020.33,7237.00,1099.00,6054.00,1099.00,6054.00,1472.65,838.49,9061.00,21711.00,14.00,89.71,102.02,11.26,0.70,0.01
308,20-30 microns from soma center,1.46,76.83,40.40,0.13,0.71,7785.00,10054.00,5468.00,7892.33,4932.30,7673.44,3332.00,6338.00,1300.12,1161.11,65616.00,94708.00,48.00,58.84,43.58,23.25,0.48,0.06
309,20-30 microns from soma center,0.27,74.40,40.33,0.13,0.45,4007.00,7631.00,3752.67,7068.33,3620.00,6561.00,3620.00,6561.00,179.89,438.57,11258.00,21205.00,14.00,57.43,40.98,23.61,0.68,0.01
310,20-30 microns from soma center,0.81,76.07,39.97,0.08,0.71,6937.00,8519.00,3519.00,6759.78,3541.20,6244.14,815.00,5772.00,2020.95,834.23,31671.00,60838.00,36.00,57.44,43.90,23.66,0.48,0.02
311,10-20 microns from soma center,0.31,77.86,46.18,0.34,0.18,5324.00,7829.00,3132.50,6827.25,2972.68,6133.06,1085.00,6020.00,1501.34,771.71,12530.00,27309.00,18.00,57.89,46.41,23.61,0.71,0.01
312,20-30 microns from soma center,1.02,80.76,43.51,0.09,0.91,5085.00,10340.00,3464.67,8294.78,3566.05,7904.81,1235.00,7024.00,1251.83,933.25,31182.00,74653.00,34.00,59.93,48.77,23.50,0.56,0.04
313,20-30 microns from soma center,0.74,76.88,43.25,0.31,0.28,5252.00,9728.00,2955.14,8228.00,2029.47,7645.09,1168.00,6681.00,1433.74,1003.52,20686.00,57596.00,30.00,59.00,43.18,23.79,0.66,0.03
314,20-30 microns from soma center,0.30,77.19,43.53,0.34,0.18,5838.00,10883.00,4128.00,7669.50,3605.90,6691.99,2681.00,6356.00,1155.97,1861.25,16512.00,30678.00,18.00,59.23,43.37,23.85,0.63,0.01
315,10-20 microns from soma center,0.38,78.63,46.77,0.13,0.45,5425.00,8463.00,3888.00,7526.00,2818.00,6679.00,2818.00,6679.00,1114.35,731.09,11664.00,22578.00,14.00,58.45,46.76,24.06,0.62,0.01
316,10-20 microns from soma center,0.19,79.01,46.79,0.13,0.45,2194.00,6555.00,1834.00,6200.67,1132.00,5778.00,1132.00,5778.00,496.44,320.87,5502.00,18602.00,14.00,58.65,46.83,24.70,0.62,0.00
317,10-20 microns from soma center,0.21,82.15,46.64,0.12,0.93,4441.00,7465.00,3442.33,6904.67,1744.00,6233.00,1744.00,6233.00,1207.09,509.09,10327.00,20714.00,14.00,61.29,49.19,23.93,0.66,0.00
318,10-20 microns from soma center,0.61,80.69,44.04,0.10,0.46,5051.00,8342.00,3945.00,7526.33,3563.50,7374.63,3147.00,6598.00,668.35,566.46,23670.00,45158.00,26.00,60.94,46.76,24.71,0.60,0.02
319,20-30 microns from soma center,0.16,80.00,42.67,0.13,0.45,3955.00,6205.00,2726.33,6139.33,1487.00,6017.00,1487.00,6017.00,1007.59,86.57,8179.00,18418.00,14.00,60.25,46.25,25.13,0.58,0.00
320,10-20 microns from soma center,0.54,81.59,47.30,0.12,0.27,3538.00,9997.00,1875.83,6831.17,1300.67,6262.05,849.00,5611.00,1000.68,1476.54,11255.00,40987.00,26.00,59.82,49.50,25.07,0.53,0.01
321,10-20 microns from soma center,1.77,81.98,46.89,0.29,0.50,5652.00,11164.00,2546.00,7760.06,2142.95,6695.89,899.00,5941.00,1453.01,1620.78,43282.00,131921.00,60.00,60.53,49.07,25.47,0.53,0.09
322,10-20 microns from soma center,2.16,142.06,44.19,0.62,0.17,11430.00,16887.00,4828.96,8811.64,4383.63,8368.05,1003.00,6837.00,2037.50,2087.22,120724.00,220291.00,86.00,106.35,94.00,5.72,0.55,0.12
323,10-20 microns from soma center,1.03,137.18,46.69,0.50,0.28,8586.00,11964.00,4382.50,8157.60,4203.77,7584.45,1107.00,6330.00,2111.85,1729.21,43825.00,81576.00,38.00,84.54,108.03,0.74,0.61,0.05
324,10-20 microns from soma center,0.25,138.51,45.58,0.39,0.47,5571.00,10134.00,4626.67,8926.33,4121.00,6623.00,4121.00,6623.00,668.31,1629.35,13880.00,26779.00,14.00,84.95,109.40,1.37,0.79,0.01
325,10-20 microns from soma center,0.05,138.55,46.19,0.00,1.92,4347.00,6770.00,3590.33,6524.33,2305.00,6334.00,2305.00,6334.00,913.62,182.24,10771.00,19573.00,14.00,85.17,109.27,1.66,0.53,0.00
326,10-20 microns from soma center,1.21,136.99,46.89,0.34,0.50,4674.00,11168.00,2878.85,8635.23,2482.01,8012.53,1449.00,6552.00,1080.55,1598.67,37425.00,112258.00,48.00,85.41,107.08,2.44,0.65,0.07
327,10-20 microns from soma center,0.96,137.44,45.60,0.22,0.58,8513.00,13327.00,5787.56,8477.44,5164.66,7301.77,3318.00,6707.00,1814.45,1936.78,52088.00,76297.00,38.00,85.73,107.40,2.46,0.62,0.04
328,> 50 microns from soma center,1.68,147.15,6.31,0.18,0.65,6592.00,9922.00,2235.91,7236.82,1692.88,6654.03,917.00,5739.00,1317.46,1360.91,49190.00,159210.00,72.00,93.49,113.61,2.60,0.66,0.11
329,> 50 microns from soma center,0.33,147.55,6.82,0.39,0.47,2861.00,8508.00,2609.00,7094.00,2470.00,6130.00,2470.00,6130.00,178.51,1021.63,7827.00,21282.00,14.00,92.92,114.60,1.99,0.77,0.01
330,> 50 microns from soma center,1.29,136.80,5.28,0.42,0.31,6485.00,8771.00,3187.00,7017.21,2697.73,6963.21,1513.00,5665.00,1311.41,799.32,44618.00,98241.00,52.00,85.81,106.49,3.09,0.60,0.06
331,> 50 microns from soma center,0.29,146.25,4.78,0.20,0.48,3930.00,6433.00,2390.25,6248.25,1109.59,6273.74,721.00,5980.00,1478.24,165.90,9561.00,24993.00,18.00,92.79,113.01,2.97,0.69,0.01
332,> 50 microns from soma center,0.50,145.95,4.62,0.20,0.48,4615.00,8762.00,3787.75,7549.00,3655.76,6994.55,2796.00,6733.00,664.83,784.94,15151.00,30196.00,18.00,92.67,112.71,3.11,0.72,0.02
333,> 50 microns from soma center,3.73,148.99,3.96,0.23,0.67,7612.00,13096.00,2856.34,7885.34,2389.75,7510.31,649.00,5687.00,1484.69,1728.28,151386.00,417923.00,152.00,97.44,112.67,3.19,0.58,0.30
334,> 50 microns from soma center,1.15,147.22,32.40,0.32,0.54,4772.00,11124.00,2513.86,7046.86,1817.43,6493.65,1153.00,5879.00,1118.16,1445.42,35194.00,98656.00,48.00,96.45,111.17,3.67,0.62,0.06
335,> 50 microns from soma center,3.04,145.22,31.50,0.19,0.68,8472.00,17702.00,3982.05,10010.20,3721.25,8833.66,823.00,6407.00,1840.90,3081.87,159282.00,400409.00,116.00,92.29,112.06,3.50,0.64,0.25
336,40-50 microns from soma center,0.26,136.74,33.53,0.09,0.93,4238.00,6693.00,3416.75,6241.75,3523.34,6242.81,2159.00,5517.00,770.55,447.75,13667.00,24967.00,18.00,85.88,106.34,3.73,0.60,0.01
337,40-50 microns from soma center,0.07,145.57,35.77,0.12,0.93,3247.00,6041.00,2354.67,5783.67,1314.00,5552.00,1314.00,5552.00,796.08,200.46,7064.00,17351.00,14.00,95.35,109.92,3.98,0.57,0.00
338,40-50 microns from soma center,0.14,147.48,35.09,0.13,0.45,3420.00,6289.00,1868.00,5799.67,587.00,5263.00,587.00,5263.00,1172.33,420.20,5604.00,17399.00,14.00,97.14,110.90,3.84,0.53,0.00
339,40-50 microns from soma center,0.29,147.73,39.22,0.39,0.47,3390.00,8885.00,2880.00,7133.33,2365.00,5712.00,2365.00,5712.00,418.47,1316.26,8640.00,21400.00,14.00,97.34,111.05,3.94,0.71,0.01
340,40-50 microns from soma center,0.21,146.34,35.57,0.13,0.45,3497.00,9518.00,3000.67,6984.00,2531.00,5671.00,2531.00,5671.00,394.82,1792.20,9002.00,20952.00,14.00,95.65,110.68,4.00,0.67,0.00
341,40-50 microns from soma center,0.14,146.05,37.05,0.13,0.45,8758.00,7156.00,5501.33,6020.00,3669.00,5364.00,3669.00,5364.00,2308.83,806.48,16504.00,18060.00,14.00,95.68,110.26,4.30,0.57,0.00
342,40-50 microns from soma center,0.18,145.41,38.90,0.13,0.45,3789.00,6551.00,3330.33,6176.00,2465.00,5802.00,2465.00,5802.00,612.25,305.78,9991.00,18528.00,14.00,92.74,111.92,4.17,0.59,0.00
343,40-50 microns from soma center,0.34,144.09,38.60,0.50,0.00,5586.00,7857.00,4470.20,6902.40,4225.88,6425.88,2778.00,5855.00,952.02,707.08,22351.00,34512.00,20.00,94.28,108.87,4.63,0.75,0.01
344,40-50 microns from soma center,0.19,144.09,35.62,0.80,0.13,5072.00,6926.00,3306.00,6172.75,2390.75,5726.02,1952.00,5667.00,1227.90,515.06,13224.00,24691.00,16.00,94.93,108.27,5.28,0.84,0.01
345,40-50 microns from soma center,0.39,144.43,39.37,0.13,0.45,8675.00,9338.00,7101.67,7681.33,4554.00,6572.00,4554.00,6572.00,1817.99,1193.70,21305.00,23044.00,14.00,94.79,108.83,5.51,0.52,0.01
346,30-40 microns from soma center,0.36,144.23,43.46,0.13,0.45,6398.00,8589.00,5676.33,7588.33,5100.00,6086.00,5100.00,6086.00,539.78,1081.67,17029.00,22765.00,14.00,91.93,111.02,4.99,0.60,0.01
347,30-40 microns from soma center,1.76,145.13,40.61,0.27,0.44,9734.00,9254.00,5576.86,6683.14,5006.79,6608.68,2657.00,5428.00,1984.01,869.69,117114.00,140346.00,78.00,93.03,111.27,4.98,0.49,0.08
348,30-40 microns from soma center,1.33,143.65,43.66,0.41,0.45,7618.00,12448.00,5356.93,7741.73,5179.66,6643.25,2584.00,5814.00,1509.97,1811.66,80354.00,116126.00,52.00,93.60,108.82,5.48,0.63,0.07
349,30-40 microns from soma center,0.42,143.16,46.25,0.19,0.50,3554.00,7702.00,2178.40,6905.80,1416.95,6516.63,859.00,5958.00,949.44,633.65,10892.00,34529.00,20.00,92.32,109.27,5.67,0.63,0.01
350,30-40 microns from soma center,0.43,144.03,48.59,0.44,0.38,5517.00,8269.00,2533.50,6837.17,1174.56,6584.23,961.00,5999.00,1637.84,775.27,15201.00,41023.00,24.00,92.83,109.99,5.49,0.66,0.01
